TIME	EVENT	NODES
2.435622539012173	AT	n10;59_11;n10;59_22;n18;59_23
2.4381963488025415	D	14_43;14_44;14_45
2.4589390959927453	LT	n18;83_21;n18;83_22;n1;83_23
2.462533758158423	L	55_19
2.467482022417962	P	69_29
2.467482022417962	P	108_3
2.470696400743951	P	3_19
2.470696400743951	P	5_9
2.470696400743951	P	15_23
2.470696400743951	P	16_21
2.470696400743951	P	17_21
2.470696400743951	P	48_41
2.470696400743951	P	49_19
2.470696400743951	P	50_21
2.470696400743951	P	51_19
2.470696400743951	P	52_19
2.470696400743951	P	53_23
2.470696400743951	P	67_21
2.4715075292372	AT	n14;38_15;n14;38_20;n18;38_21
2.5049459605910966	LT	n18;19_37;n18;19_44;n15;19_45
2.564610647751362	LT	n18;70_21;n18;70_24;n19;70_25
2.5728887640732725	L	97_33
2.5896671173242813	D	60_21;60_24;60_25
2.5937367857829847	O	123_n18
2.6775069356444527	L	59_21
2.6775069356444527	AT	n16;59_19;n16;59_28;n18;59_29
2.6801032579264477	L	84_21
2.6801032579264477	AT	n10;84_17;n10;84_26;n18;84_27
2.683252179122587	L	74_21
2.6964998140297323	LT	n18;84_27;n18;84_30;n17;84_31
2.7140747092951325	AT	n16;109_11;n16;109_18;n18;109_19
2.759747692011212	L	88_21
2.759747692011212	AT	n9;88_17;n9;88_26;n18;88_27
2.7729943658194087	LT	n18;93_21;n18;93_28;n19;93_29
2.7794511737549725	LT	n18;8_19;n18;8_26;n10;8_27
2.7806641696067933	LT	n18;13_23;n18;13_36;n9;13_37
2.8252731151612607	L	52_19
2.8283413420721906	P	35_33
2.8283413420721906	P	69_31
2.8283413420721906	P	75_19
2.8283413420721906	P	84_30
2.8283413420721906	P	85_21
2.853460536827387	P	59_29
2.853460536827387	P	60_24
2.853460536827387	P	60_25
2.853460536827387	P	61_19
2.853460536827387	P	62_23
2.918641801029865	L	48_39
2.9286870354698147	AT	n26;99_40;n26;99_46;n18;99_47
2.9320006977382693	L	85_21
2.936410103050688	AT	n23;72_32;n23;72_42;n18;72_43
2.9773498111565844	O	132_n18
2.9957316959407456	LT	n18;99_25;n18;99_54;n32;99_55
2.9996544100610456	P	108_3
