TIME	EVENT	NODES
2.7917760473921645	AT	n25;13_40;n25;13_42;n26;13_43
2.7970362910773896	LT	n26;13_43;n26;13_46;n10;13_47
2.832961773103473	LT	n26;99_39;n26;99_40;n23;99_41
2.8383501459647675	LT	n26;95_27;n26;95_28;n23;95_29
2.8655473392283146	L	29_29
2.8655473392283146	AT	n16;29_19;n16;29_32;n26;29_33
2.9132270383383316	L	19_53
2.9286870354698147	LT	n26;99_40;n26;99_46;n18;99_47
3.0456226804171203	O	135_n26
3.046443153162761	LT	n26;65_27;n26;65_38;n23;65_39
3.0724768947510372	LT	n26;13_39;n26;13_68;n10;13_69
3.100958965366747	LT	n26;22_31;n26;22_50;n17;22_51
3.132972716202818	LT	n26;50_37;n26;50_50;n37;50_51
3.140204049362267	O	140_n26
3.1428244424253706	P	83_35
3.1428244424253706	P	93_33
3.1428244424253706	P	94_27
3.1428244424253706	P	106_5
