TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.7823635582844871	T	n2;3;n2;4;n1;5
0.8705487089928268	S	n2;4;n3;6;n4;7
0.8977340526489145	T	n1;5;n1;8;n4;9
0.9136120164185375	S	n3;6;n5;10;n6;11
1.053504174560472	D	n1;8;n1;12;n1;13
1.1063888506295552	P	n1;2
1.314811227378132	P	n4;7
1.7982727417186484	L	n1;2
1.8813788388702282	S	n6;11;n7;14;n8;15
1.911993857028475	S	n7;14;n9;16;n10;17
1.923694679252978	S	n8;15;n11;18;n12;19
1.9854867880629592	S	n11;18;n13;20;n14;21
1.9860872896741895	T	n1;13;n1;22;n9;23
2.225668125700548	S	n13;20;n15;24;n16;25
2.406050370324076	S	n5;10;n17;26;n18;27
2.502910948502324	S	n14;21;n19;28;n20;29
2.5437585219777157	L	n9;16
2.692185102669776	S	n1;12;n21;30;n22;31
2.692185102669776	S	n1;22;n21;32;n22;33
2.7738261554119075	S	n4;7;n23;34;n24;35
2.7738261554119075	S	n4;9;n23;36;n24;37
2.7909555608888947	S	n21;30;n25;38;n26;39
2.7909555608888947	S	n21;32;n25;40;n26;41
2.9028419465601423	S	n15;24;n27;42;n28;43
2.9102591985123394	S	n22;31;n29;44;n30;45
2.9102591985123394	S	n22;33;n29;46;n30;47
2.9411721024977977	S	n9;23;n31;48;n32;49
2.9655247075523925	P	n24;37
2.9729747093130627	S	n28;43;n33;50;n34;51
3.0250122621232984	S	n18;27;n35;52;n36;53
3.0478467089790575	D	n30;47;n30;54;n30;55
3.0563338811791896	D	n27;42;n27;56;n27;57
3.0645693707283965	S	n32;49;n37;58;n38;59
3.146229668452691	F	n17;26
3.146229668452691	F	n16;25
3.146229668452691	F	n24;37
3.146229668452691	F	n24;35
3.146229668452691	F	n20;29
3.146229668452691	F	n30;45
3.146229668452691	F	n30;54
3.146229668452691	F	n30;55
3.146229668452691	F	n35;52
3.146229668452691	F	n10;17
3.146229668452691	F	n34;51
3.146229668452691	F	n37;58
3.146229668452691	F	n31;48
3.146229668452691	F	n19;28
3.146229668452691	F	n38;59
3.146229668452691	F	n36;53
3.146229668452691	F	n26;39
3.146229668452691	F	n26;41
3.146229668452691	F	n29;44
3.146229668452691	F	n29;46
3.146229668452691	F	n27;56
3.146229668452691	F	n27;57
3.146229668452691	F	n12;19
3.146229668452691	F	n23;34
3.146229668452691	F	n23;36
3.146229668452691	F	n25;38
3.146229668452691	F	n25;40
3.146229668452691	F	n33;50
