TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.1063888506295552	P	n1;2
1.7322710490753623	L	n5;6
1.7322710490753623	T	n4;5;n4;8;n5;9
1.8813788388702282	S	n6;7;n7;10;n8;11
1.911993857028475	S	n7;10;n9;12;n10;13
1.923694679252978	S	n8;11;n11;14;n12;15
1.9854867880629592	S	n11;14;n13;16;n14;17
2.1280024808655864	D	n5;9;n5;18;n5;19
2.225668125700548	S	n13;16;n15;20;n16;21
2.406050370324076	S	n5;18;n17;22;n18;23
2.406050370324076	S	n5;19;n17;24;n18;25
2.502910948502324	S	n14;17;n19;26;n20;27
2.692185102669776	S	n1;2;n21;28;n22;29
2.7738261554119075	S	n4;8;n23;30;n24;31
2.7909555608888947	S	n21;28;n25;32;n26;33
2.850928459838108	L	n24;31
2.850928459838108	T	n10;13;n10;34;n24;35
2.9028419465601423	S	n15;20;n27;36;n28;37
2.9102591985123394	S	n22;29;n29;38;n30;39
2.9411721024977977	S	n9;12;n31;40;n32;41
2.9729747093130627	S	n28;37;n33;42;n34;43
3.0250122621232984	S	n18;23;n35;44;n36;45
3.0250122621232984	S	n18;25;n35;46;n36;47
3.0451352942138956	L	n17;22
3.0451352942138956	T	n31;40;n31;48;n17;49
3.0645693707283965	S	n32;41;n37;50;n38;51
3.146229668452691	F	n17;49
3.146229668452691	F	n17;24
3.146229668452691	F	n16;21
3.146229668452691	F	n24;35
3.146229668452691	F	n20;27
3.146229668452691	F	n30;39
3.146229668452691	F	n35;44
3.146229668452691	F	n35;46
3.146229668452691	F	n10;34
3.146229668452691	F	n34;43
3.146229668452691	F	n37;50
3.146229668452691	F	n31;48
3.146229668452691	F	n19;26
3.146229668452691	F	n38;51
3.146229668452691	F	n36;45
3.146229668452691	F	n36;47
3.146229668452691	F	n26;33
3.146229668452691	F	n29;38
3.146229668452691	F	n27;36
3.146229668452691	F	n12;15
3.146229668452691	F	n23;30
3.146229668452691	F	n25;32
3.146229668452691	F	n33;42
