TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.635458044735131	P	n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
0.9974161716545878	T	n1;2;n1;8;n6;9
1.1915585541553841	D	n5;6;n5;10;n5;11
1.5537464960429603	L	n4;5
1.8813788388702282	S	n6;9;n7;12;n8;13
1.8813788388702282	S	n6;7;n7;14;n8;15
1.911993857028475	S	n7;12;n9;16;n10;17
1.911993857028475	S	n7;14;n9;18;n10;19
1.9162722616960608	L	n9;16
1.923694679252978	S	n8;13;n11;20;n12;21
1.923694679252978	S	n8;15;n11;22;n12;23
1.9854867880629592	S	n11;20;n13;24;n14;25
1.9854867880629592	S	n11;22;n13;26;n14;27
2.0535513797691176	L	n13;24
2.225668125700548	S	n13;26;n15;28;n16;29
2.406050370324076	S	n5;10;n17;30;n18;31
2.406050370324076	S	n5;11;n17;32;n18;33
2.502910948502324	S	n14;25;n19;34;n20;35
2.502910948502324	S	n14;27;n19;36;n20;37
2.692185102669776	S	n1;8;n21;38;n22;39
2.7909555608888947	S	n21;38;n25;40;n26;41
2.7994133440608624	P	n16;29
2.9028419465601423	S	n15;28;n27;42;n28;43
2.9102591985123394	S	n22;39;n29;44;n30;45
2.9411721024977977	S	n9;18;n31;46;n32;47
2.9729747093130627	S	n28;43;n33;48;n34;49
3.0250122621232984	S	n18;31;n35;50;n36;51
3.0250122621232984	S	n18;33;n35;52;n36;53
3.0645693707283965	S	n32;47;n37;54;n38;55
3.146229668452691	F	n17;30
3.146229668452691	F	n17;32
3.146229668452691	F	n16;29
3.146229668452691	F	n20;35
3.146229668452691	F	n20;37
3.146229668452691	F	n30;45
3.146229668452691	F	n35;50
3.146229668452691	F	n35;52
3.146229668452691	F	n10;17
3.146229668452691	F	n10;19
3.146229668452691	F	n34;49
3.146229668452691	F	n37;54
3.146229668452691	F	n31;46
3.146229668452691	F	n19;34
3.146229668452691	F	n19;36
3.146229668452691	F	n38;55
3.146229668452691	F	n36;51
3.146229668452691	F	n36;53
3.146229668452691	F	n26;41
3.146229668452691	F	n29;44
3.146229668452691	F	n27;42
3.146229668452691	F	n12;21
3.146229668452691	F	n12;23
3.146229668452691	F	n25;40
3.146229668452691	F	n33;48
