TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.1077226250825836	T	n6;7;n6;8;n4;9
1.690889932930741	T	n4;5;n4;10;n5;11
1.8813788388702282	S	n6;8;n7;12;n8;13
1.911993857028475	S	n7;12;n9;14;n10;15
1.923694679252978	S	n8;13;n11;16;n12;17
1.9727283116521468	P	n4;9
1.9854867880629592	S	n11;16;n13;18;n14;19
2.0362930625988525	D	n1;2;n1;20;n1;21
2.1629074375057047	P	n14;19
2.164791165620969	D	n9;14;n9;22;n9;23
2.225668125700548	S	n13;18;n15;24;n16;25
2.394552986018544	T	n9;23;n9;26;n1;27
2.406050370324076	S	n5;6;n17;28;n18;29
2.406050370324076	S	n5;11;n17;30;n18;31
2.467482022417962	P	n18;29
2.489816389500474	L	n12;17
2.489816389500474	T	n1;21;n1;32;n12;33
2.502910948502324	S	n14;19;n19;34;n20;35
2.554485232761434	L	n9;22
2.554485232761434	T	n4;9;n4;36;n9;37
2.692185102669776	S	n1;27;n21;38;n22;39
2.692185102669776	S	n1;20;n21;40;n22;41
2.692185102669776	S	n1;32;n21;42;n22;43
2.7738261554119075	S	n4;10;n23;44;n24;45
2.7738261554119075	S	n4;36;n23;46;n24;47
2.7909555608888947	S	n21;38;n25;48;n26;49
2.7909555608888947	S	n21;40;n25;50;n26;51
2.7909555608888947	S	n21;42;n25;52;n26;53
2.8283413420721906	P	n18;31
2.9028419465601423	S	n15;24;n27;54;n28;55
2.9102591985123394	S	n22;39;n29;56;n30;57
2.9102591985123394	S	n22;41;n29;58;n30;59
2.9102591985123394	S	n22;43;n29;60;n30;61
2.9411721024977977	S	n9;37;n31;62;n32;63
2.9411721024977977	S	n9;26;n31;64;n32;65
2.9729747093130627	S	n28;55;n33;66;n34;67
3.0250122621232984	S	n18;31;n35;68;n36;69
3.0250122621232984	S	n18;29;n35;70;n36;71
3.044919600855663	L	n33;66
3.0645693707283965	S	n32;63;n37;72;n38;73
3.0645693707283965	S	n32;65;n37;74;n38;75
3.077588502189502	D	n30;59;n30;76;n30;77
3.0794507822292236	P	n29;56
3.108558374543447	L	n29;60
3.146229668452691	F	n17;28
3.146229668452691	F	n17;30
3.146229668452691	F	n16;25
3.146229668452691	F	n24;45
3.146229668452691	F	n24;47
3.146229668452691	F	n20;35
3.146229668452691	F	n30;57
3.146229668452691	F	n30;76
3.146229668452691	F	n30;77
3.146229668452691	F	n30;61
3.146229668452691	F	n35;68
3.146229668452691	F	n35;70
3.146229668452691	F	n10;15
3.146229668452691	F	n34;67
3.146229668452691	F	n37;72
3.146229668452691	F	n37;74
3.146229668452691	F	n31;62
3.146229668452691	F	n31;64
3.146229668452691	F	n19;34
3.146229668452691	F	n38;73
3.146229668452691	F	n38;75
3.146229668452691	F	n36;69
3.146229668452691	F	n36;71
3.146229668452691	F	n26;49
3.146229668452691	F	n26;51
3.146229668452691	F	n26;53
3.146229668452691	F	n29;56
3.146229668452691	F	n29;58
3.146229668452691	F	n27;54
3.146229668452691	F	n12;33
3.146229668452691	F	n23;44
3.146229668452691	F	n23;46
3.146229668452691	F	n25;48
3.146229668452691	F	n25;50
3.146229668452691	F	n25;52
