TIME	EVENT	NODES
1.1207230075643344	O	n6
1.8813788388702282	S	n6;1;n7;2;n8;3
1.911993857028475	S	n7;2;n9;4;n10;5
1.923694679252978	S	n8;3;n11;6;n12;7
1.9854867880629592	S	n11;6;n13;8;n14;9
2.072295459415	P	n13;8
2.225668125700548	S	n13;8;n15;10;n16;11
2.502910948502324	S	n14;9;n19;12;n20;13
2.8987019454967395	T	n9;4;n9;14;n24;15
2.9028419465601423	S	n15;10;n27;16;n28;17
2.9411721024977977	S	n9;14;n31;18;n32;19
2.9729747093130627	S	n28;17;n33;20;n34;21
3.0645693707283965	S	n32;19;n37;22;n38;23
3.146229668452691	F	n16;11
3.146229668452691	F	n24;15
3.146229668452691	F	n20;13
3.146229668452691	F	n10;5
3.146229668452691	F	n34;21
3.146229668452691	F	n37;22
3.146229668452691	F	n31;18
3.146229668452691	F	n19;12
3.146229668452691	F	n38;23
3.146229668452691	F	n27;16
3.146229668452691	F	n12;7
3.146229668452691	F	n33;20
