TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.8914247860340879	L	n3;4
0.8914247860340879	T	n4;5;n4;6;n3;7
0.9136120164185375	S	n3;7;n5;8;n6;9
1.6620045197922653	T	n5;8;n5;10;n1;11
1.8813788388702282	S	n6;9;n7;12;n8;13
1.911993857028475	S	n7;12;n9;14;n10;15
1.923694679252978	S	n8;13;n11;16;n12;17
1.9240918866255061	L	n9;14
1.9854867880629592	S	n11;16;n13;18;n14;19
2.0829294612735163	L	n1;11
2.225668125700548	S	n13;18;n15;20;n16;21
2.406050370324076	S	n5;10;n17;22;n18;23
2.470696400743951	P	n18;23
2.502910948502324	S	n14;19;n19;24;n20;25
2.692185102669776	S	n1;2;n21;26;n22;27
2.7738261554119075	S	n4;6;n23;28;n24;29
2.7909555608888947	S	n21;26;n25;30;n26;31
2.9028419465601423	S	n15;20;n27;32;n28;33
2.9102591985123394	S	n22;27;n29;34;n30;35
2.9729747093130627	S	n28;33;n33;36;n34;37
3.0250122621232984	S	n18;23;n35;38;n36;39
3.146229668452691	F	n17;22
3.146229668452691	F	n16;21
3.146229668452691	F	n24;29
3.146229668452691	F	n20;25
3.146229668452691	F	n30;35
3.146229668452691	F	n35;38
3.146229668452691	F	n10;15
3.146229668452691	F	n34;37
3.146229668452691	F	n19;24
3.146229668452691	F	n36;39
3.146229668452691	F	n26;31
3.146229668452691	F	n29;34
3.146229668452691	F	n27;32
3.146229668452691	F	n12;17
3.146229668452691	F	n23;28
3.146229668452691	F	n25;30
3.146229668452691	F	n33;36
