TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.1063888506295552	P	n1;2
1.1943096064120406	D	n4;5;n4;8;n4;9
1.314811227378132	P	n4;8
1.314811227378132	P	n4;9
1.8336899751324993	L	n4;8
1.8336899751324993	T	n6;7;n6;10;n4;11
1.8813788388702282	S	n6;10;n7;12;n8;13
1.911993857028475	S	n7;12;n9;14;n10;15
1.923694679252978	S	n8;13;n11;16;n12;17
1.9854867880629592	S	n11;16;n13;18;n14;19
2.225668125700548	S	n13;18;n15;20;n16;21
2.406050370324076	S	n5;6;n17;22;n18;23
2.502910948502324	S	n14;19;n19;24;n20;25
2.648893979938104	T	n19;24;n19;26;n1;27
2.692185102669776	S	n1;2;n21;28;n22;29
2.692185102669776	S	n1;27;n21;30;n22;31
2.7738261554119075	S	n4;11;n23;32;n24;33
2.7738261554119075	S	n4;9;n23;34;n24;35
2.7806641696067933	T	n18;23;n18;36;n9;37
2.7909555608888947	S	n21;28;n25;38;n26;39
2.7909555608888947	S	n21;30;n25;40;n26;41
2.7917760473921645	T	n25;40;n25;42;n26;43
2.79419592963015	L	n16;21
2.79419592963015	T	n24;35;n24;44;n16;45
2.7970362910773896	L	n10;15
2.7970362910773896	T	n26;43;n26;46;n10;47
2.895853563648469	L	n16;45
2.895853563648469	T	n9;14;n9;48;n16;49
2.9028419465601423	S	n15;20;n27;50;n28;51
2.9102591985123394	S	n22;29;n29;52;n30;53
2.9102591985123394	S	n22;31;n29;54;n30;55
2.9411721024977977	S	n9;48;n31;56;n32;57
2.9411721024977977	S	n9;37;n31;58;n32;59
2.9729747093130627	S	n28;51;n33;60;n34;61
3.0250122621232984	S	n18;36;n35;62;n36;63
3.0645693707283965	S	n32;57;n37;64;n38;65
3.0645693707283965	S	n32;59;n37;66;n38;67
3.0724768947510372	L	n10;47
3.0724768947510372	T	n26;39;n26;68;n10;69
3.1315067640063585	L	n24;44
3.1315067640063585	T	n38;67;n38;70;n24;71
3.146229668452691	F	n17;22
3.146229668452691	F	n16;49
3.146229668452691	F	n24;33
3.146229668452691	F	n24;71
3.146229668452691	F	n20;25
3.146229668452691	F	n30;53
3.146229668452691	F	n30;55
3.146229668452691	F	n35;62
3.146229668452691	F	n10;69
3.146229668452691	F	n34;61
3.146229668452691	F	n37;64
3.146229668452691	F	n37;66
3.146229668452691	F	n31;56
3.146229668452691	F	n31;58
3.146229668452691	F	n19;26
3.146229668452691	F	n38;65
3.146229668452691	F	n38;70
3.146229668452691	F	n36;63
3.146229668452691	F	n26;68
3.146229668452691	F	n26;41
3.146229668452691	F	n26;46
3.146229668452691	F	n29;52
3.146229668452691	F	n29;54
3.146229668452691	F	n27;50
3.146229668452691	F	n12;17
3.146229668452691	F	n23;32
3.146229668452691	F	n23;34
3.146229668452691	F	n25;38
3.146229668452691	F	n25;42
3.146229668452691	F	n33;60
