TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.538856002925414	P	n1;2
1.8813788388702282	S	n6;7;n7;8;n8;9
1.911993857028475	S	n7;8;n9;10;n10;11
1.923694679252978	S	n8;9;n11;12;n12;13
1.9854867880629592	S	n11;12;n13;14;n14;15
2.097307703940152	L	n9;10
2.097307703940152	T	n4;5;n4;16;n9;17
2.225668125700548	S	n13;14;n15;18;n16;19
2.2325678969879887	P	n16;19
2.30037799490457	P	n12;13
2.406050370324076	S	n5;6;n17;20;n18;21
2.502910948502324	S	n14;15;n19;22;n20;23
2.5923491725968377	T	n16;19;n16;24;n9;25
2.684168655461129	T	n1;2;n1;26;n16;27
2.692185102669776	S	n1;26;n21;28;n22;29
2.7738261554119075	S	n4;16;n23;30;n24;31
2.7762403716030954	L	n21;28
2.7762403716030954	T	n15;18;n15;32;n21;33
2.7909555608888947	S	n21;33;n25;34;n26;35
2.8283413420721906	P	n18;21
2.9028419465601423	S	n15;32;n27;36;n28;37
2.9102591985123394	S	n22;29;n29;38;n30;39
2.9320006977382693	L	n18;21
2.9411721024977977	S	n9;25;n31;40;n32;41
2.9411721024977977	S	n9;17;n31;42;n32;43
2.9729747093130627	S	n28;37;n33;44;n34;45
3.0645693707283965	S	n32;41;n37;46;n38;47
3.0645693707283965	S	n32;43;n37;48;n38;49
3.146229668452691	F	n17;20
3.146229668452691	F	n16;24
3.146229668452691	F	n16;27
3.146229668452691	F	n24;31
3.146229668452691	F	n20;23
3.146229668452691	F	n30;39
3.146229668452691	F	n10;11
3.146229668452691	F	n34;45
3.146229668452691	F	n37;46
3.146229668452691	F	n37;48
3.146229668452691	F	n31;40
3.146229668452691	F	n31;42
3.146229668452691	F	n19;22
3.146229668452691	F	n38;47
3.146229668452691	F	n38;49
3.146229668452691	F	n26;35
3.146229668452691	F	n29;38
3.146229668452691	F	n27;36
3.146229668452691	F	n12;13
3.146229668452691	F	n23;30
3.146229668452691	F	n25;34
3.146229668452691	F	n33;44
