TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.5235564122922638	D	n6;7;n6;8;n6;9
1.8813788388702282	S	n6;8;n7;10;n8;11
1.8813788388702282	S	n6;9;n7;12;n8;13
1.911993857028475	S	n7;10;n9;14;n10;15
1.911993857028475	S	n7;12;n9;16;n10;17
1.923694679252978	S	n8;11;n11;18;n12;19
1.923694679252978	S	n8;13;n11;20;n12;21
1.9854867880629592	S	n11;18;n13;22;n14;23
1.9854867880629592	S	n11;20;n13;24;n14;25
2.187080291770297	D	n9;14;n9;26;n9;27
2.192493125254202	D	n9;26;n9;28;n9;29
2.225668125700548	S	n13;22;n15;30;n16;31
2.225668125700548	S	n13;24;n15;32;n16;33
2.3822203044122365	P	n12;19
2.3822203044122365	P	n12;21
2.406050370324076	S	n5;6;n17;34;n18;35
2.502910948502324	S	n14;23;n19;36;n20;37
2.502910948502324	S	n14;25;n19;38;n20;39
2.6690781797253313	P	n12;21
2.6787579691068153	L	n15;30
2.6787579691068153	T	n1;2;n1;40;n15;41
2.692185102669776	S	n1;40;n21;42;n22;43
2.7109285001777987	L	n19;36
2.7109285001777987	T	n9;28;n9;44;n19;45
2.768624539856993	T	n17;34;n17;46;n15;47
2.7738261554119075	S	n4;5;n23;48;n24;49
2.7909555608888947	S	n21;42;n25;50;n26;51
2.8438875395807792	L	n15;32
2.8438875395807792	T	n19;38;n19;52;n15;53
2.9028419465601423	S	n15;47;n27;54;n28;55
2.9028419465601423	S	n15;41;n27;56;n28;57
2.9028419465601423	S	n15;53;n27;58;n28;59
2.9102591985123394	S	n22;43;n29;60;n30;61
2.9411721024977977	S	n9;44;n31;62;n32;63
2.9411721024977977	S	n9;29;n31;64;n32;65
2.9411721024977977	S	n9;27;n31;66;n32;67
2.9411721024977977	S	n9;16;n31;68;n32;69
2.9729747093130627	S	n28;55;n33;70;n34;71
2.9729747093130627	S	n28;57;n33;72;n34;73
2.9729747093130627	S	n28;59;n33;74;n34;75
2.991717662440342	L	n25;50
2.991717662440342	T	n32;69;n32;76;n25;77
3.0250122621232984	S	n18;35;n35;78;n36;79
3.0645693707283965	S	n32;63;n37;80;n38;81
3.0645693707283965	S	n32;65;n37;82;n38;83
3.0645693707283965	S	n32;67;n37;84;n38;85
3.0645693707283965	S	n32;76;n37;86;n38;87
3.0730936785999154	P	n38;87
3.0794507822292236	P	n29;60
3.146229668452691	F	n17;46
3.146229668452691	F	n16;31
3.146229668452691	F	n16;33
3.146229668452691	F	n24;49
3.146229668452691	F	n20;37
3.146229668452691	F	n20;39
3.146229668452691	F	n30;61
3.146229668452691	F	n35;78
3.146229668452691	F	n10;15
3.146229668452691	F	n10;17
3.146229668452691	F	n34;71
3.146229668452691	F	n34;73
3.146229668452691	F	n34;75
3.146229668452691	F	n37;80
3.146229668452691	F	n37;82
3.146229668452691	F	n37;84
3.146229668452691	F	n37;86
3.146229668452691	F	n31;62
3.146229668452691	F	n31;64
3.146229668452691	F	n31;66
3.146229668452691	F	n31;68
3.146229668452691	F	n19;45
3.146229668452691	F	n19;52
3.146229668452691	F	n38;81
3.146229668452691	F	n38;83
3.146229668452691	F	n38;85
3.146229668452691	F	n38;87
3.146229668452691	F	n36;79
3.146229668452691	F	n26;51
3.146229668452691	F	n29;60
3.146229668452691	F	n27;54
3.146229668452691	F	n27;56
3.146229668452691	F	n27;58
3.146229668452691	F	n12;21
3.146229668452691	F	n12;19
3.146229668452691	F	n23;48
3.146229668452691	F	n25;77
3.146229668452691	F	n33;70
3.146229668452691	F	n33;72
3.146229668452691	F	n33;74
