TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.2972223672189198	P	n5;6
1.7864109374820973	D	n6;7;n6;8;n6;9
1.8813788388702282	S	n6;8;n7;10;n8;11
1.8813788388702282	S	n6;9;n7;12;n8;13
1.911993857028475	S	n7;10;n9;14;n10;15
1.911993857028475	S	n7;12;n9;16;n10;17
1.919878572423903	L	n9;16
1.923694679252978	S	n8;11;n11;18;n12;19
1.923694679252978	S	n8;13;n11;20;n12;21
1.9753961746246904	D	n10;17;n10;22;n10;23
1.9854867880629592	S	n11;18;n13;24;n14;25
1.9854867880629592	S	n11;20;n13;26;n14;27
2.225668125700548	S	n13;24;n15;28;n16;29
2.225668125700548	S	n13;26;n15;30;n16;31
2.406050370324076	S	n5;6;n17;32;n18;33
2.502910948502324	S	n14;25;n19;34;n20;35
2.502910948502324	S	n14;27;n19;36;n20;37
2.5510398739623943	T	n9;14;n9;38;n19;39
2.5728887640732725	L	n18;33
2.692185102669776	S	n1;2;n21;40;n22;41
2.7738261554119075	S	n4;5;n23;42;n24;43
2.7909555608888947	S	n21;40;n25;44;n26;45
2.9028419465601423	S	n15;28;n27;46;n28;47
2.9028419465601423	S	n15;30;n27;48;n28;49
2.9102591985123394	S	n22;41;n29;50;n30;51
2.9411721024977977	S	n9;38;n31;52;n32;53
2.9451486784056686	P	n12;19
2.9729747093130627	S	n28;47;n33;54;n34;55
2.9729747093130627	S	n28;49;n33;56;n34;57
3.0645693707283965	S	n32;53;n37;58;n38;59
3.146229668452691	F	n17;32
3.146229668452691	F	n16;29
3.146229668452691	F	n16;31
3.146229668452691	F	n24;43
3.146229668452691	F	n20;35
3.146229668452691	F	n20;37
3.146229668452691	F	n30;51
3.146229668452691	F	n10;15
3.146229668452691	F	n10;22
3.146229668452691	F	n10;23
3.146229668452691	F	n34;55
3.146229668452691	F	n34;57
3.146229668452691	F	n37;58
3.146229668452691	F	n31;52
3.146229668452691	F	n19;39
3.146229668452691	F	n19;34
3.146229668452691	F	n19;36
3.146229668452691	F	n38;59
3.146229668452691	F	n26;45
3.146229668452691	F	n29;50
3.146229668452691	F	n27;46
3.146229668452691	F	n27;48
3.146229668452691	F	n12;19
3.146229668452691	F	n12;21
3.146229668452691	F	n23;42
3.146229668452691	F	n25;44
3.146229668452691	F	n33;54
3.146229668452691	F	n33;56
