TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.5842175993116208	L	n5;6
1.5842175993116208	T	n1;2;n1;8;n5;9
1.8813788388702282	S	n6;7;n7;10;n8;11
1.911993857028475	S	n7;10;n9;12;n10;13
1.923694679252978	S	n8;11;n11;14;n12;15
1.9854867880629592	S	n11;14;n13;16;n14;17
2.225668125700548	S	n13;16;n15;18;n16;19
2.366016558456512	L	n1;8
2.406050370324076	S	n5;9;n17;20;n18;21
2.502910948502324	S	n14;17;n19;22;n20;23
2.727904997991704	P	n17;20
2.7738261554119075	S	n4;5;n23;24;n24;25
2.9028419465601423	S	n15;18;n27;26;n28;27
2.9411721024977977	S	n9;12;n31;28;n32;29
2.9655247075523925	P	n24;25
2.9729747093130627	S	n28;27;n33;30;n34;31
3.0250122621232984	S	n18;21;n35;32;n36;33
3.0645693707283965	S	n32;29;n37;34;n38;35
3.146229668452691	F	n17;20
3.146229668452691	F	n16;19
3.146229668452691	F	n24;25
3.146229668452691	F	n20;23
3.146229668452691	F	n35;32
3.146229668452691	F	n10;13
3.146229668452691	F	n34;31
3.146229668452691	F	n37;34
3.146229668452691	F	n31;28
3.146229668452691	F	n19;22
3.146229668452691	F	n38;35
3.146229668452691	F	n36;33
3.146229668452691	F	n27;26
3.146229668452691	F	n12;15
3.146229668452691	F	n23;24
3.146229668452691	F	n33;30
