TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
0.9678133312363314	P	n4;5
0.9775356635500281	L	n6;7
0.9775356635500281	T	n1;2;n1;8;n6;9
1.0458497119263133	D	n5;6;n5;10;n5;11
1.5383371728382338	L	n4;5
1.5383371728382338	T	n5;11;n5;12;n4;13
1.8777693993115072	P	n5;10
1.8777693993115072	P	n5;12
1.8813788388702282	S	n6;9;n7;14;n8;15
1.911993857028475	S	n7;14;n9;16;n10;17
1.923694679252978	S	n8;15;n11;18;n12;19
1.9854867880629592	S	n11;18;n13;20;n14;21
2.128755074360717	L	n5;12
2.128755074360717	T	n1;8;n1;22;n5;23
2.225668125700548	S	n13;20;n15;24;n16;25
2.406050370324076	S	n5;10;n17;26;n18;27
2.406050370324076	S	n5;23;n17;28;n18;29
2.4516797306369003	L	n16;25
2.502910948502324	S	n14;21;n19;30;n20;31
2.531243439859664	L	n19;30
2.692185102669776	S	n1;22;n21;32;n22;33
2.7738261554119075	S	n4;13;n23;34;n24;35
2.7909555608888947	S	n21;32;n25;36;n26;37
2.9028419465601423	S	n15;24;n27;38;n28;39
2.9102591985123394	S	n22;33;n29;40;n30;41
2.9411721024977977	S	n9;16;n31;42;n32;43
2.9729747093130627	S	n28;39;n33;44;n34;45
3.0217743014607277	D	n25;36;n25;46;n25;47
3.0250122621232984	S	n18;27;n35;48;n36;49
3.0250122621232984	S	n18;29;n35;50;n36;51
3.03644312407364	L	n25;47
3.0645693707283965	S	n32;43;n37;52;n38;53
3.146229668452691	F	n17;26
3.146229668452691	F	n17;28
3.146229668452691	F	n24;35
3.146229668452691	F	n20;31
3.146229668452691	F	n30;41
3.146229668452691	F	n35;48
3.146229668452691	F	n35;50
3.146229668452691	F	n10;17
3.146229668452691	F	n34;45
3.146229668452691	F	n37;52
3.146229668452691	F	n31;42
3.146229668452691	F	n38;53
3.146229668452691	F	n36;49
3.146229668452691	F	n36;51
3.146229668452691	F	n26;37
3.146229668452691	F	n29;40
3.146229668452691	F	n27;38
3.146229668452691	F	n12;19
3.146229668452691	F	n23;34
3.146229668452691	F	n25;46
3.146229668452691	F	n33;44
