TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.021612429565792	L	n5;6
1.021612429565792	T	n4;5;n4;8;n5;9
1.2957482334528752	T	n6;7;n6;10;n4;11
1.4376162499079521	L	n6;10
1.4376162499079521	T	n4;11;n4;12;n6;13
1.8813788388702282	S	n6;13;n7;14;n8;15
1.911993857028475	S	n7;14;n9;16;n10;17
1.923694679252978	S	n8;15;n11;18;n12;19
1.9854867880629592	S	n11;18;n13;20;n14;21
2.225668125700548	S	n13;20;n15;22;n16;23
2.406050370324076	S	n5;9;n17;24;n18;25
2.4488053373144494	L	n15;22
2.4488053373144494	T	n10;17;n10;26;n15;27
2.502910948502324	S	n14;21;n19;28;n20;29
2.692185102669776	S	n1;2;n21;30;n22;31
2.7738261554119075	S	n4;8;n23;32;n24;33
2.7738261554119075	S	n4;12;n23;34;n24;35
2.7909555608888947	S	n21;30;n25;36;n26;37
2.7994133440608624	P	n16;23
2.9028419465601423	S	n15;27;n27;38;n28;39
2.9102591985123394	S	n22;31;n29;40;n30;41
2.936410103050688	T	n23;32;n23;42;n18;43
2.9411721024977977	S	n9;16;n31;44;n32;45
2.9655247075523925	P	n24;35
2.9729747093130627	S	n28;39;n33;46;n34;47
3.0250122621232984	S	n18;43;n35;48;n36;49
3.0250122621232984	S	n18;25;n35;50;n36;51
3.0645693707283965	S	n32;45;n37;52;n38;53
3.146229668452691	F	n17;24
3.146229668452691	F	n16;23
3.146229668452691	F	n24;35
3.146229668452691	F	n24;33
3.146229668452691	F	n20;29
3.146229668452691	F	n30;41
3.146229668452691	F	n35;48
3.146229668452691	F	n35;50
3.146229668452691	F	n10;26
3.146229668452691	F	n34;47
3.146229668452691	F	n37;52
3.146229668452691	F	n31;44
3.146229668452691	F	n19;28
3.146229668452691	F	n38;53
3.146229668452691	F	n36;49
3.146229668452691	F	n36;51
3.146229668452691	F	n26;37
3.146229668452691	F	n29;40
3.146229668452691	F	n27;38
3.146229668452691	F	n12;19
3.146229668452691	F	n23;42
3.146229668452691	F	n23;34
3.146229668452691	F	n25;36
3.146229668452691	F	n33;46
