species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.83, 0, 0.23, 0.54, 0.79, 0, 0.83, 0.62
Node_species10_species19_0, 0.32, 0, 0.15, 0.18, 0.31, 0.01, 0.32, 0.25
Node_species12_species0_0, 0.77, 0, 0.08, 0.59, 0.75, 0.04, 0.77, 0.75
Node_species12_species16_0, 0.42, 0, 0.5, 0.3, 0.42, 0, 0.42, 0.38
Node_species12_species20_0, 0.02, 0, 0, 0, 0.02, 0.02, 0.02, 0.02
Node_species12_species4_0, 0.71, 0, 0.24, 0.41, 0.69, 0, 0.71, 0.5
Node_species12_species7_0, 0.58, 0, 0.04, 0.43, 0.57, 0.06, 0.58, 0.48
Node_species16_species28_0, 0.06, 0, 0.01, 0.05, 0.06, 0, 0.06, 0.05
Node_species19_species15_0, 0.71, 0, 0.11, 0.23, 0.69, 0.34, 0.71, 0.53
Node_species20_species21_0, 0.58, 0, 0.31, 0.33, 0.53, 0.02, 0.58, 0.33
Node_species21_species9_0, 0.64, 0, 0.19, 0.42, 0.58, 0.05, 0.64, 0.53
Node_species22_species14_0, 0.44, 0, 0.13, 0.24, 0.41, 0, 0.44, 0.35
Node_species22_species24_0, 0.31, 0, 0.17, 0.23, 0.31, 0, 0.31, 0.3
Node_species25_species10_0, 0.32, 0, 0.23, 0.29, 0.32, 0.03, 0.32, 0.31
Node_species26_species18_0, 0.76, 0, 0.18, 0.32, 0.66, 0.01, 0.76, 0.76
Node_species27_species23_0, 0.54, 0, 0.36, 0.46, 0.48, 0.02, 0.54, 0.52
Node_species28_species2_0, 0.15, 0, 0.06, 0.07, 0.15, 0.03, 0.15, 0.05
Node_species3_species1_0, 1.03, 0, 0.06, 0.14, 0.84, 0, 1.03, 1.03
Node_species4_species22_0, 0.66, 0, 0.06, 0.22, 0.65, 0.04, 0.66, 0.58
Node_species4_species25_0, 0.71, 0, 0.14, 0.33, 0.64, 0.02, 0.71, 0.68
Node_species4_species6_0, 0.68, 0, 0.11, 0.24, 0.62, 0, 0.68, 0.62
Node_species5_species11_0, 0.45, 0, 0.04, 0.06, 0.45, 0.02, 0.45, 0.35
Node_species6_species13_0, 0.97, 0, 0.02, 0.12, 0.96, 0.06, 0.97, 0.81
Node_species6_species27_0, 0.23, 0, 0.01, 0.09, 0.22, 0.05, 0.23, 0.22
Node_species7_species5_0, 0.87, 0, 0.11, 0.15, 0.87, 0, 0.87, 0.87
Node_species8_species12_0, 0.27, 0, 0.02, 0.06, 0.25, 0.01, 0.27, 0.19
Node_species8_species17_0, 0.89, 0, 0.53, 0.66, 0.85, 0.01, 0.89, 0.44
Node_species8_species26_0, 0.6, 0, 0.37, 0.35, 0.53, 0.02, 0.6, 0.54
species0, 1, 0, 0.19, 1.32, 1, 0, 1, 1
species1, 1, 0, 0.2, 0.05, 1, 0, 1, 1
species10, 1, 0, 0.29, 0.34, 1, 0, 1, 1
species11, 1, 0, 0.09, 0.16, 1, 0.02, 1, 1
species12, 1, 0, 0.04, 0.29, 1, 0, 1, 1
species13, 1, 0, 0.04, 0.31, 1, 0, 1, 1
species14, 1, 0, 0.06, 0.26, 1, 0, 1, 1
species15, 1, 0, 0.07, 0.26, 1, 0, 1, 1
species16, 1, 0, 0.05, 0.16, 1, 0, 1, 1
species17, 1, 0, 0.08, 0.57, 1, 0.01, 1, 1
species18, 1, 0, 0.56, 0.78, 1, 0.01, 1, 1
species19, 1, 0, 0.2, 0.3, 1, 0, 1, 1
species2, 1, 0, 0.01, 0.33, 1, 0, 1, 1
species20, 1, 0, 0.07, 0.19, 1, 0.01, 1, 1
species21, 1, 0, 0.14, 1.27, 1, 0.01, 1, 1
species22, 1, 0, 0.12, 0.63, 1, 0.02, 1, 1
species23, 1, 0, 0.17, 0.36, 1, 0, 1, 1
species24, 1, 0, 0.44, 0.47, 1, 0.01, 1, 1
species25, 1, 0, 0.22, 0.32, 1, 0.01, 1, 1
species26, 1, 0, 0.13, 0.59, 1, 0, 1, 1
species27, 1, 0, 0.22, 0.6, 1, 0, 1, 1
species28, 1, 0, 0.86, 0.26, 1, 0, 1, 1
species3, 1, 0, 0.08, 0.94, 1, 0, 1, 1
species4, 1, 0, 0.01, 0.42, 1, 0.03, 1, 1
species5, 1, 0, 0.13, 1.68, 1, 0, 1, 1
species6, 1, 0, 0.09, 0.49, 1, 0.01, 1, 1
species7, 1, 0, 0.08, 0.22, 1, 0, 1, 1
species8, 1, 0, 0.04, 0.14, 1, 0, 1, 1
species9, 1, 0, 0.12, 0.52, 1, 0, 1, 1
