species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.77, 0, 0.31, 0.4, 0.74, 0, 0.77, 0.76
Node_species10_species19_0, 0.74, 0, 0.08, 0.28, 0.7, 0.19, 0.74, 0.53
Node_species12_species0_0, 0.99, 0, 0.31, 0.3, 0.97, 0, 0.99, 0.46
Node_species12_species16_0, 0.73, 0, 0.06, 0.07, 0.72, 0.01, 0.73, 0.66
Node_species12_species20_0, 0.11, 0, 0, 0.01, 0.11, 0.11, 0.11, 0.11
Node_species12_species4_0, 1.01, 0, 0.05, 0.28, 1, 0, 1.01, 1.01
Node_species12_species7_0, 0.52, 0, 0.13, 0.16, 0.48, 0.02, 0.52, 0.41
Node_species16_species28_0, 0.17, 0, 0.02, 0.09, 0.17, 0.03, 0.17, 0.15
Node_species19_species15_0, 0.51, 0, 0, 0.15, 0.51, 0.03, 0.51, 0.44
Node_species20_species21_0, 0.85, 0, 0.22, 0.21, 0.85, 0.05, 0.85, 0.72
Node_species21_species9_0, 1.01, 0, 0.07, 0.27, 0.98, 0, 1.01, 1
Node_species22_species14_0, 0.86, 0, 0.11, 0.17, 0.74, 0.02, 0.86, 0.82
Node_species22_species24_0, 0.41, 0, 0.43, 0.22, 0.4, 0.01, 0.41, 0.39
Node_species25_species10_0, 0.44, 0, 0.2, 0.23, 0.41, 0.04, 0.44, 0.31
Node_species26_species18_0, 1, 0, 0.05, 0.08, 1, 0, 1, 0.98
Node_species27_species23_0, 1.02, 0, 0.12, 0.12, 0.99, 0, 1.02, 0.98
Node_species28_species2_0, 0.32, 0, 0.14, 0.21, 0.32, 0.01, 0.32, 0.12
Node_species3_species1_0, 0.88, 0, 0.35, 0.49, 0.84, 0, 0.88, 0.77
Node_species4_species22_0, 0.63, 0, 0.18, 0.45, 0.54, 0.04, 0.63, 0.61
Node_species4_species25_0, 0.89, 0, 0.04, 0.17, 0.88, 0.01, 0.89, 0.83
Node_species4_species6_0, 1.05, 0, 0.01, 0.19, 0.97, 0, 1.05, 1.05
Node_species5_species11_0, 0.38, 0, 0.32, 0.22, 0.37, 0.06, 0.38, 0.29
Node_species6_species13_0, 0.61, 0, 0.03, 0.12, 0.6, 0.02, 0.61, 0.58
Node_species6_species27_0, 0.33, 0, 0.03, 0.1, 0.33, 0, 0.33, 0.33
Node_species7_species5_0, 0.7, 0, 0.07, 0.26, 0.7, 0.03, 0.7, 0.64
Node_species8_species12_0, 0.25, 0, 0.03, 0.09, 0.25, 0.02, 0.25, 0.23
Node_species8_species17_0, 0.97, 0, 0, 0.05, 0.93, 0.01, 0.97, 0.94
Node_species8_species26_0, 0.98, 0, 0.05, 0.33, 0.98, 0, 0.98, 0.97
species0, 1, 0, 0.04, 1.14, 1, 0, 1, 1
species1, 1, 0, 0.16, 0.63, 1, 0, 1, 1
species10, 1, 0, 0.03, 0.24, 1, 0, 1, 1
species11, 1, 0, 0.02, 0.35, 1, 0.01, 1, 1
species12, 1, 0, 0.11, 0.49, 1, 0.07, 1, 1
species13, 1, 0, 0.48, 0.42, 1, 0, 1, 1
species14, 1, 0, 0.2, 0.03, 1, 0, 1, 1
species15, 1, 0, 0.33, 0.04, 1, 0.01, 1, 1
species16, 1, 0, 0.01, 0, 1, 0, 1, 1
species17, 1, 0, 0.07, 0.24, 1, 0.02, 1, 1
species18, 1, 0, 0.01, 0.01, 1, 0.01, 1, 1
species19, 1, 0, 0.39, 0.64, 1, 0, 1, 1
species2, 1, 0, 0.01, 0.48, 1, 0, 1, 1
species20, 1, 0, 0.15, 0.16, 1, 0, 1, 1
species21, 1, 0, 0.7, 0.22, 1, 0.01, 1, 1
species22, 1, 0, 0.02, 0.06, 1, 0.01, 1, 1
species23, 1, 0, 0.02, 0.03, 1, 0, 1, 1
species24, 1, 0, 0.03, 0.3, 1, 0, 1, 1
species25, 1, 0, 0.08, 0.19, 1, 0, 1, 1
species26, 1, 0, 0.6, 0.77, 1, 0, 1, 1
species27, 1, 0, 0.09, 0.41, 1, 0, 1, 1
species28, 1, 0, 0.21, 1.11, 1, 0.01, 1, 1
species3, 1, 0, 0.04, 0.19, 1, 0, 1, 1
species4, 1, 0, 0.03, 0.5, 1, 0.07, 1, 1
species5, 1, 0, 0.31, 0.65, 1, 0.07, 1, 1
species6, 1, 0, 0.04, 0.4, 1, 0, 1, 1
species7, 1, 0, 0.05, 0.83, 1, 0, 1, 1
species8, 1, 0, 0.19, 0.28, 1, 0, 1, 1
species9, 1, 0, 0.65, 0.82, 1, 0, 1, 1
