species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.99, 0, 0.07, 0.21, 0.88, 0, 0.99, 0.92
Node_species10_species19_0, 0.63, 0, 0.04, 0.3, 0.6, 0.02, 0.63, 0.62
Node_species12_species0_0, 1.01, 0, 0.04, 0.43, 1, 0, 1.01, 1.01
Node_species12_species16_0, 0.93, 0, 0.06, 0.2, 0.74, 0, 0.93, 0.92
Node_species12_species20_0, 0.07, 0, 0, 0.02, 0.07, 0.07, 0.07, 0.07
Node_species12_species4_0, 0.47, 0, 0.1, 0.19, 0.41, 0, 0.47, 0.46
Node_species12_species7_0, 0.97, 0, 0.16, 0.49, 0.96, 0, 0.97, 0.61
Node_species16_species28_0, 0.77, 0, 0.01, 0.31, 0.77, 0.25, 0.77, 0.41
Node_species19_species15_0, 0.96, 0, 0.1, 0.3, 0.83, 0, 0.96, 0.79
Node_species20_species21_0, 0.58, 0, 0.21, 0.16, 0.57, 0.12, 0.58, 0.35
Node_species21_species9_0, 0.84, 0, 0.04, 0.18, 0.81, 0.01, 0.84, 0.4
Node_species22_species14_0, 0.36, 0, 0.52, 0.6, 0.32, 0.11, 0.36, 0.33
Node_species22_species24_0, 0.68, 0, 0.5, 0.44, 0.63, 0, 0.68, 0.53
Node_species25_species10_0, 0.7, 0, 0.26, 0.58, 0.66, 0.01, 0.7, 0.66
Node_species26_species18_0, 1.01, 0, 0.21, 0.39, 1, 0, 1.01, 0.46
Node_species27_species23_0, 0.3, 0, 0.24, 0.09, 0.3, 0.01, 0.3, 0.15
Node_species28_species2_0, 0.83, 0, 0.02, 0.22, 0.83, 0.01, 0.83, 0.77
Node_species3_species1_0, 0.42, 0, 0.4, 0.2, 0.38, 0.07, 0.42, 0.41
Node_species4_species22_0, 1.01, 0, 0.03, 0.61, 1, 0.02, 1.01, 1.01
Node_species4_species25_0, 0.61, 0, 0.13, 0.11, 0.53, 0.01, 0.61, 0.56
Node_species4_species6_0, 0.29, 0, 0.86, 0.05, 0.29, 0, 0.29, 0.26
Node_species5_species11_0, 0.77, 0, 0.11, 0.66, 0.76, 0, 0.77, 0.66
Node_species6_species13_0, 1.05, 0, 0.04, 0.35, 0.86, 0, 1.05, 1.02
Node_species6_species27_0, 0.84, 0, 0.09, 0.6, 0.81, 0, 0.84, 0.82
Node_species7_species5_0, 0.94, 0, 0.4, 0.54, 0.75, 0.02, 0.94, 0.75
Node_species8_species12_0, 0.51, 0, 0.05, 0.07, 0.5, 0.02, 0.51, 0.13
Node_species8_species17_0, 0.59, 0, 0.14, 0.09, 0.57, 0.01, 0.59, 0.56
Node_species8_species26_0, 1, 0, 0.03, 0.02, 0.98, 0, 1, 1
species0, 1, 0, 0.06, 0.15, 1, 0, 1, 1
species1, 1, 0, 0.2, 0.32, 1, 0, 1, 1
species10, 1, 0, 0.17, 0.6, 1, 0, 1, 1
species11, 1, 0, 0.7, 0.53, 1, 0, 1, 1
species12, 1, 0, 0.08, 0.37, 1, 0, 1, 1
species13, 1, 0, 0.25, 0.33, 1, 0, 1, 1
species14, 1, 0, 0.04, 0.19, 1, 0, 1, 1
species15, 1, 0, 0.06, 0.57, 1, 0, 1, 1
species16, 1, 0, 0.31, 0.37, 1, 0.01, 1, 1
species17, 1, 0, 0.08, 0.51, 1, 0, 1, 1
species18, 1, 0, 0.01, 0.01, 1, 0, 1, 1
species19, 1, 0, 0.44, 0.32, 1, 0, 1, 1
species2, 1, 0, 0.02, 0.14, 1, 0, 1, 1
species20, 1, 0, 0.05, 0.05, 1, 0, 1, 1
species21, 1, 0, 0.16, 0.22, 1, 0, 1, 1
species22, 1, 0, 0.01, 0.27, 1, 0.01, 1, 1
species23, 1, 0, 0.01, 0, 1, 0, 1, 1
species24, 1, 0, 0.05, 0, 1, 0, 1, 1
species25, 1, 0, 0.41, 0.83, 1, 0, 1, 1
species26, 1, 0, 0.04, 0.06, 1, 0, 1, 1
species27, 1, 0, 0.73, 0.46, 1, 0, 1, 1
species28, 1, 0, 0.12, 0.77, 1, 0.14, 1, 1
species3, 1, 0, 0.02, 0.07, 1, 0, 1, 1
species4, 1, 0, 0.05, 0.36, 1, 0, 1, 1
species5, 1, 0, 0.03, 0.34, 1, 0, 1, 1
species6, 1, 0, 0.37, 0.44, 1, 0, 1, 1
species7, 1, 0, 0.38, 0.29, 1, 0, 1, 1
species8, 1, 0, 0.05, 0.24, 1, 0.01, 1, 1
species9, 1, 0, 0.13, 0.54, 1, 0.07, 1, 1
