species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.96, 0, 0.09, 0, 0.92, 0, 0.96, 0.89
Node_species10_species19_0, 0.92, 0, 0.01, 0.3, 0.9, 0, 0.92, 0.92
Node_species12_species0_0, 1.01, 0, 0.03, 0.03, 1, 0, 1.01, 1
Node_species12_species16_0, 1.46, 0, 0.06, 0.15, 0.95, 0, 1.46, 1.45
Node_species12_species20_0, 0.58, 0, 0, 0.16, 0.58, 0.58, 0.58, 0.58
Node_species12_species4_0, 0.73, 0, 0.1, 0.14, 0.7, 0.01, 0.73, 0.5
Node_species12_species7_0, 0.83, 0, 0.23, 0.27, 0.72, 0.01, 0.83, 0.63
Node_species16_species28_0, 0.93, 0, 0, 0.13, 0.93, 0.05, 0.93, 0.74
Node_species19_species15_0, 1.13, 0, 0.04, 0.45, 1, 0, 1.13, 1
Node_species20_species21_0, 0.18, 0, 0.2, 0.06, 0.17, 0, 0.18, 0.15
Node_species21_species9_0, 0.91, 0, 0.03, 0.08, 0.91, 0.01, 0.91, 0.5
Node_species22_species14_0, 0.24, 0, 0.89, 0.27, 0.23, 0, 0.24, 0.22
Node_species22_species24_0, 1.4, 0, 0.23, 0.22, 0.9, 0, 1.4, 1.28
Node_species25_species10_0, 0.73, 0, 0.77, 0.26, 0.71, 0, 0.73, 0.64
Node_species26_species18_0, 1, 0, 0.26, 0.28, 1, 0, 1, 0.5
Node_species27_species23_0, 0.48, 0, 0.73, 0.17, 0.48, 0.01, 0.48, 0.38
Node_species28_species2_0, 0.98, 0, 0.01, 0.22, 0.98, 0, 0.98, 0.95
Node_species3_species1_0, 0.3, 0, 0.11, 0.16, 0.28, 0, 0.3, 0.29
Node_species4_species22_0, 1.01, 0, 0.15, 0.73, 0.99, 0.22, 1.01, 0.98
Node_species4_species25_0, 0.25, 0, 0.14, 0.11, 0.25, 0, 0.25, 0.17
Node_species4_species6_0, 1.03, 0, 0.02, 0.02, 0.99, 0, 1.03, 1.03
Node_species5_species11_0, 1.29, 0, 0.18, 0.24, 0.9, 0, 1.29, 1.28
Node_species6_species13_0, 1.15, 0, 0.03, 0.18, 1, 0, 1.15, 1.15
Node_species6_species27_0, 1.01, 0, 0, 0.38, 0.99, 0, 1.01, 1
Node_species7_species5_0, 1.48, 0, 0.44, 0.59, 0.95, 0, 1.48, 0.77
Node_species8_species12_0, 0.91, 0, 0.02, 0.27, 0.9, 0.06, 0.91, 0.71
Node_species8_species17_0, 0.23, 0, 0.15, 0.12, 0.23, 0, 0.23, 0.22
Node_species8_species26_0, 1.02, 0, 0.05, 0.06, 1, 0.01, 1.02, 1.01
species0, 1, 0, 0.04, 0.06, 1, 0, 1, 1
species1, 1, 0, 0.23, 0.18, 1, 0, 1, 1
species10, 1, 0, 0.73, 0.77, 1, 0, 1, 1
species11, 1, 0, 0.15, 0.02, 1, 0.01, 1, 1
species12, 1, 0, 0.54, 0.04, 1, 0, 1, 1
species13, 1, 0, 0.16, 0.1, 1, 0, 1, 1
species14, 1, 0, 0.03, 0.06, 1, 0, 1, 1
species15, 1, 0, 0.07, 0.89, 1, 0, 1, 1
species16, 1, 0, 0.11, 0.29, 1, 0, 1, 1
species17, 1, 0, 0.02, 0.46, 1, 0, 1, 1
species18, 1, 0, 0, 0, 1, 0, 1, 1
species19, 1, 0, 0.03, 0.46, 1, 0, 1, 1
species2, 1, 0, 0, 0.07, 1, 0, 1, 1
species20, 1, 0, 0.52, 0.59, 1, 0.01, 1, 1
species21, 1, 0, 0.2, 0.83, 1, 0, 1, 1
species22, 1, 0, 0.05, 0.19, 1, 0, 1, 1
species23, 1, 0, 0.01, 0.14, 1, 0, 1, 1
species24, 1, 0, 0.04, 0.01, 1, 0, 1, 1
species25, 1, 0, 0.05, 0.23, 1, 0, 1, 1
species26, 1, 0, 0.05, 0, 1, 0, 1, 1
species27, 1, 0, 0.1, 0.08, 1, 0, 1, 1
species28, 1, 0, 0.08, 0.32, 1, 0.01, 1, 1
species3, 1, 0, 0.01, 0, 1, 0, 1, 1
species4, 1, 0, 0.03, 0.91, 1, 0, 1, 1
species5, 1, 0, 0.03, 0.02, 1, 0.01, 1, 1
species6, 1, 0, 0.55, 0.11, 1, 0, 1, 1
species7, 1, 0, 0.56, 0.17, 1, 0, 1, 1
species8, 1, 0, 0.13, 0.12, 1, 0, 1, 1
species9, 1, 0, 0.04, 0.21, 1, 0, 1, 1
