species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.82, 0, 0.22, 0.26, 0.78, 0, 0.82, 0.81
Node_species10_species19_0, 0.46, 0, 0.02, 0.11, 0.44, 0.02, 0.46, 0.45
Node_species12_species0_0, 0.88, 0, 0.17, 0.42, 0.88, 0.18, 0.88, 0.87
Node_species12_species16_0, 1.01, 0, 0.05, 0.08, 1, 0.01, 1.01, 1
Node_species12_species20_0, 0.02, 0, 0, 0, 0.02, 0.02, 0.02, 0.02
Node_species12_species4_0, 0.5, 0, 0.52, 0.14, 0.46, 0, 0.5, 0.48
Node_species12_species7_0, 0.73, 0, 0.96, 0.14, 0.73, 0.05, 0.73, 0.24
Node_species16_species28_0, 0.32, 0, 0.01, 0.07, 0.31, 0.1, 0.32, 0.22
Node_species19_species15_0, 0.72, 0, 0.14, 0.13, 0.69, 0.01, 0.72, 0.7
Node_species20_species21_0, 0.93, 0, 0.07, 0.33, 0.84, 0.02, 0.93, 0.88
Node_species21_species9_0, 0.9, 0, 0.1, 0.17, 0.9, 0.01, 0.9, 0.84
Node_species22_species14_0, 0.82, 0, 0.34, 0.39, 0.78, 0.22, 0.82, 0.53
Node_species22_species24_0, 1.13, 0, 0.04, 0.05, 0.97, 0, 1.13, 1.08
Node_species25_species10_0, 1.05, 0, 0.05, 0.05, 0.96, 0.01, 1.05, 1.04
Node_species26_species18_0, 0.55, 0, 0.18, 0.13, 0.48, 0.01, 0.55, 0.5
Node_species27_species23_0, 0.86, 0, 0.05, 0.15, 0.83, 0, 0.86, 0.86
Node_species28_species2_0, 0.5, 0, 0.01, 0.08, 0.45, 0.01, 0.5, 0.46
Node_species3_species1_0, 1.04, 0, 0.04, 0.15, 0.99, 0, 1.04, 1.03
Node_species4_species22_0, 0.82, 0, 0.11, 0.5, 0.73, 0.03, 0.82, 0.81
Node_species4_species25_0, 0.99, 0, 0.4, 1.08, 0.94, 0.07, 0.99, 0.74
Node_species4_species6_0, 0.88, 0, 0.1, 0.15, 0.87, 0, 0.88, 0.84
Node_species5_species11_0, 1.01, 0, 0.17, 0.08, 1, 0, 1.01, 0.98
Node_species6_species13_0, 0.77, 0, 0.19, 0.4, 0.68, 0.03, 0.77, 0.75
Node_species6_species27_0, 0.78, 0, 0.17, 0.15, 0.76, 0.07, 0.78, 0.51
Node_species7_species5_0, 1.02, 0, 0.62, 0.86, 0.99, 0, 1.02, 0.52
Node_species8_species12_0, 0.37, 0, 0.02, 0.06, 0.36, 0, 0.37, 0.08
Node_species8_species17_0, 1.02, 0, 0.05, 0.21, 0.99, 0, 1.02, 0.99
Node_species8_species26_0, 0.92, 0, 0.03, 0.11, 0.9, 0, 0.92, 0.89
species0, 1, 0, 0.07, 0.27, 1, 0, 1, 1
species1, 1, 0, 0.06, 0.16, 1, 0, 1, 1
species10, 1, 0, 0.97, 0.25, 1, 0, 1, 1
species11, 1, 0, 0.1, 0.18, 1, 0, 1, 1
species12, 1, 0, 0.04, 0.05, 1, 0, 1, 1
species13, 1, 0, 0.16, 0.59, 1, 0.01, 1, 1
species14, 1, 0, 0.02, 0.26, 1, 0, 1, 1
species15, 1, 0, 0.04, 0.28, 1, 0, 1, 1
species16, 1, 0, 0.32, 0.39, 1, 0.02, 1, 1
species17, 1, 0, 0.06, 0.32, 1, 0, 1, 1
species18, 1, 0, 0.22, 0.26, 1, 0, 1, 1
species19, 1, 0, 0.08, 0.45, 1, 0.01, 1, 1
species2, 1, 0, 0.34, 0.62, 1, 0, 1, 1
species20, 1, 0, 0, 0.27, 1, 0, 1, 1
species21, 1, 0, 0.09, 0.22, 1, 0, 1, 1
species22, 1, 0, 0.16, 0.63, 1, 0.01, 1, 1
species23, 1, 0, 0.33, 0.09, 1, 0, 1, 1
species24, 1, 0, 0.03, 0.11, 1, 0, 1, 1
species25, 1, 0, 0.13, 0.05, 1, 0.01, 1, 1
species26, 1, 0, 0.09, 0.27, 1, 0.01, 1, 1
species27, 1, 0, 0.68, 0.16, 1, 0, 1, 1
species28, 1, 0, 0.2, 1.95, 1, 0, 1, 1
species3, 1, 0, 0.03, 0.79, 1, 0, 1, 1
species4, 1, 0, 0.09, 0.25, 1, 0, 1, 1
species5, 1, 0, 0.67, 0.38, 1, 0.06, 1, 1
species6, 1, 0, 0.01, 0.02, 1, 0, 1, 1
species7, 1, 0, 0.03, 0.04, 1, 0, 1, 1
species8, 1, 0, 0.04, 0.05, 1, 0, 1, 1
species9, 1, 0, 0.08, 0.34, 1, 0, 1, 1
