species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.76, 0, 0.14, 0.38, 0.73, 0.01, 0.76, 0.73
Node_species10_species19_0, 0.55, 0, 0.13, 0.37, 0.5, 0, 0.55, 0.32
Node_species12_species0_0, 0.54, 0, 0.1, 0.16, 0.52, 0.02, 0.54, 0.39
Node_species12_species16_0, 0.96, 0, 0.08, 0.43, 0.86, 0.07, 0.96, 0.95
Node_species12_species20_0, 0.07, 0, 0, 0.03, 0.07, 0.07, 0.07, 0.07
Node_species12_species4_0, 0.73, 0, 0.41, 0.27, 0.71, 0, 0.73, 0.41
Node_species12_species7_0, 0.49, 0, 0.21, 0.19, 0.48, 0.01, 0.49, 0.42
Node_species16_species28_0, 0.57, 0, 0, 0.3, 0.57, 0.14, 0.57, 0.42
Node_species19_species15_0, 0.82, 0, 0.08, 0.66, 0.82, 0.02, 0.82, 0.78
Node_species20_species21_0, 0.84, 0, 0.17, 0.2, 0.65, 0.01, 0.84, 0.8
Node_species21_species9_0, 0.73, 0, 0.19, 0.32, 0.68, 0, 0.73, 0.59
Node_species22_species14_0, 0.8, 0, 0.13, 0.23, 0.65, 0.09, 0.8, 0.7
Node_species22_species24_0, 0.84, 0, 0.48, 0.64, 0.79, 0.08, 0.84, 0.64
Node_species25_species10_0, 0.56, 0, 0.49, 0.65, 0.52, 0, 0.56, 0.53
Node_species26_species18_0, 0.78, 0, 0.17, 0.31, 0.68, 0.01, 0.78, 0.73
Node_species27_species23_0, 0.66, 0, 0.08, 0.18, 0.59, 0, 0.66, 0.64
Node_species28_species2_0, 0.73, 0, 0.05, 0.21, 0.7, 0.07, 0.73, 0.68
Node_species3_species1_0, 0.68, 0, 0.31, 0.27, 0.65, 0.03, 0.68, 0.59
Node_species4_species22_0, 0.35, 0, 0.23, 0.33, 0.33, 0, 0.35, 0.34
Node_species4_species25_0, 0.61, 0, 0.51, 0.28, 0.54, 0.06, 0.61, 0.55
Node_species4_species6_0, 0.59, 0, 0.24, 0.25, 0.55, 0, 0.59, 0.39
Node_species5_species11_0, 0.81, 0, 0.15, 0.24, 0.79, 0.01, 0.81, 0.77
Node_species6_species13_0, 0.83, 0, 0.1, 0.98, 0.77, 0.01, 0.83, 0.75
Node_species6_species27_0, 0.82, 0, 0.17, 0.35, 0.81, 0.16, 0.82, 0.76
Node_species7_species5_0, 0.9, 0, 0.04, 0.37, 0.82, 0.01, 0.9, 0.85
Node_species8_species12_0, 0.27, 0, 0.05, 0.12, 0.27, 0.01, 0.27, 0.19
Node_species8_species17_0, 0.7, 0, 0.2, 0.25, 0.67, 0.01, 0.7, 0.54
Node_species8_species26_0, 0.51, 0, 0.22, 0.19, 0.49, 0.01, 0.51, 0.44
species0, 1, 0, 0.07, 0.07, 1, 0, 1, 1
species1, 1, 0, 0.13, 0.7, 1, 0, 1, 1
species10, 1, 0, 0.12, 0.42, 1, 0, 1, 1
species11, 1, 0, 0, 0.1, 1, 0, 1, 1
species12, 1, 0, 0.04, 0.31, 1, 0.01, 1, 1
species13, 1, 0, 0.17, 0.18, 1, 0.01, 1, 1
species14, 1, 0, 0.04, 0.28, 1, 0, 1, 1
species15, 1, 0, 0.03, 0.43, 1, 0.01, 1, 1
species16, 1, 0, 0.06, 0.36, 1, 0, 1, 1
species17, 1, 0, 0.13, 0.35, 1, 0.01, 1, 1
species18, 1, 0, 0.46, 0.57, 1, 0.01, 1, 1
species19, 1, 0, 0.23, 0.32, 1, 0.02, 1, 1
species2, 1, 0, 0.11, 0.11, 1, 0, 1, 1
species20, 1, 0, 0.03, 0.24, 1, 0, 1, 1
species21, 1, 0, 0.13, 1.52, 1, 0, 1, 1
species22, 1, 0, 0.35, 0.3, 1, 0, 1, 1
species23, 1, 0, 0.14, 0.31, 1, 0, 1, 1
species24, 1, 0, 0.1, 0.31, 1, 0, 1, 1
species25, 1, 0, 0.09, 0.16, 1, 0, 1, 1
species26, 1, 0, 0.11, 0.23, 1, 0, 1, 1
species27, 1, 0, 0.37, 0.21, 1, 0, 1, 1
species28, 1, 0, 0.11, 0.36, 1, 0.01, 1, 1
species3, 1, 0, 0.05, 0.29, 1, 0, 1, 1
species4, 1, 0, 0.09, 0.3, 1, 0, 1, 1
species5, 1, 0, 0.23, 0.46, 1, 0, 1, 1
species6, 1, 0, 0.3, 0.21, 1, 0, 1, 1
species7, 1, 0, 0.13, 0.27, 1, 0, 1, 1
species8, 1, 0, 0.04, 0.12, 1, 0, 1, 1
species9, 1, 0, 0.38, 0.22, 1, 0.01, 1, 1
