species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.83, 0, 0.09, 0.63, 0.71, 0, 0.83, 0.83
Node_species10_species19_0, 0.59, 0, 0.15, 0.26, 0.5, 0.01, 0.59, 0.54
Node_species12_species0_0, 0.35, 0, 0.07, 0.14, 0.32, 0.05, 0.35, 0.31
Node_species12_species16_0, 0.47, 0, 0.14, 0.11, 0.46, 0.02, 0.47, 0.42
Node_species12_species20_0, 0.26, 0, 0, 0.08, 0.26, 0.26, 0.26, 0.26
Node_species12_species4_0, 0.67, 0, 0.13, 0.22, 0.63, 0.01, 0.67, 0.62
Node_species12_species7_0, 0.33, 0, 0.19, 0.23, 0.31, 0.01, 0.33, 0.27
Node_species16_species28_0, 0.6, 0, 0.03, 0.25, 0.6, 0.14, 0.6, 0.47
Node_species19_species15_0, 0.4, 0, 0.27, 0.38, 0.39, 0.01, 0.4, 0.36
Node_species20_species21_0, 0.54, 0, 0.2, 0.38, 0.53, 0.02, 0.54, 0.53
Node_species21_species9_0, 0.69, 0, 0.24, 0.38, 0.65, 0.01, 0.69, 0.54
Node_species22_species14_0, 0.63, 0, 0.16, 0.19, 0.63, 0.02, 0.63, 0.58
Node_species22_species24_0, 0.4, 0, 0.33, 0.33, 0.39, 0.01, 0.4, 0.26
Node_species25_species10_0, 0.28, 0, 0.25, 0.26, 0.28, 0, 0.28, 0.22
Node_species26_species18_0, 0.7, 0, 0.24, 0.44, 0.65, 0, 0.7, 0.57
Node_species27_species23_0, 0.62, 0, 0.21, 0.34, 0.58, 0, 0.62, 0.55
Node_species28_species2_0, 0.56, 0, 0.15, 0.37, 0.56, 0.03, 0.56, 0.54
Node_species3_species1_0, 0.4, 0, 0.37, 0.23, 0.36, 0.01, 0.4, 0.34
Node_species4_species22_0, 0.21, 0, 0.2, 0.12, 0.2, 0.02, 0.21, 0.21
Node_species4_species25_0, 0.51, 0, 0.25, 0.48, 0.46, 0.02, 0.51, 0.48
Node_species4_species6_0, 0.65, 0, 0.13, 0.4, 0.61, 0.03, 0.65, 0.49
Node_species5_species11_0, 0.38, 0, 0.12, 0.35, 0.38, 0.01, 0.38, 0.34
Node_species6_species13_0, 0.47, 0, 0.04, 0.26, 0.45, 0.02, 0.47, 0.42
Node_species6_species27_0, 0.58, 0, 0.1, 0.2, 0.58, 0.04, 0.58, 0.56
Node_species7_species5_0, 0.5, 0, 0.09, 0.18, 0.45, 0, 0.5, 0.48
Node_species8_species12_0, 0.51, 0, 0.03, 0.13, 0.5, 0.06, 0.51, 0.37
Node_species8_species17_0, 0.42, 0, 0.28, 0.3, 0.4, 0, 0.42, 0.39
Node_species8_species26_0, 0.52, 0, 0.12, 0.2, 0.45, 0.07, 0.52, 0.37
species0, 1, 0, 0.05, 0.34, 1, 0, 1, 1
species1, 1, 0, 0.15, 0.43, 1, 0, 1, 1
species10, 1, 0, 0.04, 0.69, 1, 0, 1, 1
species11, 1, 0, 0.09, 0.9, 1, 0, 1, 1
species12, 1, 0, 0.02, 0.72, 1, 0.01, 1, 1
species13, 1, 0, 0.03, 0.35, 1, 0, 1, 1
species14, 1, 0, 0.03, 0.32, 1, 0.01, 1, 1
species15, 1, 0, 0.05, 0.4, 1, 0.01, 1, 1
species16, 1, 0, 0.2, 0.5, 1, 0, 1, 1
species17, 1, 0, 0.43, 0.5, 1, 0.01, 1, 1
species18, 1, 0, 0.11, 0.48, 1, 0, 1, 1
species19, 1, 0, 0.25, 0.55, 1, 0.04, 1, 1
species2, 1, 0, 0.03, 1.16, 1, 0, 1, 1
species20, 1, 0, 0.09, 0.16, 1, 0, 1, 1
species21, 1, 0, 0.63, 0.35, 1, 0, 1, 1
species22, 1, 0, 0.09, 0.73, 1, 0, 1, 1
species23, 1, 0, 0.38, 1.09, 1, 0, 1, 1
species24, 1, 0, 0.16, 0.47, 1, 0.01, 1, 1
species25, 1, 0, 0.04, 0.22, 1, 0, 1, 1
species26, 1, 0, 0.13, 0.89, 1, 0.01, 1, 1
species27, 1, 0, 0.19, 0.47, 1, 0, 1, 1
species28, 1, 0, 0.18, 0.35, 1, 0.01, 1, 1
species3, 1, 0, 0.08, 0.45, 1, 0, 1, 1
species4, 1, 0, 0.05, 0.6, 1, 0, 1, 1
species5, 1, 0, 0.1, 0.34, 1, 0, 1, 1
species6, 1, 0, 0.05, 0.38, 1, 0, 1, 1
species7, 1, 0, 0.38, 0.18, 1, 0, 1, 1
species8, 1, 0, 0.1, 0.5, 1, 0.01, 1, 1
species9, 1, 0, 0.03, 0.31, 1, 0, 1, 1
