species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1.14, 0, 0.06, 0.11, 0.95, 0, 1.14, 1.12
Node_species10_species19_0, 0.83, 0, 0.28, 0.49, 0.81, 0.03, 0.83, 0.46
Node_species12_species0_0, 1, 0, 0.04, 0.2, 0.99, 0.01, 1, 0.96
Node_species12_species16_0, 0.24, 0, 0.03, 0.04, 0.24, 0.01, 0.24, 0.21
Node_species12_species20_0, 0.21, 0, 0, 0.05, 0.21, 0.21, 0.21, 0.21
Node_species12_species4_0, 1.06, 0, 0.04, 0.09, 0.99, 0.01, 1.06, 0.93
Node_species12_species7_0, 0.56, 0, 0.22, 0.42, 0.5, 0.01, 0.56, 0.53
Node_species16_species28_0, 0.83, 0, 0.01, 0.31, 0.83, 0.2, 0.83, 0.5
Node_species19_species15_0, 0.97, 0, 0.08, 0.27, 0.95, 0.01, 0.97, 0.96
Node_species20_species21_0, 1.04, 0, 0.09, 0.19, 0.95, 0.08, 1.04, 0.96
Node_species21_species9_0, 0.99, 0, 0.19, 0.64, 0.97, 0, 0.99, 0.73
Node_species22_species14_0, 0.92, 0, 0.03, 0.13, 0.9, 0.01, 0.92, 0.85
Node_species22_species24_0, 0.14, 0, 0.14, 0.14, 0.14, 0, 0.14, 0.14
Node_species25_species10_0, 0.65, 0, 0.07, 0.09, 0.6, 0.04, 0.65, 0.45
Node_species26_species18_0, 1.06, 0, 0.07, 0.77, 0.96, 0, 1.06, 1.05
Node_species27_species23_0, 0.9, 0, 0.13, 0.13, 0.87, 0, 0.9, 0.82
Node_species28_species2_0, 0.98, 0, 0.01, 0.22, 0.97, 0.02, 0.98, 0.86
Node_species3_species1_0, 0.95, 0, 0.16, 0.38, 0.94, 0.01, 0.95, 0.84
Node_species4_species22_0, 0.94, 0, 0.18, 0.65, 0.92, 0.19, 0.94, 0.67
Node_species4_species25_0, 1.03, 0, 0.16, 0.15, 0.91, 0, 1.03, 0.98
Node_species4_species6_0, 0.92, 0, 0.19, 0.19, 0.81, 0, 0.92, 0.91
Node_species5_species11_0, 0.41, 0, 0.03, 0.14, 0.41, 0.07, 0.41, 0.31
Node_species6_species13_0, 0.4, 0, 0.65, 0.18, 0.39, 0, 0.4, 0.38
Node_species6_species27_0, 0.98, 0, 0.02, 0.14, 0.97, 0, 0.98, 0.96
Node_species7_species5_0, 0.2, 0, 0.23, 0.16, 0.2, 0, 0.2, 0.2
Node_species8_species12_0, 0.38, 0, 0.05, 0.15, 0.35, 0, 0.38, 0.3
Node_species8_species17_0, 0.94, 0, 0.23, 0.13, 0.91, 0.01, 0.94, 0.83
Node_species8_species26_0, 1, 0, 0.04, 0.16, 0.96, 0, 1, 1
species0, 1, 0, 0.03, 0.05, 1, 0, 1, 1
species1, 1, 0, 0.05, 1.61, 1, 0.01, 1, 1
species10, 1, 0, 0.14, 0.06, 1, 0, 1, 1
species11, 1, 0, 0.05, 0.14, 1, 0, 1, 1
species12, 1, 0, 0.06, 0.3, 1, 0.01, 1, 1
species13, 1, 0, 0.06, 0.15, 1, 0.01, 1, 1
species14, 1, 0, 0.05, 0.41, 1, 0.01, 1, 1
species15, 1, 0, 0.06, 0.6, 1, 0, 1, 1
species16, 1, 0, 0.08, 0.03, 1, 0, 1, 1
species17, 1, 0, 0.07, 0.16, 1, 0.01, 1, 1
species18, 1, 0, 0.7, 0.27, 1, 0, 1, 1
species19, 1, 0, 0.61, 0.33, 1, 0.01, 1, 1
species2, 1, 0, 0.01, 0.18, 1, 0, 1, 1
species20, 1, 0, 0.33, 0.2, 1, 0, 1, 1
species21, 1, 0, 0.95, 0.18, 1, 0, 1, 1
species22, 1, 0, 0.17, 0.06, 1, 0, 1, 1
species23, 1, 0, 0.14, 1.2, 1, 0, 1, 1
species24, 1, 0, 0.04, 0.06, 1, 0, 1, 1
species25, 1, 0, 0.15, 0.25, 1, 0, 1, 1
species26, 1, 0, 0.68, 0.58, 1, 0.01, 1, 1
species27, 1, 0, 0.19, 0.06, 1, 0, 1, 1
species28, 1, 0, 0.05, 0.32, 1, 0, 1, 1
species3, 1, 0, 0.03, 0.07, 1, 0, 1, 1
species4, 1, 0, 0.02, 0.22, 1, 0, 1, 1
species5, 1, 0, 0.03, 0.13, 1, 0, 1, 1
species6, 1, 0, 0, 0.26, 1, 0, 1, 1
species7, 1, 0, 0.2, 0.07, 1, 0, 1, 1
species8, 1, 0, 0.05, 0.06, 1, 0, 1, 1
species9, 1, 0, 0.04, 0.07, 1, 0.01, 1, 1
