species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.37, 0, 0.78, 0.55, 0.37, 0.02, 0.37, 0.37
Node_species10_species19_0, 0.59, 0, 0.13, 0.15, 0.57, 0.05, 0.59, 0.55
Node_species12_species0_0, 1.02, 0, 0, 0.01, 1, 0, 1.02, 1.02
Node_species12_species16_0, 0.97, 0, 0.07, 0.82, 0.97, 0.02, 0.97, 0.94
Node_species12_species20_0, 0.08, 0, 0, 0.03, 0.08, 0.08, 0.08, 0.08
Node_species12_species4_0, 1.01, 0, 0.02, 0.32, 1, 0, 1.01, 0.99
Node_species12_species7_0, 1.03, 0, 0.69, 0.58, 0.99, 0.01, 1.03, 0.4
Node_species16_species28_0, 0.1, 0, 0.02, 0.03, 0.1, 0.04, 0.1, 0.1
Node_species19_species15_0, 0.75, 0, 0.06, 0.22, 0.74, 0, 0.75, 0.74
Node_species20_species21_0, 0.27, 0, 0.27, 0.09, 0.25, 0.01, 0.27, 0.27
Node_species21_species9_0, 0.94, 0, 0.16, 0.34, 0.89, 0.01, 0.94, 0.94
Node_species22_species14_0, 0.36, 0, 0.34, 0.28, 0.36, 0, 0.36, 0.35
Node_species22_species24_0, 0.98, 0, 0.01, 0.06, 0.98, 0, 0.98, 0.98
Node_species25_species10_0, 1, 0, 0.09, 0.93, 0.97, 0, 1, 0.94
Node_species26_species18_0, 1.01, 0, 0.09, 0.05, 0.94, 0, 1.01, 1
Node_species27_species23_0, 0.99, 0, 0.04, 0.11, 0.98, 0.01, 0.99, 0.99
Node_species28_species2_0, 0.22, 0, 0.02, 0.05, 0.22, 0.05, 0.22, 0.21
Node_species3_species1_0, 0.64, 0, 0.42, 0.33, 0.59, 0.01, 0.64, 0.63
Node_species4_species22_0, 1, 0, 0.04, 1.31, 1, 0, 1, 1
Node_species4_species25_0, 0.47, 0, 0.24, 0.14, 0.47, 0, 0.47, 0.18
Node_species4_species6_0, 1.01, 0, 0.09, 0.26, 1, 0, 1.01, 0.97
Node_species5_species11_0, 0.97, 0, 0.05, 0.07, 0.97, 0, 0.97, 0.95
Node_species6_species13_0, 0.95, 0, 0.04, 0.08, 0.95, 0.15, 0.95, 0.87
Node_species6_species27_0, 0.77, 0, 0.03, 0.29, 0.77, 0.21, 0.77, 0.51
Node_species7_species5_0, 0.97, 0, 0.01, 0.03, 0.97, 0, 0.97, 0.95
Node_species8_species12_0, 0.59, 0, 0.01, 0.18, 0.58, 0.12, 0.59, 0.34
Node_species8_species17_0, 0.9, 0, 0.07, 0.07, 0.9, 0, 0.9, 0.49
Node_species8_species26_0, 1.05, 0, 0.06, 0.26, 0.96, 0, 1.05, 1.04
species0, 1, 0, 0.08, 0.7, 1, 0, 1, 1
species1, 1, 0, 0.13, 0.22, 1, 0, 1, 1
species10, 1, 0, 0.01, 0.06, 1, 0, 1, 1
species11, 1, 0, 0.09, 1.45, 1, 0, 1, 1
species12, 1, 0, 0.03, 0.02, 1, 0.01, 1, 1
species13, 1, 0, 0, 0.08, 1, 0, 1, 1
species14, 1, 0, 0.03, 0.19, 1, 0, 1, 1
species15, 1, 0, 0.09, 0.18, 1, 0.01, 1, 1
species16, 1, 0, 0.03, 0.11, 1, 0, 1, 1
species17, 1, 0, 0.04, 0.7, 1, 0.04, 1, 1
species18, 1, 0, 0.13, 0.04, 1, 0, 1, 1
species19, 1, 0, 0.07, 0.32, 1, 0, 1, 1
species2, 1, 0, 0.15, 0.03, 1, 0, 1, 1
species20, 1, 0, 0.06, 0.06, 1, 0, 1, 1
species21, 1, 0, 0.28, 0.17, 1, 0, 1, 1
species22, 1, 0, 0.06, 0.07, 1, 0, 1, 1
species23, 1, 0, 0.8, 0.19, 1, 0, 1, 1
species24, 1, 0, 0.96, 0.14, 1, 0, 1, 1
species25, 1, 0, 0.04, 0.68, 1, 0.01, 1, 1
species26, 1, 0, 0.01, 0.01, 1, 0, 1, 1
species27, 1, 0, 0.1, 0.72, 1, 0.05, 1, 1
species28, 1, 0, 0.51, 0.44, 1, 0.08, 1, 1
species3, 1, 0, 0.03, 0.02, 1, 0, 1, 1
species4, 1, 0, 0.04, 0.07, 1, 0, 1, 1
species5, 1, 0, 0, 0, 1, 0, 1, 1
species6, 1, 0, 0.07, 0.13, 1, 0, 1, 1
species7, 1, 0, 0.02, 0.07, 1, 0, 1, 1
species8, 1, 0, 0.02, 0.09, 1, 0, 1, 1
species9, 1, 0, 0.03, 0.15, 1, 0.01, 1, 1
