species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1.03, 0, 0.06, 0.04, 0.94, 0, 1.03, 1.03
Node_species10_species19_0, 0.99, 0, 0.05, 0.05, 0.93, 0, 0.99, 0.94
Node_species12_species0_0, 1.07, 0, 0.2, 0.47, 0.95, 0.06, 1.07, 0.97
Node_species12_species16_0, 0.98, 0, 0.02, 0.15, 0.86, 0, 0.98, 0.88
Node_species12_species20_0, 0.01, 0, 0, 0, 0.01, 0.01, 0.01, 0.01
Node_species12_species4_0, 1, 0, 0.03, 0.23, 1, 0, 1, 0.98
Node_species12_species7_0, 0.96, 0, 0.07, 0.42, 0.86, 0.02, 0.96, 0.87
Node_species16_species28_0, 0.12, 0, 0, 0.02, 0.11, 0.02, 0.12, 0.1
Node_species19_species15_0, 0.61, 0, 0.06, 0.06, 0.58, 0, 0.61, 0.58
Node_species20_species21_0, 0.92, 0, 0.22, 0.27, 0.82, 0.04, 0.92, 0.87
Node_species21_species9_0, 0.99, 0, 0, 0.06, 0.99, 0, 0.99, 0.98
Node_species22_species14_0, 0.93, 0, 0.61, 0.35, 0.89, 0.01, 0.93, 0.63
Node_species22_species24_0, 1.13, 0, 0.06, 0.07, 0.92, 0.04, 1.13, 1.01
Node_species25_species10_0, 0.9, 0, 0.45, 0.11, 0.86, 0, 0.9, 0.68
Node_species26_species18_0, 1.01, 0, 0.04, 0.1, 0.99, 0, 1.01, 1.01
Node_species27_species23_0, 0.98, 0, 0.1, 0.29, 0.98, 0, 0.98, 0.88
Node_species28_species2_0, 0.13, 0, 0.08, 0.09, 0.13, 0.07, 0.13, 0.12
Node_species3_species1_0, 0.38, 0, 0.86, 0.15, 0.34, 0, 0.38, 0.34
Node_species4_species22_0, 1.02, 0, 0.06, 0.33, 0.92, 0.02, 1.02, 0.97
Node_species4_species25_0, 0.98, 0, 0.18, 0.25, 0.93, 0.06, 0.98, 0.88
Node_species4_species6_0, 0.93, 0, 0.68, 1.04, 0.9, 0.01, 0.93, 0.67
Node_species5_species11_0, 1.05, 0, 0.2, 0.16, 0.86, 0, 1.05, 1.03
Node_species6_species13_0, 0.8, 0, 0.07, 0.2, 0.8, 0.15, 0.8, 0.73
Node_species6_species27_0, 0.57, 0, 0, 0.07, 0.57, 0.37, 0.57, 0.52
Node_species7_species5_0, 0.88, 0, 0.05, 0.13, 0.86, 0.06, 0.88, 0.84
Node_species8_species12_0, 0.9, 0, 0.03, 0.12, 0.9, 0, 0.9, 0.13
Node_species8_species17_0, 1.01, 0, 0.07, 0.08, 0.96, 0, 1.01, 0.99
Node_species8_species26_0, 1.09, 0, 0.1, 0.26, 0.96, 0, 1.09, 1.07
species0, 1, 0, 0.01, 0.04, 1, 0, 1, 1
species1, 1, 0, 0.2, 0.55, 1, 0, 1, 1
species10, 1, 0, 0.42, 0.61, 1, 0, 1, 1
species11, 1, 0, 0.54, 0.47, 1, 0, 1, 1
species12, 1, 0, 0.31, 0.56, 1, 0, 1, 1
species13, 1, 0, 0.07, 0.19, 1, 0, 1, 1
species14, 1, 0, 0.01, 0.07, 1, 0, 1, 1
species15, 1, 0, 0.01, 0.25, 1, 0.04, 1, 1
species16, 1, 0, 0.04, 0.14, 1, 0, 1, 1
species17, 1, 0, 0.09, 0.1, 1, 0, 1, 1
species18, 1, 0, 0.09, 0.97, 1, 0, 1, 1
species19, 1, 0, 0.07, 0.06, 1, 0, 1, 1
species2, 1, 0, 0.08, 0.19, 1, 0.01, 1, 1
species20, 1, 0, 0.81, 0.83, 1, 0, 1, 1
species21, 1, 0, 0.95, 0.11, 1, 0, 1, 1
species22, 1, 0, 0.7, 0.8, 1, 0, 1, 1
species23, 1, 0, 0.11, 0.04, 1, 0, 1, 1
species24, 1, 0, 0.28, 0.19, 1, 0, 1, 1
species25, 1, 0, 0.04, 0.03, 1, 0, 1, 1
species26, 1, 0, 0.08, 0.81, 1, 0, 1, 1
species27, 1, 0, 0.11, 0.01, 1, 0, 1, 1
species28, 1, 0, 0.18, 0.19, 1, 0.01, 1, 1
species3, 1, 0, 0.15, 0.9, 1, 0, 1, 1
species4, 1, 0, 0.04, 0.35, 1, 0, 1, 1
species5, 1, 0, 0.18, 0.15, 1, 0, 1, 1
species6, 1, 0, 0.46, 0.26, 1, 0, 1, 1
species7, 1, 0, 0.08, 0.53, 1, 0, 1, 1
species8, 1, 0, 0.06, 0.07, 1, 0, 1, 1
species9, 1, 0, 0.05, 0.16, 1, 0, 1, 1
