species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.47, 0, 0.11, 0.31, 0.44, 0.01, 0.47, 0.45
Node_species10_species19_0, 0.81, 0, 0.17, 0.24, 0.8, 0.01, 0.81, 0.4
Node_species12_species0_0, 0.29, 0, 0.12, 0.16, 0.25, 0, 0.29, 0.24
Node_species12_species16_0, 0.85, 0, 0.08, 0.1, 0.84, 0, 0.85, 0.79
Node_species12_species20_0, 0.08, 0, 0, 0.01, 0.08, 0.08, 0.08, 0.08
Node_species12_species4_0, 0.44, 0, 0.07, 0.34, 0.38, 0.01, 0.44, 0.4
Node_species12_species7_0, 0.43, 0, 0.22, 0.25, 0.39, 0, 0.43, 0.36
Node_species16_species28_0, 0.17, 0, 0.02, 0.06, 0.16, 0.06, 0.17, 0.14
Node_species19_species15_0, 0.92, 0, 0.05, 0.58, 0.91, 0.32, 0.92, 0.82
Node_species20_species21_0, 0.95, 0, 0.05, 0.14, 0.93, 0, 0.95, 0.95
Node_species21_species9_0, 0.29, 0, 0.09, 0.13, 0.29, 0.01, 0.29, 0.25
Node_species22_species14_0, 0.92, 0, 0.09, 0.98, 0.91, 0.01, 0.92, 0.79
Node_species22_species24_0, 0.73, 0, 0.27, 0.48, 0.68, 0.01, 0.73, 0.68
Node_species25_species10_0, 0.45, 0, 0.24, 0.15, 0.41, 0, 0.45, 0.36
Node_species26_species18_0, 0.87, 0, 0.23, 0.38, 0.85, 0.01, 0.87, 0.49
Node_species27_species23_0, 0.22, 0, 0.16, 0.14, 0.21, 0.01, 0.22, 0.15
Node_species28_species2_0, 0.28, 0, 0.01, 0.13, 0.28, 0.03, 0.28, 0.25
Node_species3_species1_0, 0.33, 0, 0.32, 0.25, 0.31, 0.02, 0.33, 0.33
Node_species4_species22_0, 0.16, 0, 0.35, 0.28, 0.16, 0.02, 0.16, 0.15
Node_species4_species25_0, 0.38, 0, 0.85, 0.13, 0.38, 0, 0.38, 0.2
Node_species4_species6_0, 0.23, 0, 0.2, 0.16, 0.23, 0.02, 0.23, 0.2
Node_species5_species11_0, 0.45, 0, 0.39, 0.47, 0.4, 0, 0.45, 0.43
Node_species6_species13_0, 0.98, 0, 0, 0.26, 0.95, 0, 0.98, 0.96
Node_species6_species27_0, 0.47, 0, 0.05, 0.2, 0.47, 0.09, 0.47, 0.37
Node_species7_species5_0, 0.83, 0, 0.35, 0.35, 0.81, 0.03, 0.83, 0.7
Node_species8_species12_0, 0.34, 0, 0.02, 0.13, 0.32, 0, 0.34, 0.29
Node_species8_species17_0, 0.38, 0, 0.17, 0.53, 0.36, 0.01, 0.38, 0.34
Node_species8_species26_0, 0.27, 0, 0.21, 0.18, 0.26, 0, 0.27, 0.25
species0, 1, 0, 0.1, 0.32, 1, 0, 1, 1
species1, 1, 0, 0.17, 0.38, 1, 0, 1, 1
species10, 1, 0, 0.13, 0.74, 1, 0.01, 1, 1
species11, 1, 0, 0.07, 0.2, 1, 0.01, 1, 1
species12, 1, 0, 0.22, 0.29, 1, 0.01, 1, 1
species13, 1, 0, 0.14, 0.6, 1, 0.01, 1, 1
species14, 1, 0, 0.18, 0.54, 1, 0.02, 1, 1
species15, 1, 0, 0.06, 0.45, 1, 0.01, 1, 1
species16, 1, 0, 0.22, 0.91, 1, 0.01, 1, 1
species17, 1, 0, 0.07, 0.2, 1, 0, 1, 1
species18, 1, 0, 0.06, 0.84, 1, 0.01, 1, 1
species19, 1, 0, 0.06, 0.41, 1, 0, 1, 1
species2, 1, 0, 0.15, 0.73, 1, 0.01, 1, 1
species20, 1, 0, 0.05, 0.56, 1, 0, 1, 1
species21, 1, 0, 0.29, 0.43, 1, 0.01, 1, 1
species22, 1, 0, 0.03, 0.11, 1, 0, 1, 1
species23, 1, 0, 0.06, 0.6, 1, 0, 1, 1
species24, 1, 0, 0.06, 0.4, 1, 0.05, 1, 1
species25, 1, 0, 0.16, 0.28, 1, 0, 1, 1
species26, 1, 0, 0.05, 0.67, 1, 0, 1, 1
species27, 1, 0, 0.17, 0.4, 1, 0, 1, 1
species28, 1, 0, 0.17, 0.53, 1, 0.04, 1, 1
species3, 1, 0, 0.09, 0.4, 1, 0.01, 1, 1
species4, 1, 0, 0.02, 0.5, 1, 0.02, 1, 1
species5, 1, 0, 0.09, 0.44, 1, 0, 1, 1
species6, 1, 0, 0.05, 0.45, 1, 0, 1, 1
species7, 1, 0, 0.1, 1.17, 1, 0, 1, 1
species8, 1, 0, 0.1, 0.72, 1, 0.01, 1, 1
species9, 1, 0, 0.07, 0.3, 1, 0, 1, 1
