species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.95, 0, 0.04, 0.11, 0.94, 0, 0.95, 0.93
Node_species10_species19_0, 0.4, 0, 0.11, 0.1, 0.36, 0.06, 0.4, 0.3
Node_species12_species0_0, 0.97, 0, 0.02, 0.03, 0.96, 0, 0.97, 0.95
Node_species12_species16_0, 1.1, 0, 0.03, 0.17, 0.99, 0.01, 1.1, 1.1
Node_species12_species20_0, 0.05, 0, 0, 0.02, 0.05, 0.05, 0.05, 0.05
Node_species12_species4_0, 0.7, 0, 0.18, 0.1, 0.62, 0.01, 0.7, 0.66
Node_species12_species7_0, 0.98, 0, 0.01, 0.2, 0.98, 0, 0.98, 0.98
Node_species16_species28_0, 0.68, 0, 0.01, 0.06, 0.68, 0.12, 0.68, 0.2
Node_species19_species15_0, 1, 0, 0.28, 0.55, 0.99, 0.02, 1, 0.84
Node_species20_species21_0, 0.66, 0, 0.03, 0.16, 0.59, 0.06, 0.66, 0.64
Node_species21_species9_0, 0.92, 0, 0.06, 0.2, 0.92, 0, 0.92, 0.65
Node_species22_species14_0, 0.49, 0, 0.16, 0.19, 0.47, 0.19, 0.49, 0.48
Node_species22_species24_0, 1.49, 0, 0.21, 0.28, 0.94, 0.05, 1.49, 1.05
Node_species25_species10_0, 0.99, 0, 0.83, 0.35, 0.99, 0, 0.99, 0.77
Node_species26_species18_0, 0.89, 0, 0.54, 0.12, 0.89, 0, 0.89, 0.23
Node_species27_species23_0, 0.67, 0, 0.62, 0.4, 0.67, 0, 0.67, 0.52
Node_species28_species2_0, 0.93, 0, 0.04, 0.42, 0.91, 0.09, 0.93, 0.82
Node_species3_species1_0, 1, 0, 0.1, 0.46, 1, 0, 1, 0.92
Node_species4_species22_0, 0.91, 0, 0.07, 0.25, 0.91, 0, 0.91, 0.91
Node_species4_species25_0, 0.99, 0, 0.23, 0.23, 0.97, 0.17, 0.99, 0.67
Node_species4_species6_0, 1.01, 0, 0.04, 0.06, 0.96, 0, 1.01, 0.98
Node_species5_species11_0, 1.49, 0, 0.03, 0.24, 0.96, 0, 1.49, 1.49
Node_species6_species13_0, 1, 0, 0.01, 0.11, 1, 0, 1, 0.99
Node_species6_species27_0, 1.04, 0, 0.04, 0.11, 0.95, 0.01, 1.04, 0.98
Node_species7_species5_0, 1.02, 0, 0.01, 0.12, 1, 0.01, 1.02, 1.02
Node_species8_species12_0, 0.23, 0, 0.01, 0.03, 0.23, 0.05, 0.23, 0.19
Node_species8_species17_0, 1.02, 0, 0.02, 0.18, 1, 0.01, 1.02, 0.99
Node_species8_species26_0, 0.98, 0, 0.09, 0.14, 0.96, 0.01, 0.98, 0.9
species0, 1, 0, 0.03, 0.39, 1, 0, 1, 1
species1, 1, 0, 0, 0.14, 1, 0, 1, 1
species10, 1, 0, 0.8, 0.29, 1, 0, 1, 1
species11, 1, 0, 0.01, 0.02, 1, 0, 1, 1
species12, 1, 0, 0.68, 0.12, 1, 0, 1, 1
species13, 1, 0, 0.02, 0.04, 1, 0.01, 1, 1
species14, 1, 0, 0.06, 0.13, 1, 0, 1, 1
species15, 1, 0, 0.41, 0.33, 1, 0, 1, 1
species16, 1, 0, 0.16, 0.16, 1, 0.01, 1, 1
species17, 1, 0, 0.06, 0.25, 1, 0, 1, 1
species18, 1, 0, 0.03, 0.13, 1, 0, 1, 1
species19, 1, 0, 0.05, 0.13, 1, 0, 1, 1
species2, 1, 0, 0.12, 0.58, 1, 0, 1, 1
species20, 1, 0, 0.01, 0.08, 1, 0.01, 1, 1
species21, 1, 0, 0.05, 0.83, 1, 0, 1, 1
species22, 1, 0, 0.35, 0.34, 1, 0.01, 1, 1
species23, 1, 0, 0.02, 0.01, 1, 0, 1, 1
species24, 1, 0, 0.1, 0.11, 1, 0, 1, 1
species25, 1, 0, 0, 0.06, 1, 0, 1, 1
species26, 1, 0, 0.12, 0.02, 1, 0, 1, 1
species27, 1, 0, 0.06, 0.21, 1, 0, 1, 1
species28, 1, 0, 0.01, 0.01, 1, 0, 1, 1
species3, 1, 0, 0.19, 0.09, 1, 0, 1, 1
species4, 1, 0, 0.02, 0.46, 1, 0, 1, 1
species5, 1, 0, 0.41, 0.47, 1, 0, 1, 1
species6, 1, 0, 0.11, 0.09, 1, 0, 1, 1
species7, 1, 0, 0.02, 0.03, 1, 0, 1, 1
species8, 1, 0, 0.05, 0.44, 1, 0, 1, 1
species9, 1, 0, 0.21, 0.07, 1, 0.04, 1, 1
