species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1.01, 0, 0.05, 0.11, 0.96, 0, 1.01, 1
Node_species10_species19_0, 0.98, 0, 0.02, 0.14, 0.96, 0, 0.98, 0.97
Node_species12_species0_0, 0.79, 0, 0.08, 0.1, 0.79, 0, 0.79, 0.79
Node_species12_species16_0, 0.61, 0, 0.03, 0.2, 0.59, 0.04, 0.61, 0.42
Node_species12_species20_0, 0.44, 0, 0.01, 0.12, 0.44, 0.45, 0.44, 0.44
Node_species12_species4_0, 0.97, 0, 0.12, 2.44, 0.96, 0.02, 0.97, 0.91
Node_species12_species7_0, 0.3, 0, 0.06, 0.12, 0.26, 0.01, 0.3, 0.28
Node_species16_species28_0, 0.56, 0, 0.04, 0.07, 0.55, 0.01, 0.56, 0.56
Node_species19_species15_0, 0.23, 0, 0.77, 0.07, 0.23, 0, 0.23, 0.07
Node_species20_species21_0, 1.01, 0, 0.18, 0.27, 0.97, 0, 1.01, 0.95
Node_species21_species9_0, 0.96, 0, 0.1, 0.32, 0.95, 0, 0.96, 0.86
Node_species22_species14_0, 1.1, 0, 0.12, 0.22, 0.93, 0, 1.1, 1.03
Node_species22_species24_0, 0.6, 0, 0.24, 0.23, 0.54, 0.01, 0.6, 0.45
Node_species25_species10_0, 0.19, 0, 0.43, 0.2, 0.19, 0.01, 0.19, 0.19
Node_species26_species18_0, 1, 0, 0.01, 0.11, 1, 0, 1, 0.99
Node_species27_species23_0, 0.93, 0, 0.05, 0.45, 0.91, 0.02, 0.93, 0.77
Node_species28_species2_0, 0.82, 0, 0.1, 0.23, 0.82, 0.08, 0.82, 0.63
Node_species3_species1_0, 1.01, 0, 0.01, 0.31, 1, 0, 1.01, 1.01
Node_species4_species22_0, 0.83, 0, 0.17, 0.32, 0.82, 0.01, 0.83, 0.4
Node_species4_species25_0, 0.98, 0, 0.15, 0.21, 0.95, 0.02, 0.98, 0.91
Node_species4_species6_0, 0.69, 0, 0.05, 0.07, 0.68, 0.01, 0.69, 0.2
Node_species5_species11_0, 0.56, 0, 0.17, 0.29, 0.51, 0, 0.56, 0.53
Node_species6_species13_0, 0.33, 0, 0.01, 0.16, 0.33, 0.04, 0.33, 0.29
Node_species6_species27_0, 0.8, 0, 0.08, 0.08, 0.78, 0, 0.8, 0.79
Node_species7_species5_0, 0.27, 0, 0.12, 0.13, 0.27, 0, 0.27, 0.26
Node_species8_species12_0, 0.97, 0, 0, 0.22, 0.97, 0.17, 0.97, 0.67
Node_species8_species17_0, 1.01, 0, 0.04, 0.15, 1, 0, 1.01, 0.96
Node_species8_species26_0, 0.17, 0, 0.8, 0.09, 0.15, 0, 0.17, 0.12
species0, 1, 0, 0.03, 0.1, 1, 0, 1, 1
species1, 1, 0, 0.02, 0.1, 1, 0, 1, 1
species10, 1, 0, 0.22, 0.49, 1, 0, 1, 1
species11, 1, 0, 0.01, 0.37, 1, 0, 1, 1
species12, 1, 0, 0.11, 0.32, 1, 0.01, 1, 1
species13, 1, 0, 0.03, 0.56, 1, 0, 1, 1
species14, 1, 0, 0.02, 0.07, 1, 0, 1, 1
species15, 1, 0, 0.04, 0.1, 1, 0.01, 1, 1
species16, 1, 0, 0.03, 0.06, 1, 0, 1, 1
species17, 1, 0, 0.02, 0.13, 1, 0, 1, 1
species18, 1, 0, 0.01, 0.05, 1, 0, 1, 1
species19, 1, 0, 0.17, 1.77, 1, 0, 1, 1
species2, 1, 0, 0.02, 0.21, 1, 0.01, 1, 1
species20, 1, 0, 0.15, 0.18, 1, 0.03, 1, 1
species21, 1, 0, 0.93, 0.1, 1, 0, 1, 1
species22, 1, 0, 0.1, 0.12, 1, 0.01, 1, 1
species23, 1, 0, 0.01, 0.9, 1, 0, 1, 1
species24, 1, 0, 0.1, 0.07, 1, 0, 1, 1
species25, 1, 0, 0.17, 0.11, 1, 0, 1, 1
species26, 1, 0, 0.04, 0.03, 1, 0, 1, 1
species27, 1, 0, 0.09, 0.07, 1, 0, 1, 1
species28, 1, 0, 0.05, 1.03, 1, 0, 1, 1
species3, 1, 0, 0.01, 0.1, 1, 0, 1, 1
species4, 1, 0, 0.48, 0.03, 1, 0, 1, 1
species5, 1, 0, 0.02, 0.12, 1, 0, 1, 1
species6, 1, 0, 0.04, 0.52, 1, 0.02, 1, 1
species7, 1, 0, 0.25, 0.22, 1, 0, 1, 1
species8, 1, 0, 0.02, 0.17, 1, 0, 1, 1
species9, 1, 0, 0.84, 0.39, 1, 0.01, 1, 1
