species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.6, 0, 0.44, 0.21, 0.54, 0, 0.6, 0.6
Node_species10_species19_0, 0.27, 0, 0.05, 0.13, 0.27, 0.01, 0.27, 0.22
Node_species12_species0_0, 0.97, 0, 0.02, 0.18, 0.97, 0, 0.97, 0.95
Node_species12_species16_0, 0.88, 0, 0.39, 0.48, 0.87, 0.02, 0.88, 0.69
Node_species12_species20_0, 0.07, 0, 0, 0.06, 0.07, 0.07, 0.07, 0.07
Node_species12_species4_0, 1.03, 0, 0.07, 0.37, 0.99, 0, 1.03, 0.98
Node_species12_species7_0, 0.58, 0, 0.13, 0.2, 0.54, 0, 0.58, 0.56
Node_species16_species28_0, 0.6, 0, 0.01, 0.16, 0.6, 0.26, 0.6, 0.38
Node_species19_species15_0, 0.84, 0, 0.03, 0.19, 0.76, 0.04, 0.84, 0.8
Node_species20_species21_0, 0.8, 0, 0.14, 0.45, 0.79, 0.09, 0.8, 0.54
Node_species21_species9_0, 0.81, 0, 0.33, 0.27, 0.71, 0, 0.81, 0.81
Node_species22_species14_0, 0.57, 0, 0.19, 0.19, 0.55, 0.12, 0.57, 0.36
Node_species22_species24_0, 0.91, 0, 0.06, 0.07, 0.86, 0, 0.91, 0.9
Node_species25_species10_0, 0.57, 0, 0.17, 0.2, 0.56, 0.03, 0.57, 0.3
Node_species26_species18_0, 1, 0, 0.1, 0.9, 1, 0, 1, 0.95
Node_species27_species23_0, 0.99, 0, 0.05, 0.61, 0.98, 0, 0.99, 0.99
Node_species28_species2_0, 0.64, 0, 0.07, 0.15, 0.62, 0.02, 0.64, 0.57
Node_species3_species1_0, 0.56, 0, 0.51, 0.42, 0.52, 0, 0.56, 0.53
Node_species4_species22_0, 0.97, 0, 0.1, 0.36, 0.96, 0.01, 0.97, 0.6
Node_species4_species25_0, 0.86, 0, 0.06, 0.55, 0.85, 0.04, 0.86, 0.81
Node_species4_species6_0, 1.02, 0, 0.14, 0.14, 1, 0, 1.02, 0.99
Node_species5_species11_0, 0.29, 0, 0.82, 0.16, 0.29, 0.03, 0.29, 0.23
Node_species6_species13_0, 0.98, 0, 0.19, 0.57, 0.97, 0.08, 0.98, 0.77
Node_species6_species27_0, 0.71, 0, 0.07, 0.36, 0.66, 0.04, 0.71, 0.64
Node_species7_species5_0, 1.02, 0, 0.02, 0.04, 0.98, 0.01, 1.02, 1.02
Node_species8_species12_0, 0.07, 0, 0.04, 0.05, 0.07, 0, 0.07, 0.06
Node_species8_species17_0, 0.78, 0, 0.16, 0.43, 0.71, 0, 0.78, 0.78
Node_species8_species26_0, 1.07, 0, 0.03, 0.1, 0.94, 0, 1.07, 1.05
species0, 1, 0, 0.41, 0.15, 1, 0, 1, 1
species1, 1, 0, 0.44, 0.58, 1, 0, 1, 1
species10, 1, 0, 0.09, 0.1, 1, 0, 1, 1
species11, 1, 0, 0.49, 0.68, 1, 0.03, 1, 1
species12, 1, 0, 0.05, 0.52, 1, 0, 1, 1
species13, 1, 0, 0.03, 0.04, 1, 0, 1, 1
species14, 1, 0, 0.03, 0.18, 1, 0, 1, 1
species15, 1, 0, 0.23, 0.4, 1, 0.01, 1, 1
species16, 1, 0, 0.05, 0.1, 1, 0, 1, 1
species17, 1, 0, 0.08, 0.66, 1, 0, 1, 1
species18, 1, 0, 0.01, 0.04, 1, 0, 1, 1
species19, 1, 0, 0.03, 0.93, 1, 0, 1, 1
species2, 1, 0, 0.04, 0.18, 1, 0, 1, 1
species20, 1, 0, 0.5, 0.53, 1, 0, 1, 1
species21, 1, 0, 0.18, 0.04, 1, 0, 1, 1
species22, 1, 0, 0.02, 0.25, 1, 0.02, 1, 1
species23, 1, 0, 0.02, 0.02, 1, 0, 1, 1
species24, 1, 0, 0.94, 0.31, 1, 0.01, 1, 1
species25, 1, 0, 0.01, 0.08, 1, 0, 1, 1
species26, 1, 0, 0.04, 0.04, 1, 0, 1, 1
species27, 1, 0, 0.46, 0.65, 1, 0, 1, 1
species28, 1, 0, 0.15, 0.38, 1, 0.01, 1, 1
species3, 1, 0, 0.02, 0.07, 1, 0, 1, 1
species4, 1, 0, 0.01, 0.28, 1, 0.02, 1, 1
species5, 1, 0, 0.01, 0.26, 1, 0, 1, 1
species6, 1, 0, 0.02, 0.34, 1, 0, 1, 1
species7, 1, 0, 0.05, 0.05, 1, 0, 1, 1
species8, 1, 0, 0.25, 0.44, 1, 0, 1, 1
species9, 1, 0, 0.09, 0.38, 1, 0.03, 1, 1
