species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.99, 0, 0.22, 0.27, 0.99, 0, 0.99, 0.83
Node_species10_species19_0, 0.33, 0, 0.16, 0.05, 0.33, 0.02, 0.33, 0.18
Node_species12_species0_0, 1, 0, 0.01, 0.02, 1, 0, 1, 1
Node_species12_species16_0, 0.99, 0, 0.02, 0.2, 0.99, 0, 0.99, 0.98
Node_species12_species20_0, 0.1, 0, 0, 0.03, 0.1, 0.1, 0.1, 0.1
Node_species12_species4_0, 1.01, 0, 0.24, 0.23, 0.84, 0, 1.01, 0.97
Node_species12_species7_0, 1.01, 0, 0.02, 0.59, 1, 0, 1.01, 1.01
Node_species16_species28_0, 0.41, 0, 0.01, 0.06, 0.41, 0.13, 0.41, 0.32
Node_species19_species15_0, 1, 0, 0, 0.08, 1, 0, 1, 1
Node_species20_species21_0, 0.61, 0, 0.08, 0.17, 0.6, 0.03, 0.61, 0.43
Node_species21_species9_0, 1.01, 0, 0.17, 0.12, 0.9, 0, 1.01, 0.99
Node_species22_species14_0, 0.3, 0, 0.15, 0.09, 0.3, 0.02, 0.3, 0.29
Node_species22_species24_0, 0.78, 0, 0.29, 0.35, 0.76, 0.02, 0.78, 0.76
Node_species25_species10_0, 1.01, 0, 0.15, 0.44, 0.99, 0, 1.01, 0.87
Node_species26_species18_0, 0.98, 0, 0.25, 0.14, 0.98, 0, 0.98, 0.82
Node_species27_species23_0, 1.06, 0, 0.03, 0.2, 0.97, 0, 1.06, 1.05
Node_species28_species2_0, 0.96, 0, 0.07, 0.3, 0.96, 0.37, 0.96, 0.75
Node_species3_species1_0, 0.99, 0, 0.49, 0.09, 0.98, 0, 0.99, 0.14
Node_species4_species22_0, 1.01, 0, 0.02, 0.05, 1, 0, 1.01, 1.01
Node_species4_species25_0, 0.49, 0, 0.21, 0.1, 0.45, 0.03, 0.49, 0.49
Node_species4_species6_0, 0.98, 0, 0.02, 0.83, 0.98, 0, 0.98, 0.98
Node_species5_species11_0, 0.99, 0, 0.03, 0.15, 0.95, 0, 0.99, 0.8
Node_species6_species13_0, 1, 0, 0, 0.1, 1, 0, 1, 1
Node_species6_species27_0, 1, 0, 0, 0.23, 1, 0.02, 1, 1
Node_species7_species5_0, 1, 0, 0, 0.06, 1, 0, 1, 1
Node_species8_species12_0, 0.2, 0, 0.02, 0.06, 0.2, 0.02, 0.2, 0.19
Node_species8_species17_0, 0.57, 0, 0.08, 0.09, 0.56, 0, 0.57, 0.55
Node_species8_species26_0, 0.99, 0, 0.03, 0.01, 0.98, 0, 0.99, 0.97
species0, 1, 0, 0.71, 0.09, 1, 0, 1, 1
species1, 1, 0, 0.01, 0.01, 1, 0, 1, 1
species10, 1, 0, 0.56, 0.43, 1, 0, 1, 1
species11, 1, 0, 0.01, 0.01, 1, 0.01, 1, 1
species12, 1, 0, 0.09, 0.19, 1, 0, 1, 1
species13, 1, 0, 0, 0.02, 1, 0, 1, 1
species14, 1, 0, 0.03, 0.16, 1, 0.06, 1, 1
species15, 1, 0, 0, 0.15, 1, 0, 1, 1
species16, 1, 0, 0.79, 0.74, 1, 0.01, 1, 1
species17, 1, 0, 0.03, 0.62, 1, 0.01, 1, 1
species18, 1, 0, 0.01, 0.08, 1, 0, 1, 1
species19, 1, 0, 0.41, 0.31, 1, 0.13, 1, 1
species2, 1, 0, 0, 0.17, 1, 0, 1, 1
species20, 1, 0, 0.02, 0.05, 1, 0, 1, 1
species21, 1, 0, 0.03, 0.51, 1, 0, 1, 1
species22, 1, 0, 0.03, 0.3, 1, 0, 1, 1
species23, 1, 0, 0.03, 0.04, 1, 0, 1, 1
species24, 1, 0, 0.03, 0.02, 1, 0, 1, 1
species25, 1, 0, 0.03, 0.92, 1, 0, 1, 1
species26, 1, 0, 0.06, 0.12, 1, 0, 1, 1
species27, 1, 0, 0.02, 0.06, 1, 0, 1, 1
species28, 1, 0, 0.01, 0.02, 1, 0, 1, 1
species3, 1, 0, 0, 0.01, 1, 0, 1, 1
species4, 1, 0, 0.17, 0.56, 1, 0.01, 1, 1
species5, 1, 0, 0.02, 0.08, 1, 0, 1, 1
species6, 1, 0, 0.01, 0.12, 1, 0, 1, 1
species7, 1, 0, 0.02, 0.11, 1, 0, 1, 1
species8, 1, 0, 0.07, 0.27, 1, 0.01, 1, 1
species9, 1, 0, 0.2, 0.12, 1, 0, 1, 1
