species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.85, 0, 0.85, 0.42, 0.83, 0, 0.85, 0.45
Node_species10_species19_0, 0.76, 0, 0.13, 0.18, 0.73, 0.03, 0.76, 0.35
Node_species12_species0_0, 0.9, 0, 0.08, 0.32, 0.88, 0.01, 0.9, 0.85
Node_species12_species16_0, 1.08, 0, 0.04, 0.05, 0.97, 0, 1.08, 1.08
Node_species12_species20_0, 0.03, 0, 0, 0.01, 0.03, 0.03, 0.03, 0.03
Node_species12_species4_0, 1, 0, 0.22, 0.16, 0.97, 0, 1, 0.92
Node_species12_species7_0, 0.72, 0, 0.88, 0.24, 0.7, 0, 0.72, 0.34
Node_species16_species28_0, 0.31, 0, 0.01, 0.08, 0.29, 0.06, 0.31, 0.28
Node_species19_species15_0, 0.96, 0, 0.01, 0.12, 0.96, 0.02, 0.96, 0.92
Node_species20_species21_0, 0.4, 0, 0.62, 0.08, 0.36, 0, 0.4, 0.33
Node_species21_species9_0, 1.09, 0, 0.11, 0.2, 0.87, 0, 1.09, 1.08
Node_species22_species14_0, 0.75, 0, 0.08, 0.07, 0.72, 0.01, 0.75, 0.72
Node_species22_species24_0, 0.48, 0, 0.88, 0.13, 0.45, 0, 0.48, 0.32
Node_species25_species10_0, 1.1, 0, 0.05, 0.18, 0.9, 0.01, 1.1, 1.06
Node_species26_species18_0, 1.14, 0, 0.05, 0.08, 1, 0, 1.14, 1.12
Node_species27_species23_0, 1.07, 0, 0.31, 0.39, 0.85, 0, 1.07, 0.55
Node_species28_species2_0, 0.81, 0, 0.23, 0.22, 0.81, 0.67, 0.81, 0.78
Node_species3_species1_0, 0.93, 0, 0.11, 0.54, 0.76, 0, 0.93, 0.93
Node_species4_species22_0, 0.81, 0, 0.07, 0.41, 0.79, 0.01, 0.81, 0.74
Node_species4_species25_0, 0.54, 0, 0.16, 0.09, 0.44, 0.01, 0.54, 0.44
Node_species4_species6_0, 0.82, 0, 0.03, 0.19, 0.75, 0, 0.82, 0.75
Node_species5_species11_0, 1.03, 0, 0.12, 0.18, 0.87, 0.04, 1.03, 0.44
Node_species6_species13_0, 0.98, 0, 0, 0.02, 0.98, 0, 0.98, 0.96
Node_species6_species27_0, 0.87, 0, 0.01, 0.12, 0.87, 0.02, 0.87, 0.85
Node_species7_species5_0, 1.06, 0, 0.04, 0.07, 0.99, 0.02, 1.06, 0.97
Node_species8_species12_0, 0.26, 0, 0.04, 0.16, 0.26, 0.01, 0.26, 0.21
Node_species8_species17_0, 0.87, 0, 0.24, 0.24, 0.75, 0, 0.87, 0.48
Node_species8_species26_0, 0.63, 0, 0.31, 0.3, 0.6, 0, 0.63, 0.63
species0, 1, 0, 0.28, 0.09, 1, 0, 1, 1
species1, 1, 0, 0.24, 0.56, 1, 0, 1, 1
species10, 1, 0, 0.1, 0.33, 1, 0, 1, 1
species11, 1, 0, 0, 0.05, 1, 0, 1, 1
species12, 1, 0, 0.17, 0.11, 1, 0, 1, 1
species13, 1, 0, 0.04, 0.82, 1, 0, 1, 1
species14, 1, 0, 0.11, 0.45, 1, 0.01, 1, 1
species15, 1, 0, 0.08, 0.42, 1, 0, 1, 1
species16, 1, 0, 0.03, 0.04, 1, 0, 1, 1
species17, 1, 0, 0.07, 0.21, 1, 0, 1, 1
species18, 1, 0, 0.99, 0.38, 1, 0.01, 1, 1
species19, 1, 0, 0.23, 0.28, 1, 0, 1, 1
species2, 1, 0, 0.02, 0.19, 1, 0.01, 1, 1
species20, 1, 0, 0.04, 0.8, 1, 0, 1, 1
species21, 1, 0, 0.09, 0.1, 1, 0, 1, 1
species22, 1, 0, 0.09, 0.32, 1, 0, 1, 1
species23, 1, 0, 0.14, 0.06, 1, 0, 1, 1
species24, 1, 0, 0.46, 0.79, 1, 0, 1, 1
species25, 1, 0, 0.22, 0.13, 1, 0, 1, 1
species26, 1, 0, 0.17, 1.04, 1, 0.01, 1, 1
species27, 1, 0, 0.04, 1.05, 1, 0, 1, 1
species28, 1, 0, 0.69, 0.52, 1, 0, 1, 1
species3, 1, 0, 0.1, 0.12, 1, 0, 1, 1
species4, 1, 0, 0.11, 0.57, 1, 0.01, 1, 1
species5, 1, 0, 0.34, 1.15, 1, 0, 1, 1
species6, 1, 0, 0.16, 0.06, 1, 0, 1, 1
species7, 1, 0, 0.09, 0.06, 1, 0, 1, 1
species8, 1, 0, 0.16, 0.66, 1, 0, 1, 1
species9, 1, 0, 0.07, 0.15, 1, 0, 1, 1
