species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.79, 0, 0.17, 0.55, 0.74, 0, 0.79, 0.78
Node_species10_species19_0, 0.12, 0, 0.29, 0.16, 0.12, 0.01, 0.12, 0.1
Node_species12_species0_0, 0.98, 0, 0.08, 0.1, 0.94, 0, 0.98, 0.98
Node_species12_species16_0, 1.11, 0, 0.02, 0.1, 0.97, 0.01, 1.11, 1.11
Node_species12_species20_0, 0.11, 0, 0, 0.04, 0.11, 0.11, 0.11, 0.11
Node_species12_species4_0, 0.39, 0, 0.18, 0.29, 0.35, 0, 0.39, 0.38
Node_species12_species7_0, 0.72, 0, 0.3, 0.17, 0.71, 0.01, 0.72, 0.67
Node_species16_species28_0, 0.26, 0, 0.02, 0.05, 0.26, 0.05, 0.26, 0.23
Node_species19_species15_0, 0.92, 0, 0.03, 0.28, 0.92, 0.06, 0.92, 0.82
Node_species20_species21_0, 0.24, 0, 0.16, 0.05, 0.23, 0.01, 0.24, 0.24
Node_species21_species9_0, 0.86, 0, 0.07, 0.34, 0.84, 0, 0.86, 0.62
Node_species22_species14_0, 0.25, 0, 0.1, 0.08, 0.25, 0, 0.25, 0.18
Node_species22_species24_0, 0.88, 0, 0.92, 0.76, 0.87, 0.03, 0.88, 0.72
Node_species25_species10_0, 0.89, 0, 0.17, 0.05, 0.81, 0.01, 0.89, 0.87
Node_species26_species18_0, 0.74, 0, 0.21, 0.25, 0.74, 0, 0.74, 0.41
Node_species27_species23_0, 0.42, 0, 0.16, 0.1, 0.38, 0, 0.42, 0.33
Node_species28_species2_0, 0.6, 0, 0.1, 0.22, 0.6, 0.27, 0.6, 0.48
Node_species3_species1_0, 0.85, 0, 0.18, 1.02, 0.84, 0, 0.85, 0.74
Node_species4_species22_0, 0.99, 0, 0.03, 0.64, 0.99, 0.15, 0.99, 0.86
Node_species4_species25_0, 0.46, 0, 0.1, 0.12, 0.46, 0, 0.46, 0.28
Node_species4_species6_0, 0.38, 0, 0.09, 0.12, 0.35, 0.02, 0.38, 0.32
Node_species5_species11_0, 0.94, 0, 0.03, 0.08, 0.93, 0, 0.94, 0.89
Node_species6_species13_0, 0.94, 0, 0.03, 0.1, 0.92, 0.01, 0.94, 0.94
Node_species6_species27_0, 0.73, 0, 0.05, 0.21, 0.73, 0.03, 0.73, 0.66
Node_species7_species5_0, 1.02, 0, 0.02, 0.04, 0.98, 0, 1.02, 0.94
Node_species8_species12_0, 0.3, 0, 0.01, 0.03, 0.3, 0.05, 0.3, 0.25
Node_species8_species17_0, 0.59, 0, 0.13, 0.38, 0.56, 0.04, 0.59, 0.51
Node_species8_species26_0, 0.27, 0, 0.79, 0.18, 0.26, 0, 0.27, 0.26
species0, 1, 0, 0.08, 0.17, 1, 0, 1, 1
species1, 1, 0, 0.14, 0.3, 1, 0, 1, 1
species10, 1, 0, 0.03, 1.1, 1, 0, 1, 1
species11, 1, 0, 0, 0.07, 1, 0, 1, 1
species12, 1, 0, 0.02, 0.05, 1, 0, 1, 1
species13, 1, 0, 0.1, 0.49, 1, 0, 1, 1
species14, 1, 0, 0.01, 0.35, 1, 0.04, 1, 1
species15, 1, 0, 0.53, 0.54, 1, 0, 1, 1
species16, 1, 0, 0.2, 0.33, 1, 0, 1, 1
species17, 1, 0, 0.08, 0.35, 1, 0, 1, 1
species18, 1, 0, 0.03, 0.21, 1, 0, 1, 1
species19, 1, 0, 0.05, 0.38, 1, 0, 1, 1
species2, 1, 0, 0.05, 0.32, 1, 0.02, 1, 1
species20, 1, 0, 0.05, 0.13, 1, 0, 1, 1
species21, 1, 0, 0.18, 0.54, 1, 0, 1, 1
species22, 1, 0, 0.17, 0.18, 1, 0.02, 1, 1
species23, 1, 0, 0.06, 0.36, 1, 0, 1, 1
species24, 1, 0, 0.07, 0.54, 1, 0, 1, 1
species25, 1, 0, 0.62, 0.27, 1, 0, 1, 1
species26, 1, 0, 0.07, 0.38, 1, 0, 1, 1
species27, 1, 0, 0.18, 1.48, 1, 0, 1, 1
species28, 1, 0, 0.08, 1.43, 1, 0, 1, 1
species3, 1, 0, 0.04, 0.03, 1, 0, 1, 1
species4, 1, 0, 0.17, 0.15, 1, 0, 1, 1
species5, 1, 0, 0, 0.07, 1, 0, 1, 1
species6, 1, 0, 0.17, 0.04, 1, 0, 1, 1
species7, 1, 0, 0.04, 0.65, 1, 0, 1, 1
species8, 1, 0, 0.22, 0.58, 1, 0.03, 1, 1
species9, 1, 0, 0.01, 0.14, 1, 0.02, 1, 1
