species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1.01, 0, 0.23, 0.46, 1, 0.01, 1.01, 0.63
Node_species10_species19_0, 0.98, 0, 0.04, 0.22, 0.96, 0, 0.98, 0.92
Node_species12_species0_0, 0.57, 0, 0.07, 0.08, 0.55, 0.07, 0.57, 0.53
Node_species12_species16_0, 1.07, 0, 0.05, 0.13, 0.99, 0, 1.07, 1.07
Node_species12_species20_0, 0.11, 0, 0, 0.02, 0.11, 0.11, 0.11, 0.11
Node_species12_species4_0, 0.73, 0, 0.18, 0.11, 0.69, 0, 0.73, 0.51
Node_species12_species7_0, 0.27, 0, 0.26, 0.15, 0.27, 0, 0.27, 0.25
Node_species16_species28_0, 0.2, 0, 0.02, 0.08, 0.2, 0.01, 0.2, 0.2
Node_species19_species15_0, 0.68, 0, 0.05, 0.11, 0.64, 0.04, 0.68, 0.54
Node_species20_species21_0, 0.77, 0, 0.18, 0.49, 0.72, 0, 0.77, 0.74
Node_species21_species9_0, 0.74, 0, 0.07, 0.26, 0.7, 0.02, 0.74, 0.61
Node_species22_species14_0, 0.78, 0, 0.27, 0.57, 0.77, 0.01, 0.78, 0.77
Node_species22_species24_0, 1.15, 0, 0.18, 0.22, 0.91, 0.02, 1.15, 1.03
Node_species25_species10_0, 0.4, 0, 0.81, 0.17, 0.4, 0, 0.4, 0.31
Node_species26_species18_0, 0.81, 0, 0.17, 0.35, 0.77, 0.01, 0.81, 0.68
Node_species27_species23_0, 0.51, 0, 0.29, 0.18, 0.49, 0.01, 0.51, 0.49
Node_species28_species2_0, 0.44, 0, 0.08, 0.25, 0.44, 0.13, 0.44, 0.35
Node_species3_species1_0, 0.99, 0, 0.03, 0.13, 0.99, 0.01, 0.99, 0.97
Node_species4_species22_0, 0.52, 0, 0.19, 0.28, 0.51, 0.12, 0.52, 0.27
Node_species4_species25_0, 0.66, 0, 0.33, 0.35, 0.62, 0.01, 0.66, 0.55
Node_species4_species6_0, 0.7, 0, 0.03, 0.11, 0.7, 0.06, 0.7, 0.7
Node_species5_species11_0, 1.07, 0, 0.13, 0.14, 0.86, 0.01, 1.07, 1.07
Node_species6_species13_0, 0.97, 0, 0.05, 0.38, 0.91, 0.03, 0.97, 0.78
Node_species6_species27_0, 0.42, 0, 0.07, 0.07, 0.42, 0.03, 0.42, 0.42
Node_species7_species5_0, 1.05, 0, 0.09, 0.54, 1, 0, 1.05, 0.94
Node_species8_species12_0, 0.95, 0, 0, 0.17, 0.95, 0.03, 0.95, 0.27
Node_species8_species17_0, 0.99, 0, 0.14, 0.41, 0.97, 0.16, 0.99, 0.75
Node_species8_species26_0, 0.64, 0, 0.04, 0.38, 0.64, 0.06, 0.64, 0.62
species0, 1, 0, 0.25, 0.46, 1, 0, 1, 1
species1, 1, 0, 0.02, 0.2, 1, 0, 1, 1
species10, 1, 0, 0.8, 0.19, 1, 0, 1, 1
species11, 1, 0, 0.45, 0.43, 1, 0.01, 1, 1
species12, 1, 0, 0.27, 0.18, 1, 0, 1, 1
species13, 1, 0, 0.26, 0.18, 1, 0, 1, 1
species14, 1, 0, 0.02, 0.29, 1, 0, 1, 1
species15, 1, 0, 0.08, 0.15, 1, 0, 1, 1
species16, 1, 0, 0.22, 0.33, 1, 0, 1, 1
species17, 1, 0, 0.04, 0.91, 1, 0, 1, 1
species18, 1, 0, 0.08, 0.5, 1, 0, 1, 1
species19, 1, 0, 0.18, 0.93, 1, 0, 1, 1
species2, 1, 0, 0.04, 0.14, 1, 0.01, 1, 1
species20, 1, 0, 0.03, 0.35, 1, 0, 1, 1
species21, 1, 0, 0.02, 0.41, 1, 0, 1, 1
species22, 1, 0, 0.42, 0.41, 1, 0, 1, 1
species23, 1, 0, 0.36, 0.36, 1, 0, 1, 1
species24, 1, 0, 0.15, 0.58, 1, 0, 1, 1
species25, 1, 0, 0.04, 0.3, 1, 0, 1, 1
species26, 1, 0, 0.04, 0.1, 1, 0, 1, 1
species27, 1, 0, 0.03, 0.24, 1, 0, 1, 1
species28, 1, 0, 0.03, 0.25, 1, 0, 1, 1
species3, 1, 0, 0.11, 0.55, 1, 0, 1, 1
species4, 1, 0, 0.1, 0.02, 1, 0, 1, 1
species5, 1, 0, 0.05, 0.15, 1, 0.01, 1, 1
species6, 1, 0, 0.09, 0.09, 1, 0, 1, 1
species7, 1, 0, 0.06, 0.07, 1, 0, 1, 1
species8, 1, 0, 0.03, 0.28, 1, 0.01, 1, 1
species9, 1, 0, 0.02, 0.3, 1, 0, 1, 1
