species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1.01, 0, 0, 0.04, 1, 0, 1.01, 1
Node_species10_species19_0, 0.87, 0, 0.05, 0.2, 0.82, 0.04, 0.87, 0.73
Node_species12_species0_0, 0.67, 0, 0.28, 0.47, 0.67, 0.05, 0.67, 0.65
Node_species12_species16_0, 0.95, 0, 0.09, 0.07, 0.9, 0, 0.95, 0.91
Node_species12_species20_0, 0.11, 0, 0, 0.05, 0.11, 0.11, 0.11, 0.11
Node_species12_species4_0, 0.98, 0, 0.04, 0.1, 0.98, 0, 0.98, 0.81
Node_species12_species7_0, 0.86, 0, 0.03, 0.11, 0.81, 0.02, 0.86, 0.8
Node_species16_species28_0, 0.3, 0, 0.02, 0.08, 0.28, 0.01, 0.3, 0.3
Node_species19_species15_0, 1, 0, 0.01, 0.06, 1, 0.02, 1, 1
Node_species20_species21_0, 0.99, 0, 0.05, 0.19, 0.96, 0.02, 0.99, 0.96
Node_species21_species9_0, 0.99, 0, 0.11, 0.18, 0.99, 0, 0.99, 0.74
Node_species22_species14_0, 0.93, 0, 0.11, 0.49, 0.92, 0.04, 0.93, 0.82
Node_species22_species24_0, 0.55, 0, 0.52, 0.04, 0.52, 0, 0.55, 0.53
Node_species25_species10_0, 0.73, 0, 0.2, 0.15, 0.73, 0.14, 0.73, 0.33
Node_species26_species18_0, 1, 0, 0.03, 0.13, 1, 0, 1, 0.97
Node_species27_species23_0, 0.82, 0, 0.25, 0.13, 0.81, 0.02, 0.82, 0.55
Node_species28_species2_0, 0.97, 0, 0.05, 0.19, 0.97, 0.07, 0.97, 0.41
Node_species3_species1_0, 0.81, 0, 0.64, 0.2, 0.73, 0.01, 0.81, 0.64
Node_species4_species22_0, 0.86, 0, 0.1, 0.4, 0.86, 0.01, 0.86, 0.85
Node_species4_species25_0, 1.09, 0, 0.19, 0.34, 0.88, 0.01, 1.09, 0.92
Node_species4_species6_0, 0.7, 0, 0.02, 0.06, 0.68, 0.01, 0.7, 0.61
Node_species5_species11_0, 0.3, 0, 0.45, 0.1, 0.29, 0.01, 0.3, 0.3
Node_species6_species13_0, 1.01, 0, 0.01, 0.05, 1, 0, 1.01, 1.01
Node_species6_species27_0, 0.99, 0, 0, 0.03, 0.99, 0, 0.99, 0.99
Node_species7_species5_0, 0.96, 0, 0.13, 0.54, 0.94, 0.01, 0.96, 0.96
Node_species8_species12_0, 0.68, 0, 0, 0.06, 0.66, 0.3, 0.68, 0.47
Node_species8_species17_0, 1.07, 0, 0.11, 0.11, 0.89, 0, 1.07, 1.06
Node_species8_species26_0, 0.52, 0, 0.18, 0.11, 0.52, 0, 0.52, 0.52
species0, 1, 0, 0.01, 0.02, 1, 0, 1, 1
species1, 1, 0, 0.24, 0.93, 1, 0.01, 1, 1
species10, 1, 0, 0.06, 0.06, 1, 0, 1, 1
species11, 1, 0, 0.19, 0.96, 1, 0, 1, 1
species12, 1, 0, 0.1, 0.12, 1, 0, 1, 1
species13, 1, 0, 0.08, 0.06, 1, 0, 1, 1
species14, 1, 0, 0.05, 0.21, 1, 0, 1, 1
species15, 1, 0, 0, 0.01, 1, 0, 1, 1
species16, 1, 0, 0.08, 0.16, 1, 0, 1, 1
species17, 1, 0, 0.17, 0.84, 1, 0, 1, 1
species18, 1, 0, 0, 0.05, 1, 0, 1, 1
species19, 1, 0, 0.67, 0.45, 1, 0.02, 1, 1
species2, 1, 0, 0.01, 0.09, 1, 0, 1, 1
species20, 1, 0, 0.33, 0.85, 1, 0, 1, 1
species21, 1, 0, 0.05, 0.9, 1, 0, 1, 1
species22, 1, 0, 0.1, 0.27, 1, 0, 1, 1
species23, 1, 0, 0, 0.18, 1, 0, 1, 1
species24, 1, 0, 0.47, 0.03, 1, 0, 1, 1
species25, 1, 0, 0.02, 0.3, 1, 0, 1, 1
species26, 1, 0, 0.11, 0.39, 1, 0, 1, 1
species27, 1, 0, 0.06, 0.02, 1, 0, 1, 1
species28, 1, 0, 0.33, 0.14, 1, 0.01, 1, 1
species3, 1, 0, 0.2, 0.36, 1, 0.01, 1, 1
species4, 1, 0, 0.24, 0.22, 1, 0.01, 1, 1
species5, 1, 0, 0.02, 0.43, 1, 0, 1, 1
species6, 1, 0, 0.32, 0.2, 1, 0.03, 1, 1
species7, 1, 0, 0.1, 0.1, 1, 0, 1, 1
species8, 1, 0, 0.35, 0.11, 1, 0, 1, 1
species9, 1, 0, 0.03, 0.2, 1, 0.01, 1, 1
