species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.99, 0, 0.04, 0.13, 0.99, 0, 0.99, 0.96
Node_species10_species19_0, 1.01, 0, 0.01, 0.01, 1, 0, 1.01, 0.99
Node_species12_species0_0, 0.69, 0, 0, 0.35, 0.69, 0, 0.69, 0.65
Node_species12_species16_0, 1.03, 0, 0.03, 0.15, 1, 0, 1.03, 1.02
Node_species12_species20_0, 0.14, 0, 0, 0.07, 0.14, 0.14, 0.14, 0.14
Node_species12_species4_0, 0.79, 0, 0.08, 0.06, 0.71, 0, 0.79, 0.76
Node_species12_species7_0, 0.49, 0, 0.24, 0.29, 0.44, 0, 0.49, 0.48
Node_species16_species28_0, 0.86, 0, 0, 0.23, 0.86, 0.56, 0.86, 0.74
Node_species19_species15_0, 0.98, 0, 0.21, 0.68, 0.98, 0, 0.98, 0.89
Node_species20_species21_0, 1, 0, 0.01, 0.08, 1, 0.01, 1, 1
Node_species21_species9_0, 0.98, 0, 0.08, 0.11, 0.98, 0, 0.98, 0.71
Node_species22_species14_0, 1, 0, 0.04, 0.14, 1, 0, 1, 0.99
Node_species22_species24_0, 0.57, 0, 0.61, 0.2, 0.51, 0.02, 0.57, 0.55
Node_species25_species10_0, 0.63, 0, 0.13, 0.1, 0.62, 0, 0.63, 0.48
Node_species26_species18_0, 0.99, 0, 0.12, 0.16, 0.99, 0, 0.99, 0.69
Node_species27_species23_0, 0.75, 0, 0.4, 0.12, 0.73, 0, 0.75, 0.61
Node_species28_species2_0, 1.01, 0, 0, 0.33, 0.99, 0.1, 1.01, 0.98
Node_species3_species1_0, 1.11, 0, 0.02, 0.05, 0.98, 0.01, 1.11, 1.09
Node_species4_species22_0, 0.47, 0, 0.1, 0.24, 0.47, 0, 0.47, 0.47
Node_species4_species25_0, 1, 0, 0, 0.01, 1, 0, 1, 1
Node_species4_species6_0, 0.98, 0, 0.02, 0.12, 0.93, 0, 0.98, 0.93
Node_species5_species11_0, 0.54, 0, 0.15, 0.04, 0.5, 0, 0.54, 0.54
Node_species6_species13_0, 1, 0, 0.01, 0.82, 1, 0, 1, 0.99
Node_species6_species27_0, 1.07, 0, 0.05, 0.39, 0.97, 0.02, 1.07, 1.04
Node_species7_species5_0, 1.01, 0, 0.02, 0.04, 1, 0, 1.01, 0.98
Node_species8_species12_0, 0.99, 0, 0.11, 0.18, 0.98, 0.01, 0.99, 0.16
Node_species8_species17_0, 1.01, 0, 0.02, 0, 1, 0, 1.01, 0.99
Node_species8_species26_0, 0.85, 0, 0.06, 0.64, 0.82, 0.01, 0.85, 0.76
species0, 1, 0, 0.03, 0.13, 1, 0, 1, 1
species1, 1, 0, 0.98, 0.34, 1, 0.05, 1, 1
species10, 1, 0, 0.41, 0.11, 1, 0.02, 1, 1
species11, 1, 0, 0, 0.32, 1, 0, 1, 1
species12, 1, 0, 0.44, 0.06, 1, 0, 1, 1
species13, 1, 0, 0, 0.04, 1, 0, 1, 1
species14, 1, 0, 0.03, 0.02, 1, 0, 1, 1
species15, 1, 0, 0.49, 0.77, 1, 0.03, 1, 1
species16, 1, 0, 0.6, 0.08, 1, 0, 1, 1
species17, 1, 0, 0.02, 0.04, 1, 0, 1, 1
species18, 1, 0, 0, 0.01, 1, 0, 1, 1
species19, 1, 0, 0, 0, 1, 0, 1, 1
species2, 1, 0, 0.06, 0.2, 1, 0, 1, 1
species20, 1, 0, 0.43, 0.07, 1, 0, 1, 1
species21, 1, 0, 0, 0.11, 1, 0, 1, 1
species22, 1, 0, 0.04, 1.19, 1, 0.01, 1, 1
species23, 1, 0, 0, 0.01, 1, 0, 1, 1
species24, 1, 0, 0.15, 0.13, 1, 0, 1, 1
species25, 1, 0, 0.01, 0.22, 1, 0, 1, 1
species26, 1, 0, 0.16, 0.2, 1, 0, 1, 1
species27, 1, 0, 0, 0.7, 1, 0, 1, 1
species28, 1, 0, 0.13, 0.02, 1, 0, 1, 1
species3, 1, 0, 0.11, 0.25, 1, 0, 1, 1
species4, 1, 0, 0.03, 0.28, 1, 0.01, 1, 1
species5, 1, 0, 0.44, 0.15, 1, 0, 1, 1
species6, 1, 0, 0.04, 0.03, 1, 0, 1, 1
species7, 1, 0, 0.01, 0.01, 1, 0, 1, 1
species8, 1, 0, 0.01, 0.01, 1, 0, 1, 1
species9, 1, 0, 0.02, 0.02, 1, 0, 1, 1
