species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1.12, 0, 0.08, 0.48, 0.89, 0, 1.12, 1.12
Node_species10_species19_0, 0.09, 0, 0.54, 0.13, 0.09, 0, 0.09, 0.08
Node_species12_species0_0, 0.95, 0, 0.95, 0.3, 0.94, 0, 0.95, 0.21
Node_species12_species16_0, 1, 0, 0.01, 0.15, 1, 0, 1, 1
Node_species12_species20_0, 0.52, 0, 0, 0.14, 0.52, 0.52, 0.52, 0.52
Node_species12_species4_0, 1, 0, 0.02, 0.12, 1, 0, 1, 0.99
Node_species12_species7_0, 1, 0, 0.02, 0.39, 0.97, 0.01, 1, 0.99
Node_species16_species28_0, 0.86, 0, 0, 0.38, 0.86, 0.21, 0.86, 0.77
Node_species19_species15_0, 0.98, 0, 0, 0.78, 0.96, 0.05, 0.98, 0.97
Node_species20_species21_0, 0.2, 0, 0.15, 0.02, 0.2, 0, 0.2, 0.15
Node_species21_species9_0, 1.06, 0, 0.15, 0.21, 0.93, 0, 1.06, 0.89
Node_species22_species14_0, 0.17, 0, 0.09, 0.06, 0.17, 0, 0.17, 0.16
Node_species22_species24_0, 0.97, 0, 0.08, 0.35, 0.93, 0.02, 0.97, 0.97
Node_species25_species10_0, 0.98, 0, 0.13, 0.49, 0.94, 0.08, 0.98, 0.45
Node_species26_species18_0, 1.05, 0, 0.04, 0.04, 0.99, 0, 1.05, 1.05
Node_species27_species23_0, 1, 0, 0.04, 0.79, 1, 0, 1, 0.99
Node_species28_species2_0, 0.89, 0, 0.01, 0.43, 0.89, 0.01, 0.89, 0.87
Node_species3_species1_0, 0.29, 0, 0.16, 0.14, 0.27, 0.01, 0.29, 0.28
Node_species4_species22_0, 1.1, 0, 0.03, 0.3, 0.96, 0, 1.1, 1.09
Node_species4_species25_0, 0.13, 0, 0.21, 0.07, 0.13, 0, 0.13, 0.13
Node_species4_species6_0, 0.99, 0, 0.03, 0.34, 0.99, 0, 0.99, 0.99
Node_species5_species11_0, 0.34, 0, 0.79, 0.33, 0.3, 0, 0.34, 0.34
Node_species6_species13_0, 1, 0, 0.01, 0.13, 0.96, 0, 1, 1
Node_species6_species27_0, 0.9, 0, 0.02, 0.67, 0.9, 0, 0.9, 0.88
Node_species7_species5_0, 1, 0, 0.04, 0.21, 1, 0.02, 1, 0.98
Node_species8_species12_0, 0.57, 0, 0.04, 0.18, 0.57, 0, 0.57, 0.56
Node_species8_species17_0, 0.17, 0, 0.11, 0.02, 0.17, 0, 0.17, 0.16
Node_species8_species26_0, 0.99, 0, 0.02, 1.27, 0.99, 0.01, 0.99, 0.97
species0, 1, 0, 0.26, 0.07, 1, 0, 1, 1
species1, 1, 0, 0.16, 0.08, 1, 0.01, 1, 1
species10, 1, 0, 0.05, 0.2, 1, 0, 1, 1
species11, 1, 0, 0.02, 0.02, 1, 0, 1, 1
species12, 1, 0, 0.15, 0.03, 1, 0, 1, 1
species13, 1, 0, 0.96, 0.18, 1, 0.01, 1, 1
species14, 1, 0, 0, 0.21, 1, 0, 1, 1
species15, 1, 0, 0, 1.08, 1, 0, 1, 1
species16, 1, 0, 0, 0.02, 1, 0, 1, 1
species17, 1, 0, 0.04, 0.13, 1, 0.02, 1, 1
species18, 1, 0, 0.07, 0, 1, 0, 1, 1
species19, 1, 0, 0.02, 0.17, 1, 0.01, 1, 1
species2, 1, 0, 0, 0.14, 1, 0, 1, 1
species20, 1, 0, 0.04, 0.05, 1, 0.01, 1, 1
species21, 1, 0, 0.4, 0.37, 1, 0, 1, 1
species22, 1, 0, 0, 0.19, 1, 0, 1, 1
species23, 1, 0, 0.71, 0.5, 1, 0, 1, 1
species24, 1, 0, 0.1, 0.21, 1, 0, 1, 1
species25, 1, 0, 0.04, 0.11, 1, 0, 1, 1
species26, 1, 0, 0, 0.07, 1, 0, 1, 1
species27, 1, 0, 0.72, 0.44, 1, 0, 1, 1
species28, 1, 0, 0.14, 0.13, 1, 0, 1, 1
species3, 1, 0, 0.03, 0.05, 1, 0, 1, 1
species4, 1, 0, 0.01, 0.25, 1, 0, 1, 1
species5, 1, 0, 0.15, 0.4, 1, 0, 1, 1
species6, 1, 0, 0, 0.27, 1, 0, 1, 1
species7, 1, 0, 0.01, 0.04, 1, 0, 1, 1
species8, 1, 0, 0.02, 0.11, 1, 0, 1, 1
species9, 1, 0, 0.02, 0.13, 1, 0, 1, 1
