species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.92, 0, 0.69, 0.86, 0.89, 0.01, 0.92, 0.69
Node_species10_species19_0, 0.29, 0, 0.21, 0.26, 0.27, 0.01, 0.29, 0.21
Node_species12_species0_0, 0.79, 0, 0.08, 0.36, 0.78, 0.14, 0.79, 0.51
Node_species12_species16_0, 0.32, 0, 0.69, 0.13, 0.32, 0.05, 0.32, 0.21
Node_species12_species20_0, 0.07, 0, 0, 0, 0.07, 0.07, 0.07, 0.07
Node_species12_species4_0, 0.89, 0, 0.4, 0.23, 0.87, 0.03, 0.89, 0.8
Node_species12_species7_0, 0.46, 0, 0.09, 0.2, 0.43, 0.01, 0.46, 0.43
Node_species16_species28_0, 0.29, 0, 0, 0.15, 0.29, 0.04, 0.29, 0.26
Node_species19_species15_0, 1.02, 0, 0.01, 0.06, 0.97, 0, 1.02, 0.98
Node_species20_species21_0, 0.27, 0, 0.18, 0.06, 0.26, 0, 0.27, 0.24
Node_species21_species9_0, 1.17, 0, 0.16, 0.61, 0.82, 0.01, 1.17, 1.12
Node_species22_species14_0, 0.27, 0, 0.2, 0.18, 0.25, 0, 0.27, 0.19
Node_species22_species24_0, 0.42, 0, 0.14, 0.31, 0.42, 0.11, 0.42, 0.37
Node_species25_species10_0, 0.39, 0, 0.16, 0.39, 0.37, 0.01, 0.39, 0.38
Node_species26_species18_0, 0.93, 0, 0.05, 0.32, 0.91, 0.02, 0.93, 0.91
Node_species27_species23_0, 1.13, 0, 0.21, 1.18, 0.85, 0.1, 1.13, 0.95
Node_species28_species2_0, 0.85, 0, 0.02, 0.62, 0.85, 0.03, 0.85, 0.83
Node_species3_species1_0, 0.82, 0, 0.2, 0.46, 0.82, 0.02, 0.82, 0.51
Node_species4_species22_0, 0.36, 0, 0.28, 0.4, 0.33, 0.04, 0.36, 0.34
Node_species4_species25_0, 0.31, 0, 0.21, 0.13, 0.29, 0, 0.31, 0.3
Node_species4_species6_0, 0.89, 0, 0.12, 0.17, 0.81, 0.05, 0.89, 0.83
Node_species5_species11_0, 0.47, 0, 0.04, 0.23, 0.46, 0.01, 0.47, 0.43
Node_species6_species13_0, 0.96, 0, 0.09, 0.22, 0.96, 0.01, 0.96, 0.96
Node_species6_species27_0, 0.93, 0, 0.02, 0.05, 0.92, 0.03, 0.93, 0.89
Node_species7_species5_0, 0.81, 0, 0.18, 0.12, 0.79, 0.01, 0.81, 0.8
Node_species8_species12_0, 0.25, 0, 0.04, 0.21, 0.24, 0.01, 0.25, 0.18
Node_species8_species17_0, 0.29, 0, 0.22, 0.09, 0.27, 0, 0.29, 0.27
Node_species8_species26_0, 0.81, 0, 0.12, 0.23, 0.8, 0.03, 0.81, 0.79
species0, 1, 0, 0.48, 0.22, 1, 0, 1, 1
species1, 1, 0, 0.02, 0.91, 1, 0, 1, 1
species10, 1, 0, 0.01, 0.17, 1, 0, 1, 1
species11, 1, 0, 0.72, 0.12, 1, 0, 1, 1
species12, 1, 0, 0.04, 0.19, 1, 0, 1, 1
species13, 1, 0, 0.02, 0.88, 1, 0, 1, 1
species14, 1, 0, 0.03, 0.51, 1, 0.07, 1, 1
species15, 1, 0, 0.04, 0.05, 1, 0, 1, 1
species16, 1, 0, 0.04, 0.13, 1, 0, 1, 1
species17, 1, 0, 0.08, 0.6, 1, 0, 1, 1
species18, 1, 0, 0.03, 0.05, 1, 0, 1, 1
species19, 1, 0, 0.12, 0.33, 1, 0, 1, 1
species2, 1, 0, 0.03, 0.08, 1, 0, 1, 1
species20, 1, 0, 0.16, 0.28, 1, 0, 1, 1
species21, 1, 0, 0.07, 0.17, 1, 0, 1, 1
species22, 1, 0, 0.08, 0.09, 1, 0, 1, 1
species23, 1, 0, 0.11, 1.83, 1, 0, 1, 1
species24, 1, 0, 0.04, 0.13, 1, 0, 1, 1
species25, 1, 0, 0.11, 0.29, 1, 0, 1, 1
species26, 1, 0, 0.16, 0.17, 1, 0, 1, 1
species27, 1, 0, 0.1, 0.87, 1, 0, 1, 1
species28, 1, 0, 0.06, 0.12, 1, 0, 1, 1
species3, 1, 0, 0.06, 0.14, 1, 0, 1, 1
species4, 1, 0, 0.13, 0.33, 1, 0, 1, 1
species5, 1, 0, 0.23, 0.53, 1, 0, 1, 1
species6, 1, 0, 0.03, 0.35, 1, 0.07, 1, 1
species7, 1, 0, 0.06, 0.01, 1, 0, 1, 1
species8, 1, 0, 0.11, 0.47, 1, 0, 1, 1
species9, 1, 0, 0.1, 0.45, 1, 0.01, 1, 1
