species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.4, 0, 0.42, 0.18, 0.35, 0, 0.4, 0.38
Node_species10_species19_0, 0.56, 0, 0.05, 0.11, 0.55, 0, 0.56, 0.54
Node_species12_species0_0, 0.32, 0, 0.81, 0.27, 0.32, 0.01, 0.32, 0.26
Node_species12_species16_0, 1.01, 0, 0.03, 0.1, 0.94, 0, 1.01, 0.95
Node_species12_species20_0, 0.04, 0, 0, 0.02, 0.04, 0.04, 0.04, 0.04
Node_species12_species4_0, 0.92, 0, 0.17, 0.23, 0.91, 0, 0.92, 0.78
Node_species12_species7_0, 1.02, 0, 0.02, 0.57, 0.99, 0.01, 1.02, 1.01
Node_species16_species28_0, 0.79, 0, 0, 0.08, 0.79, 0.03, 0.79, 0.15
Node_species19_species15_0, 0.85, 0, 0.14, 0.37, 0.81, 0, 0.85, 0.82
Node_species20_species21_0, 0.53, 0, 0.18, 0.18, 0.52, 0.06, 0.53, 0.5
Node_species21_species9_0, 0.6, 0, 0.29, 0.09, 0.57, 0, 0.6, 0.6
Node_species22_species14_0, 0.56, 0, 0.18, 0.28, 0.48, 0, 0.56, 0.52
Node_species22_species24_0, 0.59, 0, 0.67, 0.17, 0.57, 0, 0.59, 0.4
Node_species25_species10_0, 0.99, 0, 0.27, 0.45, 0.96, 0, 0.99, 0.72
Node_species26_species18_0, 0.9, 0, 0.14, 0.25, 0.89, 0, 0.9, 0.83
Node_species27_species23_0, 0.84, 0, 0.06, 0.06, 0.83, 0, 0.84, 0.82
Node_species28_species2_0, 0.88, 0, 0.04, 0.97, 0.87, 0, 0.88, 0.8
Node_species3_species1_0, 0.99, 0, 0.19, 0.35, 0.89, 0, 0.99, 0.99
Node_species4_species22_0, 0.88, 0, 0.17, 0.62, 0.85, 0, 0.88, 0.88
Node_species4_species25_0, 0.92, 0, 0.44, 0.25, 0.87, 0.68, 0.92, 0.82
Node_species4_species6_0, 0.88, 0, 0.02, 0.07, 0.87, 0, 0.88, 0.46
Node_species5_species11_0, 0.91, 0, 0.07, 0.17, 0.82, 0, 0.91, 0.69
Node_species6_species13_0, 0.97, 0, 0.04, 0.34, 0.85, 0.01, 0.97, 0.93
Node_species6_species27_0, 0.91, 0, 0.05, 0.41, 0.89, 0.02, 0.91, 0.89
Node_species7_species5_0, 0.9, 0, 0.4, 0.55, 0.86, 0.06, 0.9, 0.76
Node_species8_species12_0, 0.55, 0, 0.04, 0.21, 0.54, 0.02, 0.55, 0.26
Node_species8_species17_0, 1.04, 0, 0.07, 0.2, 0.98, 0.04, 1.04, 1
Node_species8_species26_0, 0.38, 0, 0.2, 0.13, 0.38, 0.01, 0.38, 0.19
species0, 1, 0, 0.06, 0.2, 1, 0, 1, 1
species1, 1, 0, 0.89, 0.44, 1, 0, 1, 1
species10, 1, 0, 0.17, 0.4, 1, 0, 1, 1
species11, 1, 0, 0.52, 0.67, 1, 0, 1, 1
species12, 1, 0, 0.25, 0.17, 1, 0, 1, 1
species13, 1, 0, 0.39, 0.59, 1, 0, 1, 1
species14, 1, 0, 0.02, 0.11, 1, 0, 1, 1
species15, 1, 0, 0.15, 0.69, 1, 0, 1, 1
species16, 1, 0, 0.21, 0.61, 1, 0, 1, 1
species17, 1, 0, 0.02, 0.13, 1, 0, 1, 1
species18, 1, 0, 0.04, 0.38, 1, 0, 1, 1
species19, 1, 0, 0.07, 0.18, 1, 0, 1, 1
species2, 1, 0, 0.02, 0.22, 1, 0, 1, 1
species20, 1, 0, 0.04, 0.08, 1, 0, 1, 1
species21, 1, 0, 0.12, 0.15, 1, 0, 1, 1
species22, 1, 0, 0.08, 0.19, 1, 0, 1, 1
species23, 1, 0, 0.05, 0.85, 1, 0, 1, 1
species24, 1, 0, 0.1, 0.18, 1, 0, 1, 1
species25, 1, 0, 0.03, 0.09, 1, 0, 1, 1
species26, 1, 0, 0.06, 0.04, 1, 0, 1, 1
species27, 1, 0, 0.27, 0.11, 1, 0, 1, 1
species28, 1, 0, 0.14, 0.31, 1, 0, 1, 1
species3, 1, 0, 0.13, 0.4, 1, 0, 1, 1
species4, 1, 0, 0.03, 0.23, 1, 0.01, 1, 1
species5, 1, 0, 0.08, 0.5, 1, 0, 1, 1
species6, 1, 0, 0.14, 0.15, 1, 0, 1, 1
species7, 1, 0, 0.1, 0.18, 1, 0, 1, 1
species8, 1, 0, 0.08, 0.21, 1, 0, 1, 1
species9, 1, 0, 0.4, 0.55, 1, 0, 1, 1
