species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.98, 0, 0.24, 0.13, 0.77, 0, 0.98, 0.98
Node_species10_species19_0, 0.96, 0, 0.03, 0.19, 0.94, 0, 0.96, 0.71
Node_species12_species0_0, 1, 0, 0.03, 0.05, 1, 0, 1, 1
Node_species12_species16_0, 1.05, 0, 0.18, 0.44, 0.9, 0.05, 1.05, 0.97
Node_species12_species20_0, 0.07, 0, 0, 0.05, 0.07, 0.07, 0.07, 0.07
Node_species12_species4_0, 1, 0, 0.07, 0.17, 0.98, 0, 1, 0.93
Node_species12_species7_0, 1.04, 0, 0.15, 0.49, 0.87, 0, 1.04, 1
Node_species16_species28_0, 0.23, 0, 0.02, 0.08, 0.23, 0.08, 0.23, 0.19
Node_species19_species15_0, 1.01, 0, 0.03, 0.14, 0.98, 0.03, 1.01, 0.92
Node_species20_species21_0, 1.04, 0, 0.01, 0.02, 1, 0, 1.04, 1.04
Node_species21_species9_0, 1.12, 0, 0.28, 0.06, 0.94, 0, 1.12, 0.77
Node_species22_species14_0, 1.01, 0, 0.07, 0.58, 1, 0, 1.01, 0.94
Node_species22_species24_0, 1.12, 0, 0.07, 0.32, 0.93, 0, 1.12, 1.1
Node_species25_species10_0, 0.98, 0, 0.14, 0.36, 0.88, 0.01, 0.98, 0.92
Node_species26_species18_0, 1, 0, 0.25, 0.13, 1, 0, 1, 0.76
Node_species27_species23_0, 0.98, 0, 0.04, 0.31, 0.98, 0, 0.98, 0.98
Node_species28_species2_0, 0.79, 0, 0.05, 0.11, 0.79, 0.58, 0.79, 0.77
Node_species3_species1_0, 0.35, 0, 0.19, 0.19, 0.32, 0, 0.35, 0.35
Node_species4_species22_0, 1.01, 0, 0.24, 0.61, 1, 0, 1.01, 0.87
Node_species4_species25_0, 1.06, 0, 0.04, 0.04, 0.99, 0.02, 1.06, 1.06
Node_species4_species6_0, 0.98, 0, 0.07, 0.47, 0.98, 0, 0.98, 0.98
Node_species5_species11_0, 0.91, 0, 0.41, 0.68, 0.86, 0, 0.91, 0.8
Node_species6_species13_0, 0.99, 0, 0.05, 0.18, 0.98, 0, 0.99, 0.97
Node_species6_species27_0, 0.88, 0, 0, 0.09, 0.87, 0.07, 0.88, 0.88
Node_species7_species5_0, 1.05, 0, 0.04, 0.16, 0.99, 0.02, 1.05, 1.04
Node_species8_species12_0, 0.65, 0, 0.02, 0.13, 0.64, 0.02, 0.65, 0.24
Node_species8_species17_0, 0.31, 0, 1.01, 0.11, 0.31, 0, 0.31, 0.21
Node_species8_species26_0, 1, 0, 0.02, 0.18, 0.99, 0, 1, 0.99
species0, 1, 0, 0.26, 0.17, 1, 0, 1, 1
species1, 1, 0, 0.15, 0.24, 1, 0, 1, 1
species10, 1, 0, 0.58, 0.21, 1, 0, 1, 1
species11, 1, 0, 0.68, 0.26, 1, 0, 1, 1
species12, 1, 0, 0.13, 0.84, 1, 0, 1, 1
species13, 1, 0, 0.02, 0.02, 1, 0, 1, 1
species14, 1, 0, 0.1, 0.56, 1, 0, 1, 1
species15, 1, 0, 0.07, 0.06, 1, 0, 1, 1
species16, 1, 0, 0.05, 0.01, 1, 0, 1, 1
species17, 1, 0, 0.27, 0.28, 1, 0, 1, 1
species18, 1, 0, 0.02, 0.41, 1, 0, 1, 1
species19, 1, 0, 0.07, 0.01, 1, 0, 1, 1
species2, 1, 0, 0.12, 0.14, 1, 0.01, 1, 1
species20, 1, 0, 0.6, 0.44, 1, 0.01, 1, 1
species21, 1, 0, 0.27, 0.07, 1, 0, 1, 1
species22, 1, 0, 0.04, 0.01, 1, 0, 1, 1
species23, 1, 0, 0.01, 0.03, 1, 0, 1, 1
species24, 1, 0, 0.03, 0.01, 1, 0, 1, 1
species25, 1, 0, 0.22, 0.25, 1, 0, 1, 1
species26, 1, 0, 0.03, 0.05, 1, 0, 1, 1
species27, 1, 0, 0.71, 0.07, 1, 0, 1, 1
species28, 1, 0, 0.18, 0.19, 1, 0.02, 1, 1
species3, 1, 0, 0.01, 0.03, 1, 0, 1, 1
species4, 1, 0, 0.08, 0.31, 1, 0, 1, 1
species5, 1, 0, 0.02, 0.04, 1, 0, 1, 1
species6, 1, 0, 0.42, 0.65, 1, 0, 1, 1
species7, 1, 0, 0.08, 0.12, 1, 0, 1, 1
species8, 1, 0, 0.01, 0.47, 1, 0.01, 1, 1
species9, 1, 0, 0.02, 0.01, 1, 0, 1, 1
