species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1.06, 0, 0.05, 0.02, 0.95, 0.01, 1.06, 1.06
Node_species10_species19_0, 0.27, 0, 0.09, 0.08, 0.26, 0, 0.27, 0.19
Node_species12_species0_0, 0.95, 0, 0.12, 0.31, 0.9, 0.01, 0.95, 0.95
Node_species12_species16_0, 1, 0, 0.03, 0.1, 1, 0, 1, 1
Node_species12_species20_0, 0.01, 0, 0, 0, 0.01, 0.01, 0.01, 0.01
Node_species12_species4_0, 1.37, 0, 0.44, 0.5, 0.94, 0, 1.37, 0.98
Node_species12_species7_0, 0.99, 0, 0.1, 0.99, 0.97, 0.01, 0.99, 0.9
Node_species16_species28_0, 0.7, 0, 0, 0.05, 0.7, 0.12, 0.7, 0.15
Node_species19_species15_0, 0.6, 0, 0, 0.02, 0.57, 0, 0.6, 0.58
Node_species20_species21_0, 0.2, 0, 0.24, 0.13, 0.2, 0.04, 0.2, 0.16
Node_species21_species9_0, 1, 0, 0.25, 0.64, 0.97, 0, 1, 0.95
Node_species22_species14_0, 0.22, 0, 0.17, 0.14, 0.22, 0.01, 0.22, 0.21
Node_species22_species24_0, 1.01, 0, 0.01, 0.13, 1, 0, 1.01, 0.99
Node_species25_species10_0, 0.94, 0, 0.15, 1.29, 0.91, 0.01, 0.94, 0.89
Node_species26_species18_0, 1.4, 0, 0.09, 0.13, 0.92, 0.02, 1.4, 1.4
Node_species27_species23_0, 1.18, 0, 0.04, 0.42, 0.92, 0.01, 1.18, 1.12
Node_species28_species2_0, 0.7, 0, 0.04, 0.11, 0.7, 0, 0.7, 0.66
Node_species3_species1_0, 0.96, 0, 0.17, 0.31, 0.82, 0.01, 0.96, 0.93
Node_species4_species22_0, 0.97, 0, 0.07, 0.52, 0.96, 0, 0.97, 0.95
Node_species4_species25_0, 0.85, 0, 0.12, 0.09, 0.83, 0.54, 0.85, 0.66
Node_species4_species6_0, 1.02, 0, 0.2, 0.21, 0.89, 0, 1.02, 0.83
Node_species5_species11_0, 0.99, 0, 0.09, 0.27, 0.99, 0, 0.99, 0.95
Node_species6_species13_0, 0.98, 0, 0.04, 0.1, 0.98, 0.04, 0.98, 0.63
Node_species6_species27_0, 0.49, 0, 0.22, 0.13, 0.49, 0.01, 0.49, 0.49
Node_species7_species5_0, 1.01, 0, 0.01, 0.06, 1, 0, 1.01, 0.99
Node_species8_species12_0, 0.16, 0, 0.02, 0.02, 0.15, 0, 0.16, 0.12
Node_species8_species17_0, 0.93, 0, 0.07, 0.12, 0.9, 0.04, 0.93, 0.87
Node_species8_species26_0, 0.96, 0, 0.28, 0.3, 0.77, 0, 0.96, 0.85
species0, 1, 0, 0.03, 0.07, 1, 0, 1, 1
species1, 1, 0, 0.15, 0.26, 1, 0, 1, 1
species10, 1, 0, 0.01, 0.06, 1, 0, 1, 1
species11, 1, 0, 0.57, 0.33, 1, 0, 1, 1
species12, 1, 0, 0.01, 0.25, 1, 0, 1, 1
species13, 1, 0, 0.02, 0.02, 1, 0, 1, 1
species14, 1, 0, 0.05, 0.03, 1, 0, 1, 1
species15, 1, 0, 0.49, 0.28, 1, 0, 1, 1
species16, 1, 0, 0.52, 0.25, 1, 0, 1, 1
species17, 1, 0, 0.04, 0.62, 1, 0.01, 1, 1
species18, 1, 0, 0.84, 0.17, 1, 0, 1, 1
species19, 1, 0, 0.04, 0.17, 1, 0.02, 1, 1
species2, 1, 0, 0, 0.12, 1, 0.01, 1, 1
species20, 1, 0, 0.07, 0.21, 1, 0.01, 1, 1
species21, 1, 0, 0.12, 0.02, 1, 0, 1, 1
species22, 1, 0, 0.09, 0.12, 1, 0, 1, 1
species23, 1, 0, 0.58, 0.14, 1, 0, 1, 1
species24, 1, 0, 0.68, 0.43, 1, 0.01, 1, 1
species25, 1, 0, 0.79, 0.88, 1, 0, 1, 1
species26, 1, 0, 0.14, 0.1, 1, 0, 1, 1
species27, 1, 0, 0.96, 0.15, 1, 0.01, 1, 1
species28, 1, 0, 0.75, 0.39, 1, 0, 1, 1
species3, 1, 0, 0.14, 1.21, 1, 0, 1, 1
species4, 1, 0, 0.01, 0.16, 1, 0.03, 1, 1
species5, 1, 0, 0.16, 1.17, 1, 0, 1, 1
species6, 1, 0, 0, 0.04, 1, 0, 1, 1
species7, 1, 0, 0.02, 0.05, 1, 0, 1, 1
species8, 1, 0, 0.04, 0.27, 1, 0, 1, 1
species9, 1, 0, 0.03, 0.38, 1, 0.01, 1, 1
