species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.95, 0, 0.15, 0.08, 0.85, 0, 0.95, 0.94
Node_species10_species19_0, 0.49, 0, 0.08, 0.09, 0.44, 0, 0.49, 0.38
Node_species12_species0_0, 0.75, 0, 0.04, 0.09, 0.75, 0, 0.75, 0.75
Node_species12_species16_0, 1.01, 0, 0.05, 0.97, 1, 0, 1.01, 1
Node_species12_species4_0, 1, 0, 0.1, 0.35, 1, 0, 1, 0.93
Node_species12_species7_0, 1.03, 0, 0.17, 0.85, 0.84, 0, 1.03, 0.99
Node_species16_species28_0, 0.17, 0, 0, 0.03, 0.16, 0.1, 0.17, 0.16
Node_species19_species15_0, 1.09, 0, 0.03, 0.19, 0.98, 0, 1.09, 1.09
Node_species20_species21_0, 0.25, 0, 0.41, 0.17, 0.25, 0, 0.25, 0.21
Node_species21_species9_0, 1, 0, 0.1, 0.07, 0.95, 0, 1, 0.95
Node_species22_species14_0, 0.48, 0, 0.19, 0.22, 0.46, 0, 0.48, 0.44
Node_species22_species24_0, 1.03, 0, 0.12, 0.49, 0.93, 0, 1.03, 1.03
Node_species25_species10_0, 1.03, 0, 0.02, 0.58, 0.99, 0, 1.03, 1.01
Node_species26_species18_0, 1, 0, 0, 0, 1, 0, 1, 1
Node_species27_species23_0, 1, 0, 0.11, 0.09, 0.94, 0, 1, 0.82
Node_species28_species2_0, 0.97, 0, 0.08, 0.18, 0.97, 0.85, 0.97, 0.94
Node_species3_species1_0, 0.89, 0, 0.09, 0.26, 0.79, 0, 0.89, 0.89
Node_species4_species22_0, 0.78, 0, 0.26, 0.81, 0.76, 0, 0.78, 0.78
Node_species4_species25_0, 0.28, 0, 0.2, 0.08, 0.27, 0, 0.28, 0.23
Node_species4_species6_0, 0.88, 0, 0.06, 0.28, 0.79, 0, 0.88, 0.78
Node_species5_species11_0, 1.01, 0, 0.13, 0.49, 0.99, 0, 1.01, 0.93
Node_species6_species13_0, 1, 0, 0.11, 0.19, 1, 0, 1, 0.98
Node_species6_species27_0, 1.02, 0, 0.01, 0.21, 0.99, 0.02, 1.02, 1.01
Node_species7_species5_0, 1.01, 0, 0, 0.19, 1, 0, 1.01, 1.01
Node_species8_species12_0, 0.37, 0, 0.03, 0.04, 0.37, 0.01, 0.37, 0.09
Node_species8_species17_0, 0.82, 0, 0.11, 0.36, 0.81, 0, 0.82, 0.4
Node_species8_species26_0, 0.65, 0, 0.24, 0.14, 0.58, 0, 0.65, 0.65
species0, 1, 0, 0.07, 0.96, 1, 0, 1, 1
species1, 1, 0, 0.12, 0.29, 1, 0, 1, 1
species10, 1, 0, 0.92, 0.5, 1, 0, 1, 1
species11, 1, 0, 1, 0.25, 1, 0, 1, 1
species12, 1, 0, 0.02, 0.2, 1, 0, 1, 1
species13, 1, 0, 0.01, 0.02, 1, 0, 1, 1
species14, 1, 0, 0.02, 0.18, 1, 0, 1, 1
species15, 1, 0, 0.04, 0.01, 1, 0, 1, 1
species16, 1, 0, 0.01, 0.03, 1, 0, 1, 1
species17, 1, 0, 0.27, 0.39, 1, 0, 1, 1
species18, 1, 0, 0, 0, 1, 0, 1, 1
species19, 1, 0, 0.14, 0.15, 1, 0, 1, 1
species2, 1, 0, 0.01, 0.22, 1, 0.01, 1, 1
species20, 1, 0, 0.7, 0.77, 1, 0, 1, 1
species21, 1, 0, 0.11, 0.07, 1, 0, 1, 1
species22, 1, 0, 0.06, 0.3, 1, 0, 1, 1
species23, 1, 0, 0, 0, 1, 0, 1, 1
species24, 1, 0, 0.54, 0.61, 1, 0, 1, 1
species25, 1, 0, 0.06, 0.13, 1, 0, 1, 1
species26, 1, 0, 0.52, 0.22, 1, 0, 1, 1
species27, 1, 0, 0.81, 0.26, 1, 0, 1, 1
species28, 1, 0, 0.77, 0.55, 1, 0, 1, 1
species3, 1, 0, 0, 0.05, 1, 0, 1, 1
species4, 1, 0, 0.11, 0.29, 1, 0.01, 1, 1
species5, 1, 0, 0.02, 0.14, 1, 0, 1, 1
species6, 1, 0, 0.03, 0.56, 1, 0, 1, 1
species7, 1, 0, 0.01, 0.03, 1, 0, 1, 1
species8, 1, 0, 0.03, 0.45, 1, 0, 1, 1
species9, 1, 0, 0.07, 0.27, 1, 0, 1, 1
