species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1, 0, 0.16, 0.28, 0.88, 0, 1, 1
Node_species10_species19_0, 0.25, 0, 0.22, 0.19, 0.24, 0.01, 0.25, 0.25
Node_species12_species0_0, 1, 0, 0, 0.28, 1, 0, 1, 1
Node_species12_species16_0, 0.55, 0, 0.11, 0.18, 0.53, 0.01, 0.55, 0.43
Node_species12_species20_0, 0.04, 0, 0, 0, 0.04, 0.04, 0.04, 0.04
Node_species12_species4_0, 0.62, 0, 0.59, 0.14, 0.53, 0, 0.62, 0.59
Node_species12_species7_0, 0.98, 0, 0.1, 0.52, 0.98, 0, 0.98, 0.7
Node_species16_species28_0, 0.18, 0, 0, 0.03, 0.18, 0.05, 0.18, 0.18
Node_species19_species15_0, 0.79, 0, 0.2, 0.21, 0.78, 0, 0.79, 0.78
Node_species20_species21_0, 0.85, 0, 0.07, 0.1, 0.82, 0, 0.85, 0.39
Node_species21_species9_0, 1.04, 0, 0.03, 0.05, 0.98, 0, 1.04, 1.03
Node_species22_species14_0, 0.32, 0, 0.23, 0.14, 0.32, 0.17, 0.32, 0.3
Node_species22_species24_0, 0.91, 0, 0.11, 0.39, 0.9, 0, 0.91, 0.48
Node_species25_species10_0, 0.78, 0, 0.54, 1.05, 0.72, 0.02, 0.78, 0.62
Node_species26_species18_0, 0.51, 0, 0.22, 0.09, 0.49, 0, 0.51, 0.51
Node_species27_species23_0, 1.04, 0, 0.06, 0.11, 0.96, 0, 1.04, 1
Node_species28_species2_0, 0.88, 0, 0.04, 0.08, 0.88, 0.43, 0.88, 0.62
Node_species3_species1_0, 0.78, 0, 0.62, 0.39, 0.75, 0.01, 0.78, 0.51
Node_species4_species22_0, 1, 0, 0.01, 0.03, 1, 0, 1, 0.98
Node_species4_species25_0, 0.94, 0, 0.11, 0.3, 0.92, 0.02, 0.94, 0.83
Node_species4_species6_0, 0.99, 0, 0.03, 0.02, 0.98, 0, 0.99, 0.97
Node_species5_species11_0, 0.98, 0, 0.06, 0.4, 0.93, 0, 0.98, 0.95
Node_species6_species13_0, 0.77, 0, 0.14, 0.3, 0.75, 0.08, 0.77, 0.77
Node_species6_species27_0, 0.93, 0, 0.02, 0.07, 0.93, 0.02, 0.93, 0.9
Node_species7_species5_0, 0.39, 0, 0.56, 0.17, 0.35, 0.01, 0.39, 0.35
Node_species8_species12_0, 0.34, 0, 0, 0.04, 0.31, 0.03, 0.34, 0.25
Node_species8_species17_0, 0.94, 0, 0.05, 0.04, 0.9, 0, 0.94, 0.94
Node_species8_species26_0, 0.99, 0, 0.03, 0.48, 0.99, 0, 0.99, 0.99
species0, 1, 0, 0.06, 0.02, 1, 0, 1, 1
species1, 1, 0, 0.09, 0.5, 1, 0, 1, 1
species10, 1, 0, 0.03, 0.29, 1, 0, 1, 1
species11, 1, 0, 0.26, 0.82, 1, 0, 1, 1
species12, 1, 0, 0.09, 0.21, 1, 0, 1, 1
species13, 1, 0, 0.06, 0.42, 1, 0.01, 1, 1
species14, 1, 0, 0.04, 0.57, 1, 0.01, 1, 1
species15, 1, 0, 0.02, 0.16, 1, 0, 1, 1
species16, 1, 0, 0.42, 0.31, 1, 0.01, 1, 1
species17, 1, 0, 0.03, 0.23, 1, 0, 1, 1
species18, 1, 0, 0.45, 0, 1, 0, 1, 1
species19, 1, 0, 0.08, 0.87, 1, 0.02, 1, 1
species2, 1, 0, 0.01, 0.08, 1, 0.02, 1, 1
species20, 1, 0, 0.01, 0.03, 1, 0, 1, 1
species21, 1, 0, 0.13, 0.28, 1, 0, 1, 1
species22, 1, 0, 0.26, 0.06, 1, 0, 1, 1
species23, 1, 0, 0.06, 0.02, 1, 0, 1, 1
species24, 1, 0, 0, 0.03, 1, 0, 1, 1
species25, 1, 0, 0.17, 0.26, 1, 0, 1, 1
species26, 1, 0, 0.01, 0.01, 1, 0, 1, 1
species27, 1, 0, 0.87, 0.43, 1, 0, 1, 1
species28, 1, 0, 0.1, 0.15, 1, 0, 1, 1
species3, 1, 0, 0.03, 1.72, 1, 0, 1, 1
species4, 1, 0, 0.14, 0.47, 1, 0, 1, 1
species5, 1, 0, 0, 0.32, 1, 0, 1, 1
species6, 1, 0, 0.15, 0.21, 1, 0, 1, 1
species7, 1, 0, 0.16, 0.6, 1, 0, 1, 1
species8, 1, 0, 0.12, 0.16, 1, 0, 1, 1
species9, 1, 0, 0.08, 0.14, 1, 0.03, 1, 1
