species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.75, 0, 0.37, 0.48, 0.75, 0, 0.75, 0.7
Node_species10_species19_0, 0.79, 0, 0.22, 0.16, 0.78, 0.53, 0.79, 0.69
Node_species12_species0_0, 0.46, 0, 0.07, 0.24, 0.46, 0, 0.46, 0.43
Node_species12_species16_0, 1, 0, 0.04, 0.11, 0.94, 0, 1, 0.99
Node_species12_species20_0, 0.08, 0, 0, 0.02, 0.08, 0.08, 0.08, 0.08
Node_species12_species4_0, 0.75, 0, 0.14, 0.16, 0.65, 0, 0.75, 0.65
Node_species12_species7_0, 0.52, 0, 0.4, 0.28, 0.51, 0, 0.52, 0.31
Node_species16_species28_0, 0.39, 0, 0.07, 0.09, 0.39, 0.05, 0.39, 0.12
Node_species19_species15_0, 0.86, 0, 0.03, 0.32, 0.84, 0, 0.86, 0.81
Node_species20_species21_0, 1.32, 0, 0.31, 0.28, 0.94, 0.07, 1.32, 0.82
Node_species21_species9_0, 0.95, 0, 0.1, 0.23, 0.91, 0, 0.95, 0.57
Node_species22_species14_0, 0.88, 0, 0.03, 0.08, 0.8, 0.01, 0.88, 0.87
Node_species22_species24_0, 0.6, 0, 0.71, 0.31, 0.58, 0, 0.6, 0.46
Node_species25_species10_0, 0.55, 0, 0.16, 0.29, 0.53, 0, 0.55, 0.51
Node_species26_species18_0, 0.93, 0, 0.25, 0.47, 0.92, 0.01, 0.93, 0.68
Node_species27_species23_0, 0.56, 0, 0.14, 0.08, 0.52, 0, 0.56, 0.52
Node_species28_species2_0, 0.43, 0, 0.06, 0.23, 0.41, 0, 0.43, 0.43
Node_species3_species1_0, 0.98, 0, 0.04, 0.07, 0.98, 0, 0.98, 0.93
Node_species4_species22_0, 0.37, 0, 0.2, 0.24, 0.37, 0, 0.37, 0.37
Node_species4_species25_0, 1.35, 0, 0.03, 0.07, 0.98, 0, 1.35, 1.3
Node_species4_species6_0, 0.59, 0, 0.07, 0.06, 0.54, 0, 0.59, 0.53
Node_species5_species11_0, 0.53, 0, 0.22, 0.21, 0.51, 0.01, 0.53, 0.47
Node_species6_species13_0, 0.93, 0, 0.01, 0.37, 0.9, 0, 0.93, 0.9
Node_species6_species27_0, 0.82, 0, 0.03, 0.19, 0.81, 0.02, 0.82, 0.5
Node_species7_species5_0, 0.99, 0, 0.19, 0.3, 0.93, 0.09, 0.99, 0.87
Node_species8_species12_0, 0.32, 0, 0.04, 0.13, 0.3, 0.04, 0.32, 0.27
Node_species8_species17_0, 0.93, 0, 0.73, 0.19, 0.93, 0.05, 0.93, 0.72
Node_species8_species26_0, 0.47, 0, 0.05, 0.42, 0.45, 0, 0.47, 0.46
species0, 1, 0, 0.07, 0.08, 1, 0, 1, 1
species1, 1, 0, 0.05, 0.26, 1, 0, 1, 1
species10, 1, 0, 0.1, 0.47, 1, 0, 1, 1
species11, 1, 0, 0.16, 1.39, 1, 0.01, 1, 1
species12, 1, 0, 0.29, 0.37, 1, 0, 1, 1
species13, 1, 0, 0.19, 1.06, 1, 0, 1, 1
species14, 1, 0, 0.08, 0.13, 1, 0, 1, 1
species15, 1, 0, 0.04, 0.48, 1, 0, 1, 1
species16, 1, 0, 0.4, 0.37, 1, 0, 1, 1
species17, 1, 0, 0.02, 0.11, 1, 0, 1, 1
species18, 1, 0, 0.05, 0.46, 1, 0, 1, 1
species19, 1, 0, 0.49, 0.17, 1, 0, 1, 1
species2, 1, 0, 0.31, 0.56, 1, 0, 1, 1
species20, 1, 0, 0.1, 0.19, 1, 0.01, 1, 1
species21, 1, 0, 0.08, 0.33, 1, 0, 1, 1
species22, 1, 0, 0.47, 0.06, 1, 0, 1, 1
species23, 1, 0, 0.07, 0.78, 1, 0, 1, 1
species24, 1, 0, 0.06, 0.15, 1, 0, 1, 1
species25, 1, 0, 0.06, 0.51, 1, 0, 1, 1
species26, 1, 0, 0.4, 0.15, 1, 0, 1, 1
species27, 1, 0, 0.05, 0.39, 1, 0, 1, 1
species28, 1, 0, 0, 0.95, 1, 0, 1, 1
species3, 1, 0, 0.08, 0.08, 1, 0, 1, 1
species4, 1, 0, 0.03, 0.51, 1, 0, 1, 1
species5, 1, 0, 0.28, 0.1, 1, 0, 1, 1
species6, 1, 0, 0.11, 0.11, 1, 0, 1, 1
species7, 1, 0, 0.1, 0.08, 1, 0, 1, 1
species8, 1, 0, 0.07, 0.4, 1, 0, 1, 1
species9, 1, 0, 0.13, 0.17, 1, 0.02, 1, 1
