species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1, 0, 0.11, 0.16, 0.81, 0, 1, 1
Node_species10_species19_0, 0.31, 0, 0.14, 0.1, 0.29, 0, 0.31, 0.31
Node_species12_species0_0, 1.05, 0, 0.04, 0.17, 0.96, 0, 1.05, 1.04
Node_species12_species16_0, 1.01, 0, 0.15, 0.22, 0.97, 0.04, 1.01, 0.99
Node_species12_species20_0, 0.03, 0, 0, 0.02, 0.03, 0.03, 0.03, 0.03
Node_species12_species4_0, 0.98, 0, 0.21, 0.93, 0.98, 0, 0.98, 0.88
Node_species12_species7_0, 0.98, 0, 0.03, 0.14, 0.97, 0.02, 0.98, 0.84
Node_species16_species28_0, 0.09, 0, 0.01, 0.03, 0.09, 0.01, 0.09, 0.05
Node_species19_species15_0, 1, 0, 0, 0.15, 0.99, 0.01, 1, 0.93
Node_species20_species21_0, 0.94, 0, 0.07, 0.26, 0.93, 0.05, 0.94, 0.78
Node_species21_species9_0, 1.01, 0, 0.54, 0.35, 0.83, 0.01, 1.01, 0.67
Node_species22_species14_0, 0.71, 0, 0.16, 0.23, 0.71, 0.02, 0.71, 0.28
Node_species22_species24_0, 0.86, 0, 0.3, 0.74, 0.8, 0.01, 0.86, 0.83
Node_species25_species10_0, 0.79, 0, 0.15, 0.15, 0.77, 0, 0.79, 0.79
Node_species26_species18_0, 1, 0, 0.02, 0.94, 1, 0, 1, 0.99
Node_species27_species23_0, 1.05, 0, 0.08, 0.66, 0.96, 0, 1.05, 1.04
Node_species28_species2_0, 0.21, 0, 0.01, 0.12, 0.21, 0.06, 0.21, 0.2
Node_species3_species1_0, 0.57, 0, 0.36, 0.25, 0.51, 0.02, 0.57, 0.56
Node_species4_species22_0, 1.01, 0, 0.03, 0.29, 0.99, 0.01, 1.01, 1
Node_species4_species25_0, 0.96, 0, 0.07, 0.21, 0.93, 0.04, 0.96, 0.94
Node_species4_species6_0, 1.02, 0, 0.04, 0.79, 0.99, 0, 1.02, 0.98
Node_species5_species11_0, 0.92, 0, 0.27, 0.33, 0.9, 0.1, 0.92, 0.76
Node_species6_species13_0, 1, 0, 0, 0.19, 0.99, 0, 1, 1
Node_species6_species27_0, 0.89, 0, 0.06, 0.37, 0.89, 0.34, 0.89, 0.62
Node_species7_species5_0, 1.03, 0, 0.01, 0.09, 0.98, 0, 1.03, 1.03
Node_species8_species12_0, 0.27, 0, 0.02, 0.12, 0.26, 0.08, 0.27, 0.23
Node_species8_species17_0, 0.64, 0, 0.45, 0.1, 0.61, 0, 0.64, 0.58
Node_species8_species26_0, 0.98, 0, 0.11, 0.24, 0.96, 0, 0.98, 0.97
species0, 1, 0, 0.32, 0.29, 1, 0, 1, 1
species1, 1, 0, 0.45, 0.35, 1, 0, 1, 1
species10, 1, 0, 0.22, 0.56, 1, 0.01, 1, 1
species11, 1, 0, 0.03, 0.16, 1, 0, 1, 1
species12, 1, 0, 0.06, 0.08, 1, 0.01, 1, 1
species13, 1, 0, 0.03, 0.06, 1, 0.01, 1, 1
species14, 1, 0, 0.03, 0.38, 1, 0.08, 1, 1
species15, 1, 0, 0.03, 0.15, 1, 0.01, 1, 1
species16, 1, 0, 0.03, 0.04, 1, 0, 1, 1
species17, 1, 0, 0.17, 0.12, 1, 0, 1, 1
species18, 1, 0, 0, 0, 1, 0, 1, 1
species19, 1, 0, 0.03, 0.32, 1, 0, 1, 1
species2, 1, 0, 0.15, 0.07, 1, 0, 1, 1
species20, 1, 0, 0.02, 0.1, 1, 0, 1, 1
species21, 1, 0, 0.61, 0.14, 1, 0, 1, 1
species22, 1, 0, 0.05, 0.07, 1, 0, 1, 1
species23, 1, 0, 0, 0.89, 1, 0, 1, 1
species24, 1, 0, 0.05, 0.12, 1, 0, 1, 1
species25, 1, 0, 0.79, 0.12, 1, 0, 1, 1
species26, 1, 0, 0.06, 0.24, 1, 0, 1, 1
species27, 1, 0, 0.36, 0.32, 1, 0, 1, 1
species28, 1, 0, 0.13, 0.35, 1, 0.02, 1, 1
species3, 1, 0, 0.93, 0.36, 1, 0, 1, 1
species4, 1, 0, 0.04, 0.1, 1, 0, 1, 1
species5, 1, 0, 0.04, 0.15, 1, 0, 1, 1
species6, 1, 0, 0.1, 0.07, 1, 0, 1, 1
species7, 1, 0, 0.14, 0.08, 1, 0, 1, 1
species8, 1, 0, 0.17, 0.09, 1, 0, 1, 1
species9, 1, 0, 0.06, 0.1, 1, 0.01, 1, 1
