species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.89, 0, 0.15, 0.23, 0.87, 0, 0.89, 0.41
Node_species10_species19_0, 0.41, 0, 0.18, 0.08, 0.4, 0.13, 0.41, 0.35
Node_species12_species0_0, 0.92, 0, 0.19, 0.18, 0.79, 0.01, 0.92, 0.88
Node_species12_species16_0, 0.8, 0, 0.28, 0.3, 0.71, 0, 0.8, 0.79
Node_species12_species20_0, 0.12, 0, 0, 0.03, 0.12, 0.12, 0.12, 0.12
Node_species12_species4_0, 1, 0, 0.03, 0.13, 1, 0, 1, 0.94
Node_species12_species7_0, 0.97, 0, 0.07, 0.22, 0.97, 0, 0.97, 0.91
Node_species16_species28_0, 0.31, 0, 0.03, 0.14, 0.3, 0.09, 0.31, 0.28
Node_species19_species15_0, 1.02, 0, 0.01, 0.22, 1, 0, 1.02, 1.01
Node_species20_species21_0, 0.36, 0, 0.25, 0.18, 0.36, 0.04, 0.36, 0.3
Node_species21_species9_0, 0.44, 0, 0.7, 0.22, 0.42, 0, 0.44, 0.42
Node_species22_species14_0, 0.4, 0, 0.1, 0.1, 0.38, 0, 0.4, 0.4
Node_species22_species24_0, 0.46, 0, 0.46, 0.24, 0.41, 0, 0.46, 0.45
Node_species25_species10_0, 0.91, 0, 0.03, 0.2, 0.89, 0, 0.91, 0.87
Node_species26_species18_0, 0.99, 0, 0.04, 0.12, 0.97, 0.01, 0.99, 0.99
Node_species27_species23_0, 0.95, 0, 0.06, 0.14, 0.93, 0, 0.95, 0.93
Node_species28_species2_0, 0.92, 0, 0.07, 0.24, 0.92, 0.07, 0.92, 0.42
Node_species3_species1_0, 0.76, 0, 0.2, 0.32, 0.7, 0, 0.76, 0.73
Node_species4_species22_0, 0.93, 0, 0.05, 0.71, 0.93, 0, 0.93, 0.93
Node_species4_species25_0, 0.74, 0, 0.17, 0.35, 0.72, 0.26, 0.74, 0.52
Node_species4_species6_0, 0.92, 0, 0, 0.08, 0.92, 0, 0.92, 0.7
Node_species5_species11_0, 0.86, 0, 0.09, 0.43, 0.85, 0.02, 0.86, 0.59
Node_species6_species13_0, 1, 0, 0.02, 0.17, 0.99, 0, 1, 1
Node_species6_species27_0, 1, 0, 0.03, 0.2, 1, 0, 1, 0.93
Node_species7_species5_0, 0.99, 0, 0.19, 0.84, 0.9, 0.03, 0.99, 0.91
Node_species8_species12_0, 0.3, 0, 0.05, 0.1, 0.29, 0.03, 0.3, 0.27
Node_species8_species17_0, 0.86, 0, 0.05, 0.12, 0.85, 0.01, 0.86, 0.74
Node_species8_species26_0, 0.67, 0, 0.28, 0.13, 0.67, 0, 0.67, 0.67
species0, 1, 0, 0.24, 0.04, 1, 0, 1, 1
species1, 1, 0, 0.09, 0.3, 1, 0.02, 1, 1
species10, 1, 0, 0.41, 0.58, 1, 0, 1, 1
species11, 1, 0, 0.04, 0.07, 1, 0, 1, 1
species12, 1, 0, 0.02, 0.15, 1, 0, 1, 1
species13, 1, 0, 0.05, 0.14, 1, 0, 1, 1
species14, 1, 0, 0.07, 0.4, 1, 0, 1, 1
species15, 1, 0, 0.02, 0.03, 1, 0, 1, 1
species16, 1, 0, 0.02, 0.02, 1, 0, 1, 1
species17, 1, 0, 0.04, 0.24, 1, 0.03, 1, 1
species18, 1, 0, 0.08, 0.99, 1, 0, 1, 1
species19, 1, 0, 0.06, 0.28, 1, 0.01, 1, 1
species2, 1, 0, 0.01, 0.09, 1, 0.01, 1, 1
species20, 1, 0, 0.01, 0.14, 1, 0, 1, 1
species21, 1, 0, 0.05, 0.69, 1, 0, 1, 1
species22, 1, 0, 0.19, 0.51, 1, 0, 1, 1
species23, 1, 0, 0.26, 0.09, 1, 0, 1, 1
species24, 1, 0, 0.67, 0.17, 1, 0, 1, 1
species25, 1, 0, 0.25, 0.17, 1, 0.02, 1, 1
species26, 1, 0, 0.02, 0.08, 1, 0.01, 1, 1
species27, 1, 0, 0.08, 0.81, 1, 0, 1, 1
species28, 1, 0, 0.63, 0.75, 1, 0.01, 1, 1
species3, 1, 0, 0.58, 0.68, 1, 0, 1, 1
species4, 1, 0, 0.1, 0.32, 1, 0, 1, 1
species5, 1, 0, 0.03, 0.34, 1, 0, 1, 1
species6, 1, 0, 0.3, 0.15, 1, 0.04, 1, 1
species7, 1, 0, 0.33, 0.9, 1, 0.01, 1, 1
species8, 1, 0, 0.07, 0.13, 1, 0, 1, 1
species9, 1, 0, 0.2, 0.12, 1, 0.02, 1, 1
