species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.99, 0, 0.25, 0.57, 0.98, 0.05, 0.99, 0.53
Node_species10_species19_0, 0.45, 0, 0.1, 0.22, 0.41, 0.02, 0.45, 0.39
Node_species12_species0_0, 0.67, 0, 0.03, 0.11, 0.64, 0.02, 0.67, 0.56
Node_species12_species16_0, 0.76, 0, 0.23, 0.13, 0.65, 0, 0.76, 0.76
Node_species12_species20_0, 0.01, 0, 0, 0.02, 0.01, 0.01, 0.01, 0.01
Node_species12_species4_0, 0.63, 0, 0.12, 0.15, 0.52, 0.01, 0.63, 0.61
Node_species12_species7_0, 0.48, 0, 0.15, 0.2, 0.45, 0.03, 0.48, 0.22
Node_species16_species28_0, 0.67, 0, 0.02, 0.18, 0.65, 0.03, 0.67, 0.24
Node_species19_species15_0, 0.65, 0, 0.06, 0.45, 0.63, 0.03, 0.65, 0.6
Node_species20_species21_0, 0.64, 0, 0.24, 0.33, 0.61, 0.08, 0.64, 0.4
Node_species21_species9_0, 0.33, 0, 0.41, 0.23, 0.32, 0.03, 0.33, 0.31
Node_species22_species14_0, 0.4, 0, 0.31, 0.34, 0.36, 0, 0.4, 0.35
Node_species22_species24_0, 0.72, 0, 0.12, 0.02, 0.71, 0.02, 0.72, 0.71
Node_species25_species10_0, 0.29, 0, 0.14, 0.1, 0.27, 0, 0.29, 0.21
Node_species26_species18_0, 0.95, 0, 0.44, 0.32, 0.92, 0.08, 0.95, 0.44
Node_species27_species23_0, 0.52, 0, 0.33, 0.23, 0.49, 0.02, 0.52, 0.48
Node_species28_species2_0, 0.72, 0, 0.04, 0.18, 0.67, 0.01, 0.72, 0.71
Node_species3_species1_0, 0.97, 0, 0.11, 0.18, 0.89, 0, 0.97, 0.95
Node_species4_species22_0, 0.45, 0, 0.08, 0.14, 0.43, 0.02, 0.45, 0.45
Node_species4_species25_0, 0.85, 0, 0.15, 0.74, 0.78, 0.01, 0.85, 0.66
Node_species4_species6_0, 0.75, 0, 0.2, 0.21, 0.72, 0.01, 0.75, 0.63
Node_species5_species11_0, 0.25, 0, 0.64, 0.09, 0.25, 0.01, 0.25, 0.21
Node_species6_species13_0, 0.9, 0, 0.13, 0.85, 0.88, 0.08, 0.9, 0.7
Node_species6_species27_0, 0.47, 0, 0.66, 0.49, 0.47, 0.15, 0.47, 0.34
Node_species7_species5_0, 0.87, 0, 0.09, 0.66, 0.87, 0.03, 0.87, 0.85
Node_species8_species12_0, 0.32, 0, 0.02, 0.06, 0.3, 0.02, 0.32, 0.18
Node_species8_species17_0, 0.95, 0, 0.15, 0.39, 0.93, 0.01, 0.95, 0.85
Node_species8_species26_0, 0.74, 0, 0.13, 0.42, 0.63, 0.02, 0.74, 0.72
species0, 1, 0, 0.1, 0.28, 1, 0.01, 1, 1
species1, 1, 0, 0.11, 0.16, 1, 0.01, 1, 1
species10, 1, 0, 0.05, 0.12, 1, 0, 1, 1
species11, 1, 0, 0.13, 0.7, 1, 0.01, 1, 1
species12, 1, 0, 0.03, 0.38, 1, 0, 1, 1
species13, 1, 0, 0.04, 0.29, 1, 0, 1, 1
species14, 1, 0, 0.07, 0.22, 1, 0.02, 1, 1
species15, 1, 0, 0.06, 0.72, 1, 0.02, 1, 1
species16, 1, 0, 0.22, 0.28, 1, 0.01, 1, 1
species17, 1, 0, 0.09, 0.49, 1, 0.02, 1, 1
species18, 1, 0, 0.05, 0.28, 1, 0, 1, 1
species19, 1, 0, 0.22, 0.17, 1, 0, 1, 1
species2, 1, 0, 0.05, 0.44, 1, 0, 1, 1
species20, 1, 0, 0.1, 0.17, 1, 0.01, 1, 1
species21, 1, 0, 0.01, 0.06, 1, 0, 1, 1
species22, 1, 0, 0.12, 0.6, 1, 0.04, 1, 1
species23, 1, 0, 0.05, 0.94, 1, 0, 1, 1
species24, 1, 0, 0.51, 0.76, 1, 0, 1, 1
species25, 1, 0, 0.13, 0.31, 1, 0, 1, 1
species26, 1, 0, 0.08, 0.49, 1, 0, 1, 1
species27, 1, 0, 0.02, 0.11, 1, 0, 1, 1
species28, 1, 0, 0.42, 1.75, 1, 0, 1, 1
species3, 1, 0, 0.04, 0.16, 1, 0, 1, 1
species4, 1, 0, 0.05, 0.27, 1, 0, 1, 1
species5, 1, 0, 0.42, 0.56, 1, 0.03, 1, 1
species6, 1, 0, 0.67, 0.29, 1, 0.01, 1, 1
species7, 1, 0, 0, 0.27, 1, 0.01, 1, 1
species8, 1, 0, 0.02, 0.09, 1, 0, 1, 1
species9, 1, 0, 0.14, 0.58, 1, 0, 1, 1
