species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.99, 0, 0.03, 0.06, 0.99, 0, 0.99, 0.91
Node_species10_species19_0, 0.95, 0, 0.05, 0.2, 0.93, 0, 0.95, 0.68
Node_species12_species0_0, 1.01, 0, 0.07, 0.28, 0.96, 0, 1.01, 1
Node_species12_species16_0, 0.97, 0, 0.01, 0.08, 0.97, 0.05, 0.97, 0.89
Node_species12_species4_0, 0.93, 0, 0.07, 0.17, 0.89, 0, 0.93, 0.72
Node_species12_species7_0, 0.97, 0, 0, 0.33, 0.95, 0, 0.97, 0.96
Node_species16_species28_0, 0, 0, 0.02, 0.02, 0, 0, 0, 0
Node_species19_species15_0, 0.18, 0, 0.08, 0.1, 0.17, 0.01, 0.18, 0.16
Node_species20_species21_0, 0.98, 0, 0.07, 0.34, 0.96, 0.01, 0.98, 0.93
Node_species21_species9_0, 0.91, 0, 0.16, 0.22, 0.9, 0.02, 0.91, 0.56
Node_species22_species14_0, 0.96, 0, 0.04, 0.24, 0.9, 0.01, 0.96, 0.95
Node_species22_species24_0, 1.03, 0, 0, 0.06, 1, 0, 1.03, 1.03
Node_species25_species10_0, 0.93, 0, 0.02, 0.39, 0.93, 0, 0.93, 0.91
Node_species26_species18_0, 1.01, 0, 0.35, 0.62, 1, 0, 1.01, 0.67
Node_species27_species23_0, 0.62, 0, 0.4, 0.45, 0.59, 0.04, 0.62, 0.36
Node_species28_species2_0, 0.05, 0, 0, 0.01, 0.05, 0.03, 0.05, 0.05
Node_species3_species1_0, 0.8, 0, 0.66, 0.29, 0.79, 0, 0.8, 0.26
Node_species4_species22_0, 1.01, 0, 0.06, 0.76, 0.99, 0.02, 1.01, 0.94
Node_species4_species25_0, 0.95, 0, 0.06, 0.05, 0.93, 0, 0.95, 0.94
Node_species4_species6_0, 0.48, 0, 0.41, 0.26, 0.47, 0, 0.48, 0.48
Node_species5_species11_0, 0.93, 0, 0.18, 0.74, 0.93, 0, 0.93, 0.88
Node_species6_species13_0, 0.24, 0, 0.14, 0.07, 0.24, 0.08, 0.24, 0.15
Node_species6_species27_0, 0.09, 0, 0.03, 0, 0.09, 0, 0.09, 0.05
Node_species7_species5_0, 0.85, 0, 0.02, 0.06, 0.85, 0.62, 0.85, 0.85
Node_species8_species12_0, 0.63, 0, 0.02, 0.05, 0.63, 0.01, 0.63, 0.1
Node_species8_species17_0, 0.81, 0, 0.33, 0.2, 0.75, 0, 0.81, 0.76
Node_species8_species26_0, 0.78, 0, 0.39, 0.07, 0.77, 0, 0.78, 0.69
species0, 1, 0, 0.09, 0.33, 1, 0, 1, 1
species1, 1, 0, 0.04, 0.02, 1, 0, 1, 1
species10, 1, 0, 0.05, 0.04, 1, 0, 1, 1
species11, 1, 0, 0.04, 0.37, 1, 0, 1, 1
species12, 1, 0, 0.01, 0.84, 1, 0, 1, 1
species13, 1, 0, 0.07, 0.11, 1, 0, 1, 1
species14, 1, 0, 0.05, 0.77, 1, 0.01, 1, 1
species15, 1, 0, 0.01, 0.23, 1, 0, 1, 1
species16, 1, 0, 0.09, 0.1, 1, 0, 1, 1
species17, 1, 0, 0.02, 0.12, 1, 0, 1, 1
species18, 1, 0, 0.01, 0, 1, 0, 1, 1
species19, 1, 0, 0.03, 0.02, 1, 0, 1, 1
species2, 1, 0, 0.02, 0.1, 1, 0.04, 1, 1
species20, 1, 0, 0.07, 0.82, 1, 0, 1, 1
species21, 1, 0, 0.02, 0.02, 1, 0, 1, 1
species22, 1, 0, 0.11, 0.39, 1, 0, 1, 1
species23, 1, 0, 0.03, 0.02, 1, 0, 1, 1
species24, 1, 0, 0.02, 0.24, 1, 0, 1, 1
species25, 1, 0, 0.02, 0.51, 1, 0, 1, 1
species26, 1, 0, 0.08, 0.21, 1, 0, 1, 1
species27, 1, 0, 0.01, 0.03, 1, 0, 1, 1
species28, 1, 0, 0.02, 0.64, 1, 0, 1, 1
species3, 1, 0, 0.1, 0.06, 1, 0, 1, 1
species4, 1, 0, 0, 0.07, 1, 0.02, 1, 1
species5, 1, 0, 0.05, 0.5, 1, 0, 1, 1
species6, 1, 0, 0.03, 0.22, 1, 0, 1, 1
species7, 1, 0, 0.01, 0.04, 1, 0.02, 1, 1
species8, 1, 0, 0.1, 0.23, 1, 0, 1, 1
species9, 1, 0, 0.86, 0.5, 1, 0.01, 1, 1
