species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1, 0, 0.04, 0.12, 1, 0, 1, 0.94
Node_species10_species19_0, 1, 0, 0.05, 0.22, 0.99, 0.02, 1, 0.97
Node_species12_species0_0, 0.99, 0, 0, 0.18, 0.99, 0.01, 0.99, 0.91
Node_species12_species16_0, 1.01, 0, 0.04, 0.21, 0.98, 0, 1.01, 0.98
Node_species12_species20_0, 0.54, 0, 0, 0.08, 0.54, 0.54, 0.54, 0.54
Node_species12_species4_0, 0.96, 0, 0.11, 0.03, 0.96, 0, 0.96, 0.34
Node_species12_species7_0, 0.75, 0, 0.28, 0.69, 0.7, 0, 0.75, 0.73
Node_species16_species28_0, 0.81, 0, 0.03, 0.27, 0.8, 0.07, 0.81, 0.64
Node_species19_species15_0, 1, 0, 0.04, 0.13, 0.99, 0, 1, 0.98
Node_species20_species21_0, 0.81, 0, 0.3, 0.44, 0.74, 0, 0.81, 0.8
Node_species21_species9_0, 0.97, 0, 0.12, 0.12, 0.97, 0, 0.97, 0.43
Node_species22_species14_0, 0.98, 0, 0.06, 0.17, 0.96, 0, 0.98, 0.98
Node_species22_species24_0, 1.04, 0, 0.04, 0.14, 0.97, 0, 1.04, 1.04
Node_species25_species10_0, 0.86, 0, 0.06, 0.42, 0.84, 0, 0.86, 0.84
Node_species26_species18_0, 1, 0, 0.02, 0.08, 1, 0, 1, 0.97
Node_species27_species23_0, 0.41, 0, 0.36, 0.13, 0.41, 0.01, 0.41, 0.34
Node_species28_species2_0, 0.97, 0, 0.06, 0.09, 0.97, 0.11, 0.97, 0.88
Node_species3_species1_0, 0.57, 0, 0.54, 0.16, 0.57, 0, 0.57, 0.35
Node_species4_species22_0, 0.89, 0, 0.11, 0.65, 0.89, 0.01, 0.89, 0.8
Node_species4_species25_0, 0.89, 0, 0.3, 0.28, 0.77, 0.02, 0.89, 0.71
Node_species4_species6_0, 0.59, 0, 0.56, 0.05, 0.56, 0, 0.59, 0.59
Node_species5_species11_0, 0.88, 0, 0.44, 0.19, 0.86, 0, 0.88, 0.71
Node_species6_species13_0, 0.98, 0, 0.05, 0.4, 0.97, 0.01, 0.98, 0.97
Node_species6_species27_0, 0.99, 0, 0.02, 0.11, 0.98, 0, 0.99, 0.96
Node_species7_species5_0, 0.99, 0, 0.06, 0.11, 0.98, 0, 0.99, 0.94
Node_species8_species12_0, 0.97, 0, 0.01, 0.27, 0.97, 0.16, 0.97, 0.71
Node_species8_species17_0, 0.78, 0, 0.24, 0.09, 0.72, 0, 0.78, 0.74
Node_species8_species26_0, 1.02, 0, 0, 0.02, 1, 0, 1.02, 1.01
species0, 1, 0, 0.2, 0.02, 1, 0, 1, 1
species1, 1, 0, 0.09, 0.53, 1, 0, 1, 1
species10, 1, 0, 0.41, 0.15, 1, 0, 1, 1
species11, 1, 0, 0.05, 0.03, 1, 0, 1, 1
species12, 1, 0, 0.03, 0.11, 1, 0, 1, 1
species13, 1, 0, 0.07, 0.04, 1, 0, 1, 1
species14, 1, 0, 0.02, 0.08, 1, 0, 1, 1
species15, 1, 0, 0.01, 0.12, 1, 0, 1, 1
species16, 1, 0, 0.01, 0.02, 1, 0, 1, 1
species17, 1, 0, 0.07, 0.07, 1, 0, 1, 1
species18, 1, 0, 0.01, 0.04, 1, 0, 1, 1
species19, 1, 0, 0.21, 0.23, 1, 0.01, 1, 1
species2, 1, 0, 0.05, 0.08, 1, 0.01, 1, 1
species20, 1, 0, 0.67, 0.17, 1, 0, 1, 1
species21, 1, 0, 0, 0.06, 1, 0, 1, 1
species22, 1, 0, 0.4, 0.26, 1, 0, 1, 1
species23, 1, 0, 0.17, 0, 1, 0, 1, 1
species24, 1, 0, 0.04, 0.04, 1, 0, 1, 1
species25, 1, 0, 0.03, 0.97, 1, 0, 1, 1
species26, 1, 0, 0.22, 0.08, 1, 0, 1, 1
species27, 1, 0, 0, 0.6, 1, 0, 1, 1
species28, 1, 0, 0.06, 0.19, 1, 0, 1, 1
species3, 1, 0, 0, 0.03, 1, 0, 1, 1
species4, 1, 0, 0.2, 0.14, 1, 0, 1, 1
species5, 1, 0, 0.05, 0.16, 1, 0, 1, 1
species6, 1, 0, 0.04, 0.39, 1, 0, 1, 1
species7, 1, 0, 0.04, 0.03, 1, 0, 1, 1
species8, 1, 0, 0.15, 0.1, 1, 0.02, 1, 1
species9, 1, 0, 0.19, 0.19, 1, 0, 1, 1
