species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1, 0, 0.03, 0.07, 1, 0, 1, 1
Node_species10_species19_0, 0.51, 0, 0.08, 0.25, 0.51, 0.03, 0.51, 0.49
Node_species12_species0_0, 1.25, 0, 0.1, 0.12, 0.9, 0.02, 1.25, 1.19
Node_species12_species16_0, 1.03, 0, 0, 0.04, 1, 0, 1.03, 1.02
Node_species12_species20_0, 0.1, 0, 0, 0.02, 0.1, 0.1, 0.1, 0.1
Node_species12_species4_0, 0.85, 0, 0.27, 0.04, 0.76, 0, 0.85, 0.85
Node_species12_species7_0, 1.21, 0, 0.13, 0.69, 0.88, 0.09, 1.21, 1.07
Node_species16_species28_0, 0.25, 0, 0.02, 0.13, 0.25, 0.06, 0.25, 0.16
Node_species19_species15_0, 0.56, 0, 0.01, 0.04, 0.5, 0.01, 0.56, 0.52
Node_species20_species21_0, 0.99, 0, 0.06, 0.14, 0.99, 0.02, 0.99, 0.96
Node_species21_species9_0, 1, 0, 0.07, 0.08, 1, 0, 1, 0.98
Node_species22_species14_0, 0.96, 0, 0.03, 0.25, 0.96, 0.16, 0.96, 0.72
Node_species22_species24_0, 1.08, 0, 0.01, 0.02, 0.99, 0, 1.08, 1.08
Node_species25_species10_0, 1.01, 0, 0.02, 0.1, 0.97, 0, 1.01, 0.99
Node_species26_species18_0, 0.95, 0, 0.71, 0.05, 0.95, 0, 0.95, 0.17
Node_species27_species23_0, 1.01, 0, 0.03, 0.02, 0.99, 0.01, 1.01, 0.98
Node_species28_species2_0, 0.21, 0, 0.07, 0.06, 0.21, 0.01, 0.21, 0.19
Node_species3_species1_0, 0.81, 0, 0.23, 0.38, 0.75, 0, 0.81, 0.8
Node_species4_species22_0, 1.1, 0, 0.19, 0.57, 0.93, 0, 1.1, 1.04
Node_species4_species25_0, 0.92, 0, 0.1, 0.5, 0.91, 0, 0.92, 0.92
Node_species4_species6_0, 0.97, 0, 0.08, 0.1, 0.97, 0, 0.97, 0.96
Node_species5_species11_0, 0.94, 0, 1, 0.18, 0.94, 0.05, 0.94, 0.26
Node_species6_species13_0, 0.94, 0, 0.08, 0.16, 0.94, 0.03, 0.94, 0.56
Node_species6_species27_0, 0.35, 0, 0, 0.04, 0.35, 0.05, 0.35, 0.26
Node_species7_species5_0, 0.99, 0, 0.18, 0.58, 0.99, 0, 0.99, 0.78
Node_species8_species12_0, 0.51, 0, 0, 0.19, 0.51, 0.17, 0.51, 0.36
Node_species8_species17_0, 0.9, 0, 0.17, 0.31, 0.81, 0, 0.9, 0.88
Node_species8_species26_0, 0.99, 0, 0.37, 0.12, 0.96, 0.01, 0.99, 0.92
species0, 1, 0, 0.02, 0.01, 1, 0, 1, 1
species1, 1, 0, 0.29, 0.48, 1, 0, 1, 1
species10, 1, 0, 0.09, 0, 1, 0, 1, 1
species11, 1, 0, 0.46, 0.15, 1, 0.03, 1, 1
species12, 1, 0, 0, 0.12, 1, 0, 1, 1
species13, 1, 0, 0.02, 0.91, 1, 0.01, 1, 1
species14, 1, 0, 0.02, 0.53, 1, 0.02, 1, 1
species15, 1, 0, 0.07, 0.06, 1, 0, 1, 1
species16, 1, 0, 0.13, 0.08, 1, 0, 1, 1
species17, 1, 0, 0.32, 0.5, 1, 0, 1, 1
species18, 1, 0, 0, 0, 1, 0, 1, 1
species19, 1, 0, 0.02, 0.51, 1, 0, 1, 1
species2, 1, 0, 0.16, 0.14, 1, 0, 1, 1
species20, 1, 0, 0.85, 0.46, 1, 0.06, 1, 1
species21, 1, 0, 0, 0, 1, 0, 1, 1
species22, 1, 0, 0.01, 0.05, 1, 0, 1, 1
species23, 1, 0, 0.03, 0.08, 1, 0, 1, 1
species24, 1, 0, 0.07, 0.99, 1, 0, 1, 1
species25, 1, 0, 0.04, 0.14, 1, 0, 1, 1
species26, 1, 0, 0.03, 0.26, 1, 0, 1, 1
species27, 1, 0, 0.01, 0, 1, 0, 1, 1
species28, 1, 0, 0.41, 0.46, 1, 0, 1, 1
species3, 1, 0, 0.86, 0.31, 1, 0.04, 1, 1
species4, 1, 0, 0, 0.28, 1, 0, 1, 1
species5, 1, 0, 0.19, 0.09, 1, 0, 1, 1
species6, 1, 0, 0.03, 0, 1, 0, 1, 1
species7, 1, 0, 0, 0.1, 1, 0, 1, 1
species8, 1, 0, 0.57, 0.8, 1, 0.02, 1, 1
species9, 1, 0, 0.01, 0.6, 1, 0, 1, 1
