species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.95, 0, 0.24, 0.11, 0.95, 0, 0.95, 0.8
Node_species10_species19_0, 0.68, 0, 0.04, 0.18, 0.67, 0.12, 0.68, 0.47
Node_species12_species0_0, 0.97, 0, 0.07, 0.56, 0.82, 0.04, 0.97, 0.88
Node_species12_species16_0, 1, 0, 0.04, 0.04, 0.97, 0, 1, 1
Node_species12_species20_0, 0.25, 0, 0, 0.03, 0.25, 0.25, 0.25, 0.25
Node_species12_species4_0, 1.04, 0, 0.07, 0.06, 0.97, 0.01, 1.04, 1.04
Node_species12_species7_0, 0.42, 0, 0.01, 0.04, 0.4, 0.02, 0.42, 0.29
Node_species16_species28_0, 0.68, 0, 0.01, 0.08, 0.68, 0.08, 0.68, 0.38
Node_species19_species15_0, 0.99, 0, 0.01, 0.65, 0.99, 0, 0.99, 0.99
Node_species20_species21_0, 0.79, 0, 0.05, 0.26, 0.74, 0.04, 0.79, 0.74
Node_species21_species9_0, 0.98, 0, 0.27, 0.12, 0.83, 0, 0.98, 0.95
Node_species22_species14_0, 0.6, 0, 0.15, 0.23, 0.59, 0.01, 0.6, 0.6
Node_species22_species24_0, 0.15, 0, 0.97, 0.11, 0.15, 0, 0.15, 0.12
Node_species25_species10_0, 0.15, 0, 0.08, 0.03, 0.15, 0.05, 0.15, 0.15
Node_species26_species18_0, 0.56, 0, 0.75, 0.23, 0.47, 0, 0.56, 0.54
Node_species27_species23_0, 1.06, 0, 0.04, 0.05, 0.97, 0.01, 1.06, 1
Node_species28_species2_0, 0.66, 0, 0.07, 0.21, 0.66, 0.01, 0.66, 0.66
Node_species3_species1_0, 0.97, 0, 0.22, 0.29, 0.97, 0, 0.97, 0.81
Node_species4_species22_0, 0.75, 0, 0.18, 0.17, 0.68, 0.06, 0.75, 0.41
Node_species4_species25_0, 0.78, 0, 0.45, 0.52, 0.75, 0.03, 0.78, 0.51
Node_species4_species6_0, 0.98, 0, 0.02, 0.92, 0.98, 0.01, 0.98, 0.95
Node_species5_species11_0, 0.12, 0, 0.11, 0, 0.12, 0, 0.12, 0.1
Node_species6_species13_0, 1, 0, 0.01, 0.13, 0.99, 0.01, 1, 1
Node_species6_species27_0, 0.98, 0, 0, 0.23, 0.98, 0.02, 0.98, 0.74
Node_species7_species5_0, 1, 0, 0.01, 0.26, 1, 0, 1, 0.99
Node_species8_species12_0, 0.32, 0, 0.04, 0.08, 0.32, 0.01, 0.32, 0.29
Node_species8_species17_0, 0.99, 0, 0.11, 0.26, 0.9, 0.02, 0.99, 0.83
Node_species8_species26_0, 0.94, 0, 0.28, 0.73, 0.92, 0.07, 0.94, 0.89
species0, 1, 0, 0.75, 0.25, 1, 0, 1, 1
species1, 1, 0, 0, 1.03, 1, 0, 1, 1
species10, 1, 0, 0, 0.24, 1, 0.02, 1, 1
species11, 1, 0, 0.02, 0.03, 1, 0, 1, 1
species12, 1, 0, 0.02, 0.05, 1, 0, 1, 1
species13, 1, 0, 0.02, 1.02, 1, 0.01, 1, 1
species14, 1, 0, 0.27, 0.34, 1, 0, 1, 1
species15, 1, 0, 0.04, 0.32, 1, 0, 1, 1
species16, 1, 0, 0.07, 0.09, 1, 0, 1, 1
species17, 1, 0, 0.01, 0.42, 1, 0.02, 1, 1
species18, 1, 0, 0.31, 0.46, 1, 0.01, 1, 1
species19, 1, 0, 0.09, 0.69, 1, 0, 1, 1
species2, 1, 0, 0.67, 0.13, 1, 0, 1, 1
species20, 1, 0, 0.1, 0.26, 1, 0, 1, 1
species21, 1, 0, 0.01, 0, 1, 0, 1, 1
species22, 1, 0, 0.1, 0.75, 1, 0.03, 1, 1
species23, 1, 0, 0.24, 0.16, 1, 0, 1, 1
species24, 1, 0, 0.03, 0.18, 1, 0, 1, 1
species25, 1, 0, 0.14, 0.13, 1, 0.01, 1, 1
species26, 1, 0, 0.02, 0.06, 1, 0, 1, 1
species27, 1, 0, 0.02, 0.67, 1, 0, 1, 1
species28, 1, 0, 0.02, 0.05, 1, 0, 1, 1
species3, 1, 0, 0.57, 0.4, 1, 0.02, 1, 1
species4, 1, 0, 0.01, 0.25, 1, 0.01, 1, 1
species5, 1, 0, 0.16, 0.37, 1, 0, 1, 1
species6, 1, 0, 0.03, 0, 1, 0, 1, 1
species7, 1, 0, 0.03, 0.05, 1, 0, 1, 1
species8, 1, 0, 0.3, 1.08, 1, 0, 1, 1
species9, 1, 0, 0.59, 0.12, 1, 0, 1, 1
