species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1.01, 0, 0.02, 0.1, 1, 0, 1.01, 0.96
Node_species10_species19_0, 0.99, 0, 0.03, 0.12, 0.99, 0.01, 0.99, 0.99
Node_species12_species0_0, 0.92, 0, 0.03, 0.2, 0.92, 0.01, 0.92, 0.79
Node_species12_species16_0, 1.02, 0, 0, 0.04, 1, 0, 1.02, 1
Node_species12_species20_0, 0.61, 0, 0, 0.17, 0.61, 0.61, 0.61, 0.61
Node_species12_species4_0, 0.39, 0, 0.19, 0.07, 0.36, 0, 0.39, 0.38
Node_species12_species7_0, 0.36, 0, 0.78, 0.4, 0.31, 0, 0.36, 0.35
Node_species16_species28_0, 0.63, 0, 0.04, 0.15, 0.61, 0, 0.63, 0.62
Node_species19_species15_0, 1.03, 0, 0.04, 0.5, 0.96, 0.01, 1.03, 1.03
Node_species20_species21_0, 1.02, 0, 0.05, 0.06, 0.99, 0, 1.02, 0.92
Node_species21_species9_0, 0.95, 0, 0.05, 0.26, 0.95, 0, 0.95, 0.48
Node_species22_species14_0, 0.92, 0, 0.11, 0.57, 0.91, 0, 0.92, 0.91
Node_species22_species24_0, 1.05, 0, 0.02, 0.13, 1, 0, 1.05, 1.04
Node_species25_species10_0, 0.95, 0, 0.12, 0.45, 0.86, 0, 0.95, 0.94
Node_species26_species18_0, 0.98, 0, 0.26, 0.27, 0.98, 0, 0.98, 0.36
Node_species27_species23_0, 0.32, 0, 0.1, 0.13, 0.31, 0, 0.32, 0.26
Node_species28_species2_0, 0.91, 0, 0.06, 0.29, 0.91, 0.16, 0.91, 0.8
Node_species3_species1_0, 1.06, 0, 0.09, 0.25, 0.97, 0, 1.06, 1.06
Node_species4_species22_0, 0.73, 0, 0.1, 0.47, 0.72, 0.03, 0.73, 0.47
Node_species4_species25_0, 1.16, 0, 0.03, 0.07, 0.98, 0, 1.16, 1.14
Node_species4_species6_0, 0.22, 0, 0.81, 0, 0.2, 0, 0.22, 0.19
Node_species5_species11_0, 1.02, 0, 0.18, 0.51, 0.84, 0, 1.02, 0.95
Node_species6_species13_0, 1.01, 0, 0.09, 0.57, 1, 0, 1.01, 1.01
Node_species6_species27_0, 1.01, 0, 0, 0.06, 0.99, 0.06, 1.01, 0.99
Node_species7_species5_0, 0.99, 0, 0.05, 0.96, 0.99, 0, 0.99, 0.98
Node_species8_species12_0, 1, 0, 0.01, 0.4, 0.99, 0.08, 1, 0.82
Node_species8_species17_0, 1, 0, 0.2, 0.08, 0.98, 0, 1, 0.99
Node_species8_species26_0, 0.89, 0, 0.07, 0.03, 0.88, 0, 0.89, 0.88
species0, 1, 0, 0.02, 0.03, 1, 0, 1, 1
species1, 1, 0, 0.11, 0.4, 1, 0, 1, 1
species10, 1, 0, 0.08, 0.12, 1, 0, 1, 1
species11, 1, 0, 0.89, 0.3, 1, 0.03, 1, 1
species12, 1, 0, 0.85, 0.58, 1, 0, 1, 1
species13, 1, 0, 0.02, 0.02, 1, 0, 1, 1
species14, 1, 0, 0.03, 0.06, 1, 0, 1, 1
species15, 1, 0, 0.09, 0.08, 1, 0, 1, 1
species16, 1, 0, 0.17, 0.04, 1, 0, 1, 1
species17, 1, 0, 0.01, 0.06, 1, 0, 1, 1
species18, 1, 0, 0.01, 0.19, 1, 0, 1, 1
species19, 1, 0, 0.99, 0.27, 1, 0, 1, 1
species2, 1, 0, 0.05, 0.1, 1, 0, 1, 1
species20, 1, 0, 0.33, 0.1, 1, 0, 1, 1
species21, 1, 0, 0.04, 0.72, 1, 0, 1, 1
species22, 1, 0, 0.06, 0.03, 1, 0, 1, 1
species23, 1, 0, 0.02, 0.14, 1, 0, 1, 1
species24, 1, 0, 0.03, 0.15, 1, 0, 1, 1
species25, 1, 0, 0.15, 0.42, 1, 0, 1, 1
species26, 1, 0, 0.06, 0.16, 1, 0, 1, 1
species27, 1, 0, 0.04, 0.03, 1, 0, 1, 1
species28, 1, 0, 0.54, 0.73, 1, 0, 1, 1
species3, 1, 0, 0.04, 0.1, 1, 0, 1, 1
species4, 1, 0, 0.59, 0.18, 1, 0, 1, 1
species5, 1, 0, 0.03, 0.42, 1, 0, 1, 1
species6, 1, 0, 0.08, 0.08, 1, 0, 1, 1
species7, 1, 0, 0.03, 0.03, 1, 0, 1, 1
species8, 1, 0, 0.1, 0.27, 1, 0, 1, 1
species9, 1, 0, 0.39, 0.11, 1, 0, 1, 1
