species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.73, 0, 0.16, 0.26, 0.71, 0, 0.73, 0.48
Node_species10_species19_0, 0.36, 0, 0.16, 0.18, 0.33, 0, 0.36, 0.28
Node_species12_species0_0, 0.89, 0, 0.19, 0.36, 0.79, 0, 0.89, 0.87
Node_species12_species16_0, 1, 0, 0.01, 0.23, 1, 0, 1, 0.99
Node_species12_species4_0, 0.54, 0, 0.06, 0.16, 0.51, 0, 0.54, 0.41
Node_species12_species7_0, 0.9, 0, 0.19, 0.25, 0.86, 0, 0.9, 0.85
Node_species16_species28_0, 0.11, 0, 0.01, 0.05, 0.11, 0, 0.11, 0.02
Node_species19_species15_0, 0.99, 0, 0.06, 0.01, 0.99, 0.84, 0.99, 0.98
Node_species20_species21_0, 0.35, 0, 0.24, 0.22, 0.34, 0, 0.35, 0.26
Node_species21_species9_0, 0.37, 0, 0.06, 0.14, 0.34, 0, 0.37, 0.36
Node_species22_species14_0, 0.35, 0, 0.22, 0.22, 0.33, 0, 0.35, 0.28
Node_species22_species24_0, 1, 0, 0.05, 1.38, 0.99, 0, 1, 0.97
Node_species25_species10_0, 0.97, 0, 0.13, 0.27, 0.86, 0, 0.97, 0.95
Node_species26_species18_0, 0.29, 0, 0.34, 0.23, 0.26, 0, 0.29, 0.28
Node_species27_species23_0, 0.28, 0, 0.88, 0.08, 0.27, 0, 0.28, 0.15
Node_species28_species2_0, 0.14, 0, 0.01, 0.02, 0.12, 0.03, 0.14, 0.14
Node_species3_species1_0, 0.75, 0, 0.05, 0.09, 0.67, 0, 0.75, 0.74
Node_species4_species22_0, 0.89, 0, 0.21, 1.42, 0.82, 0, 0.89, 0.83
Node_species4_species25_0, 0.48, 0, 0.04, 0.2, 0.43, 0, 0.48, 0.47
Node_species4_species6_0, 0.97, 0, 0.02, 0.03, 0.9, 0, 0.97, 0.96
Node_species5_species11_0, 0.99, 0, 0.03, 0.62, 0.97, 0, 0.99, 0.98
Node_species6_species13_0, 1, 0, 0, 0, 1, 0.01, 1, 1
Node_species6_species27_0, 0.2, 0, 0.1, 0.03, 0.19, 0.11, 0.2, 0.19
Node_species7_species5_0, 1, 0, 0, 0.01, 1, 0, 1, 1
Node_species8_species12_0, 0.2, 0, 0, 0.07, 0.2, 0, 0.2, 0.13
Node_species8_species17_0, 0.66, 0, 0.27, 0.31, 0.6, 0, 0.66, 0.35
Node_species8_species26_0, 0.95, 0, 0.26, 0.62, 0.91, 0, 0.95, 0.74
species0, 1, 0, 0.23, 0.31, 1, 0, 1, 1
species1, 1, 0, 0.59, 0.2, 1, 0.01, 1, 1
species10, 1, 0, 0.06, 0.16, 1, 0, 1, 1
species11, 1, 0, 0.01, 0.01, 1, 0, 1, 1
species12, 1, 0, 0.12, 1.16, 1, 0, 1, 1
species13, 1, 0, 0, 0, 1, 0, 1, 1
species14, 1, 0, 0.03, 0.31, 1, 0, 1, 1
species15, 1, 0, 0.14, 0.34, 1, 0, 1, 1
species16, 1, 0, 0.07, 0.81, 1, 0, 1, 1
species17, 1, 0, 0.11, 0.32, 1, 0, 1, 1
species18, 1, 0, 0.18, 0.32, 1, 0, 1, 1
species19, 1, 0, 0.18, 0.35, 1, 0, 1, 1
species2, 1, 0, 0.05, 0.24, 1, 0, 1, 1
species20, 1, 0, 0.08, 0.23, 1, 0, 1, 1
species21, 1, 0, 0.11, 0.66, 1, 0, 1, 1
species22, 1, 0, 0.2, 0.1, 1, 0, 1, 1
species23, 1, 0, 0.13, 0.38, 1, 0, 1, 1
species24, 1, 0, 0.07, 0.13, 1, 0, 1, 1
species25, 1, 0, 0.8, 0.4, 1, 0, 1, 1
species26, 1, 0, 0.1, 0.09, 1, 0, 1, 1
species27, 1, 0, 0.08, 1.68, 1, 0, 1, 1
species28, 1, 0, 0.2, 0.21, 1, 0, 1, 1
species3, 1, 0, 0.5, 0.71, 1, 0, 1, 1
species4, 1, 0, 0.01, 0.34, 1, 0, 1, 1
species5, 1, 0, 0.27, 0.97, 1, 0, 1, 1
species6, 1, 0, 0.01, 0.13, 1, 0, 1, 1
species7, 1, 0, 0.01, 0.02, 1, 0, 1, 1
species8, 1, 0, 0.17, 0.61, 1, 0, 1, 1
species9, 1, 0, 0.07, 0.32, 1, 0, 1, 1
