species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1, 0, 0.02, 0.03, 1, 0, 1, 1
Node_species10_species19_0, 0.61, 0, 0.14, 0.33, 0.61, 0.07, 0.61, 0.55
Node_species12_species0_0, 1.05, 0, 0.06, 0.07, 0.93, 0, 1.05, 1.01
Node_species12_species16_0, 0.7, 0, 0.01, 0.51, 0.7, 0.1, 0.7, 0.61
Node_species12_species20_0, 0.15, 0, 0, 0.07, 0.15, 0.15, 0.15, 0.15
Node_species12_species4_0, 0.93, 0, 0.03, 0.05, 0.89, 0, 0.93, 0.93
Node_species12_species7_0, 0.92, 0, 0.24, 0.55, 0.92, 0.04, 0.92, 0.52
Node_species16_species28_0, 0.37, 0, 0.01, 0.09, 0.36, 0.06, 0.37, 0.29
Node_species19_species15_0, 0.74, 0, 0.22, 0.6, 0.72, 0.04, 0.74, 0.65
Node_species20_species21_0, 1.02, 0, 0.47, 0.67, 0.98, 0.04, 1.02, 0.41
Node_species21_species9_0, 1.01, 0, 0.03, 0.05, 1, 0.01, 1.01, 0.92
Node_species22_species14_0, 0.68, 0, 0.12, 0.2, 0.6, 0, 0.68, 0.65
Node_species22_species24_0, 0.82, 0, 0.04, 0.23, 0.8, 0.01, 0.82, 0.78
Node_species25_species10_0, 0.56, 0, 0.23, 0.2, 0.53, 0, 0.56, 0.49
Node_species26_species18_0, 1.02, 0, 0.08, 0.14, 0.89, 0, 1.02, 1.02
Node_species27_species23_0, 0.92, 0, 0.18, 0.07, 0.9, 0, 0.92, 0.91
Node_species28_species2_0, 0.67, 0, 0.08, 0.21, 0.66, 0.12, 0.67, 0.5
Node_species3_species1_0, 1.2, 0, 0, 0.06, 1, 0.01, 1.2, 1.2
Node_species4_species22_0, 0.93, 0, 0.05, 0.27, 0.93, 0.01, 0.93, 0.92
Node_species4_species25_0, 1.01, 0, 0.05, 0.05, 0.98, 0, 1.01, 1
Node_species4_species6_0, 1.04, 0, 0, 0.03, 1, 0, 1.04, 1.03
Node_species5_species11_0, 0.61, 0, 0.46, 0.35, 0.53, 0.01, 0.61, 0.58
Node_species6_species13_0, 0.69, 0, 0.13, 0.39, 0.65, 0, 0.69, 0.69
Node_species6_species27_0, 0.78, 0, 0.08, 0.23, 0.74, 0.02, 0.78, 0.64
Node_species7_species5_0, 0.45, 0, 0.29, 0.46, 0.45, 0, 0.45, 0.45
Node_species8_species12_0, 0.52, 0, 0.03, 0.2, 0.51, 0.06, 0.52, 0.34
Node_species8_species17_0, 1.04, 0, 0.04, 0.08, 0.99, 0, 1.04, 1.03
Node_species8_species26_0, 1.01, 0, 0.14, 0.11, 1, 0.01, 1.01, 0.94
species0, 1, 0, 0.04, 0.02, 1, 0.01, 1, 1
species1, 1, 0, 1, 0.4, 1, 0.02, 1, 1
species10, 1, 0, 0.03, 0.4, 1, 0, 1, 1
species11, 1, 0, 0.1, 0.54, 1, 0, 1, 1
species12, 1, 0, 0.35, 0.46, 1, 0.06, 1, 1
species13, 1, 0, 0.22, 0.57, 1, 0.02, 1, 1
species14, 1, 0, 0.08, 0.29, 1, 0.01, 1, 1
species15, 1, 0, 0.08, 0.31, 1, 0, 1, 1
species16, 1, 0, 0.05, 0.07, 1, 0, 1, 1
species17, 1, 0, 0.04, 0.57, 1, 0.06, 1, 1
species18, 1, 0, 0.85, 0.32, 1, 0, 1, 1
species19, 1, 0, 0.08, 0.1, 1, 0, 1, 1
species2, 1, 0, 0.09, 0.42, 1, 0, 1, 1
species20, 1, 0, 0.02, 0.07, 1, 0, 1, 1
species21, 1, 0, 0.01, 0.01, 1, 0.01, 1, 1
species22, 1, 0, 0.05, 0.03, 1, 0, 1, 1
species23, 1, 0, 0.18, 0.03, 1, 0, 1, 1
species24, 1, 0, 0.03, 0.83, 1, 0, 1, 1
species25, 1, 0, 0.17, 0.5, 1, 0, 1, 1
species26, 1, 0, 0.07, 0.01, 1, 0, 1, 1
species27, 1, 0, 0, 0, 1, 0, 1, 1
species28, 1, 0, 0.21, 0.02, 1, 0.01, 1, 1
species3, 1, 0, 0.87, 0.17, 1, 0, 1, 1
species4, 1, 0, 0.1, 0.48, 1, 0, 1, 1
species5, 1, 0, 0.02, 0.13, 1, 0, 1, 1
species6, 1, 0, 0.05, 0.5, 1, 0, 1, 1
species7, 1, 0, 0.25, 0.15, 1, 0, 1, 1
species8, 1, 0, 0.1, 0.06, 1, 0.01, 1, 1
species9, 1, 0, 0.14, 0.3, 1, 0.03, 1, 1
