species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.72, 0, 0.34, 0.27, 0.69, 0, 0.72, 0.69
Node_species10_species19_0, 0.99, 0, 0.02, 0.12, 0.98, 0.02, 0.99, 0.56
Node_species12_species0_0, 0.7, 0, 0.13, 0.1, 0.7, 0.44, 0.7, 0.67
Node_species12_species16_0, 1.01, 0, 0.02, 0.01, 0.98, 0, 1.01, 1.01
Node_species12_species20_0, 0.05, 0, 0, 0.02, 0.05, 0.05, 0.05, 0.05
Node_species12_species4_0, 0.81, 0, 0.19, 0.25, 0.69, 0, 0.81, 0.74
Node_species12_species7_0, 0.23, 0, 0.14, 0.04, 0.23, 0.01, 0.23, 0.22
Node_species16_species28_0, 0.4, 0, 0.02, 0.15, 0.4, 0.04, 0.4, 0.18
Node_species19_species15_0, 0.83, 0, 0.26, 0.45, 0.75, 0, 0.83, 0.82
Node_species20_species21_0, 0.93, 0, 0.1, 0.8, 0.92, 0, 0.93, 0.91
Node_species21_species9_0, 0.89, 0, 0.04, 0.19, 0.88, 0.04, 0.89, 0.81
Node_species22_species14_0, 0.99, 0, 0.04, 0.15, 0.98, 0, 0.99, 0.97
Node_species22_species24_0, 0.24, 0, 0.9, 0.03, 0.22, 0, 0.24, 0.19
Node_species25_species10_0, 0.22, 0, 0.18, 0.02, 0.22, 0.01, 0.22, 0.2
Node_species26_species18_0, 1, 0, 0.2, 0.51, 0.99, 0.01, 1, 0.76
Node_species27_species23_0, 0.76, 0, 0.14, 0.37, 0.74, 0.02, 0.76, 0.66
Node_species28_species2_0, 0.91, 0, 0.02, 0.23, 0.91, 0.04, 0.91, 0.55
Node_species3_species1_0, 1.44, 0, 0.07, 0.39, 0.92, 0.01, 1.44, 1.44
Node_species4_species22_0, 0.32, 0, 0.19, 0.11, 0.32, 0.09, 0.32, 0.29
Node_species4_species25_0, 1.01, 0, 0.06, 0.85, 0.93, 0.01, 1.01, 0.98
Node_species4_species6_0, 0.74, 0, 0.09, 0.56, 0.73, 0.01, 0.74, 0.72
Node_species5_species11_0, 0.19, 0, 0.11, 0.06, 0.18, 0, 0.19, 0.19
Node_species6_species13_0, 1, 0, 0.11, 0.45, 1, 0, 1, 0.84
Node_species6_species27_0, 0.94, 0, 0.05, 0.12, 0.91, 0, 0.94, 0.91
Node_species7_species5_0, 1.01, 0, 0.01, 0.9, 1, 0, 1.01, 1.01
Node_species8_species12_0, 0.49, 0, 0.02, 0.11, 0.49, 0.09, 0.49, 0.27
Node_species8_species17_0, 1.45, 0, 0.23, 0.69, 0.93, 0.04, 1.45, 0.99
Node_species8_species26_0, 0.73, 0, 0.08, 0.14, 0.72, 0.02, 0.73, 0.72
species0, 1, 0, 0.08, 0.51, 1, 0.01, 1, 1
species1, 1, 0, 0.85, 0.46, 1, 0.01, 1, 1
species10, 1, 0, 0.13, 0.16, 1, 0, 1, 1
species11, 1, 0, 0.68, 0.57, 1, 0, 1, 1
species12, 1, 0, 0.02, 0, 1, 0, 1, 1
species13, 1, 0, 0.02, 0.05, 1, 0, 1, 1
species14, 1, 0, 0.08, 0.03, 1, 0, 1, 1
species15, 1, 0, 0.14, 0.58, 1, 0, 1, 1
species16, 1, 0, 0.61, 0.47, 1, 0, 1, 1
species17, 1, 0, 0.05, 0.21, 1, 0, 1, 1
species18, 1, 0, 0.02, 0.05, 1, 0, 1, 1
species19, 1, 0, 0.09, 0.43, 1, 0, 1, 1
species2, 1, 0, 0.01, 0.12, 1, 0, 1, 1
species20, 1, 0, 0.05, 0.21, 1, 0, 1, 1
species21, 1, 0, 0.11, 0.11, 1, 0, 1, 1
species22, 1, 0, 0.01, 0.94, 1, 0, 1, 1
species23, 1, 0, 0.02, 0.03, 1, 0, 1, 1
species24, 1, 0, 0.09, 0.21, 1, 0.01, 1, 1
species25, 1, 0, 0.08, 0.02, 1, 0, 1, 1
species26, 1, 0, 0.06, 0.07, 1, 0, 1, 1
species27, 1, 0, 0.26, 0.61, 1, 0, 1, 1
species28, 1, 0, 0.61, 0.25, 1, 0, 1, 1
species3, 1, 0, 0.02, 0.15, 1, 0.01, 1, 1
species4, 1, 0, 0.07, 0.1, 1, 0, 1, 1
species5, 1, 0, 0.08, 0.4, 1, 0.01, 1, 1
species6, 1, 0, 0.06, 0.03, 1, 0, 1, 1
species7, 1, 0, 0.04, 0.08, 1, 0, 1, 1
species8, 1, 0, 0.62, 0.34, 1, 0, 1, 1
species9, 1, 0, 0.02, 0.46, 1, 0, 1, 1
