species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1, 0, 0.06, 0.13, 0.98, 0.01, 1, 0.96
Node_species10_species19_0, 0.76, 0, 0.09, 0.38, 0.76, 0.21, 0.76, 0.63
Node_species12_species0_0, 0.46, 0, 0.04, 0.11, 0.45, 0.02, 0.46, 0.27
Node_species12_species16_0, 0.99, 0, 0.03, 0.6, 0.98, 0, 0.99, 0.98
Node_species12_species20_0, 0.29, 0, 0, 0.06, 0.29, 0.29, 0.29, 0.29
Node_species12_species4_0, 1.01, 0, 0.02, 0.17, 1, 0, 1.01, 0.94
Node_species12_species7_0, 0.21, 0, 0.84, 0.03, 0.21, 0, 0.21, 0.21
Node_species16_species28_0, 0.71, 0, 0.01, 0.11, 0.71, 0.03, 0.71, 0.43
Node_species19_species15_0, 1.01, 0, 0.04, 0.44, 1, 0, 1.01, 0.96
Node_species20_species21_0, 0.69, 0, 0.25, 0.24, 0.67, 0.01, 0.69, 0.68
Node_species21_species9_0, 0.98, 0, 0.02, 0.06, 0.98, 0, 0.98, 0.93
Node_species22_species14_0, 0.86, 0, 0.04, 0.11, 0.83, 0.02, 0.86, 0.8
Node_species22_species24_0, 1.02, 0, 0.05, 0.37, 0.99, 0, 1.02, 0.99
Node_species25_species10_0, 0.96, 0, 0.09, 0.05, 0.95, 0, 0.96, 0.96
Node_species26_species18_0, 1, 0, 0.01, 0.15, 1, 0, 1, 1
Node_species27_species23_0, 0.92, 0, 0.02, 0.19, 0.92, 0.05, 0.92, 0.69
Node_species28_species2_0, 0.95, 0, 0.01, 0.21, 0.95, 0.01, 0.95, 0.79
Node_species3_species1_0, 0.79, 0, 0.25, 0.19, 0.71, 0, 0.79, 0.77
Node_species4_species22_0, 0.11, 0, 0.21, 0.09, 0.11, 0.04, 0.11, 0.1
Node_species4_species25_0, 0.78, 0, 0.17, 0.25, 0.77, 0.05, 0.78, 0.65
Node_species4_species6_0, 0.59, 0, 0.16, 0.23, 0.59, 0.04, 0.59, 0.41
Node_species5_species11_0, 1, 0, 0.05, 0.38, 0.99, 0, 1, 0.99
Node_species6_species13_0, 1.02, 0, 0.02, 0.5, 1, 0, 1.02, 1.01
Node_species6_species27_0, 0.97, 0, 0.05, 0.29, 0.97, 0.01, 0.97, 0.94
Node_species7_species5_0, 0.99, 0, 0.05, 0.28, 0.99, 0, 0.99, 0.98
Node_species8_species12_0, 0.48, 0, 0.03, 0.1, 0.47, 0.1, 0.48, 0.45
Node_species8_species17_0, 0.9, 0, 0.11, 0.3, 0.84, 0.02, 0.9, 0.84
Node_species8_species26_0, 0.46, 0, 0.15, 0.15, 0.44, 0, 0.46, 0.46
species0, 1, 0, 0.02, 0.13, 1, 0, 1, 1
species1, 1, 0, 0.48, 0.67, 1, 0.01, 1, 1
species10, 1, 0, 0.06, 0.05, 1, 0.01, 1, 1
species11, 1, 0, 0.03, 0.02, 1, 0, 1, 1
species12, 1, 0, 0.05, 0.61, 1, 0, 1, 1
species13, 1, 0, 0.15, 0, 1, 0, 1, 1
species14, 1, 0, 0.08, 0.11, 1, 0, 1, 1
species15, 1, 0, 0.33, 0.03, 1, 0, 1, 1
species16, 1, 0, 0.01, 0.26, 1, 0, 1, 1
species17, 1, 0, 0.01, 0.32, 1, 0.01, 1, 1
species18, 1, 0, 0.01, 0.31, 1, 0, 1, 1
species19, 1, 0, 0.18, 0.62, 1, 0, 1, 1
species2, 1, 0, 0.06, 0.09, 1, 0, 1, 1
species20, 1, 0, 0.01, 0.03, 1, 0, 1, 1
species21, 1, 0, 0.02, 0.04, 1, 0, 1, 1
species22, 1, 0, 0.29, 0.5, 1, 0, 1, 1
species23, 1, 0, 0.03, 0.02, 1, 0, 1, 1
species24, 1, 0, 0.18, 0.18, 1, 0.02, 1, 1
species25, 1, 0, 0.09, 0.02, 1, 0, 1, 1
species26, 1, 0, 0.07, 0.48, 1, 0, 1, 1
species27, 1, 0, 0.52, 0.43, 1, 0, 1, 1
species28, 1, 0, 0.11, 0.29, 1, 0, 1, 1
species3, 1, 0, 0.07, 0.16, 1, 0, 1, 1
species4, 1, 0, 0.03, 0, 1, 0, 1, 1
species5, 1, 0, 0.05, 0.14, 1, 0.04, 1, 1
species6, 1, 0, 0.04, 0.02, 1, 0, 1, 1
species7, 1, 0, 0.06, 0.07, 1, 0, 1, 1
species8, 1, 0, 0.13, 0.3, 1, 0, 1, 1
species9, 1, 0, 0.05, 0.11, 1, 0, 1, 1
