species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.59, 0, 0.12, 0.24, 0.55, 0, 0.59, 0.58
Node_species10_species19_0, 0.89, 0, 0.04, 0.09, 0.87, 0, 0.89, 0.88
Node_species12_species0_0, 0.31, 0, 0.4, 0.34, 0.28, 0, 0.31, 0.31
Node_species12_species16_0, 0.95, 0, 0.07, 0.33, 0.95, 0.01, 0.95, 0.93
Node_species12_species20_0, 0.05, 0, 0, 0.01, 0.05, 0.05, 0.05, 0.05
Node_species12_species4_0, 0.63, 0, 0.35, 0.41, 0.6, 0.04, 0.63, 0.45
Node_species12_species7_0, 0.64, 0, 0.59, 0.71, 0.54, 0, 0.64, 0.47
Node_species16_species28_0, 0.66, 0, 0.02, 0.11, 0.64, 0.55, 0.66, 0.62
Node_species19_species15_0, 0.59, 0, 0.1, 0.11, 0.57, 0.06, 0.59, 0.57
Node_species20_species21_0, 0.57, 0, 0.14, 0.2, 0.57, 0.01, 0.57, 0.27
Node_species21_species9_0, 0.54, 0, 0.18, 0.12, 0.54, 0, 0.54, 0.38
Node_species22_species14_0, 0.25, 0, 0.79, 0.09, 0.25, 0.01, 0.25, 0.23
Node_species22_species24_0, 0.95, 0, 0.02, 0.21, 0.95, 0, 0.95, 0.95
Node_species25_species10_0, 0.9, 0, 0.08, 0.43, 0.87, 0, 0.9, 0.9
Node_species26_species18_0, 0.68, 0, 0.13, 0.53, 0.61, 0, 0.68, 0.68
Node_species27_species23_0, 0.46, 0, 0.39, 0.18, 0.41, 0.01, 0.46, 0.41
Node_species28_species2_0, 0.67, 0, 0.05, 0.11, 0.66, 0.03, 0.67, 0.66
Node_species3_species1_0, 0.45, 0, 0.15, 0.3, 0.39, 0.01, 0.45, 0.45
Node_species4_species22_0, 0.61, 0, 0.18, 0.31, 0.53, 0, 0.61, 0.52
Node_species4_species25_0, 0.56, 0, 0.1, 0.23, 0.55, 0.01, 0.56, 0.55
Node_species4_species6_0, 0.73, 0, 0.06, 0.23, 0.71, 0, 0.73, 0.71
Node_species5_species11_0, 0.92, 0, 0.09, 0.38, 0.89, 0, 0.92, 0.92
Node_species6_species13_0, 0.93, 0, 0.02, 0.15, 0.91, 0.14, 0.93, 0.73
Node_species6_species27_0, 0.58, 0, 0.23, 0.07, 0.53, 0.01, 0.58, 0.52
Node_species7_species5_0, 0.98, 0, 0.01, 0.12, 0.96, 0, 0.98, 0.95
Node_species8_species12_0, 0.89, 0, 0.05, 0.22, 0.89, 0, 0.89, 0.19
Node_species8_species17_0, 0.4, 0, 0.51, 0.29, 0.39, 0, 0.4, 0.22
Node_species8_species26_0, 0.71, 0, 0.18, 0.4, 0.69, 0.01, 0.71, 0.45
species0, 1, 0, 0.08, 0.07, 1, 0, 1, 1
species1, 1, 0, 0.32, 0.19, 1, 0, 1, 1
species10, 1, 0, 0.09, 1.64, 1, 0, 1, 1
species11, 1, 0, 0.51, 0.27, 1, 0, 1, 1
species12, 1, 0, 0.15, 2.45, 1, 0, 1, 1
species13, 1, 0, 0.08, 0.25, 1, 0, 1, 1
species14, 1, 0, 0.01, 0.09, 1, 0, 1, 1
species15, 1, 0, 0.46, 0.29, 1, 0, 1, 1
species16, 1, 0, 0.07, 0.47, 1, 0, 1, 1
species17, 1, 0, 0.02, 0.08, 1, 0, 1, 1
species18, 1, 0, 0.57, 0.33, 1, 0.01, 1, 1
species19, 1, 0, 0.09, 0.43, 1, 0, 1, 1
species2, 1, 0, 0.04, 0.15, 1, 0.03, 1, 1
species20, 1, 0, 0.23, 0.49, 1, 0, 1, 1
species21, 1, 0, 0.07, 0.35, 1, 0, 1, 1
species22, 1, 0, 0.05, 0.35, 1, 0, 1, 1
species23, 1, 0, 0.1, 0.67, 1, 0, 1, 1
species24, 1, 0, 0.04, 0.11, 1, 0, 1, 1
species25, 1, 0, 0.08, 0.6, 1, 0, 1, 1
species26, 1, 0, 0.02, 0.26, 1, 0, 1, 1
species27, 1, 0, 0.54, 0.14, 1, 0, 1, 1
species28, 1, 0, 0.13, 0.35, 1, 0, 1, 1
species3, 1, 0, 0.14, 0.26, 1, 0, 1, 1
species4, 1, 0, 0.04, 0.15, 1, 0.01, 1, 1
species5, 1, 0, 0.13, 0.42, 1, 0, 1, 1
species6, 1, 0, 0.02, 0.7, 1, 0, 1, 1
species7, 1, 0, 0.05, 0.17, 1, 0, 1, 1
species8, 1, 0, 0.05, 0.34, 1, 0, 1, 1
species9, 1, 0, 0.09, 0.24, 1, 0, 1, 1
