species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1.03, 0, 0.03, 0.3, 1, 0, 1.03, 0.77
Node_species10_species19_0, 0.48, 0, 0.11, 0.19, 0.48, 0.07, 0.48, 0.4
Node_species12_species0_0, 0.99, 0, 0.03, 0.11, 0.99, 0, 0.99, 0.98
Node_species12_species16_0, 0.45, 0, 0.12, 0.22, 0.4, 0, 0.45, 0.45
Node_species12_species20_0, 0.22, 0, 0, 0.06, 0.22, 0.22, 0.22, 0.22
Node_species12_species4_0, 0.32, 0, 0.04, 0.14, 0.31, 0, 0.32, 0.31
Node_species12_species7_0, 0.94, 0, 0.01, 0.22, 0.93, 0, 0.94, 0.91
Node_species16_species28_0, 0.93, 0, 0, 0.39, 0.93, 0.26, 0.93, 0.71
Node_species19_species15_0, 1.02, 0, 0, 0.43, 1, 0, 1.02, 1.02
Node_species20_species21_0, 0.74, 0, 0.14, 0.19, 0.6, 0, 0.74, 0.7
Node_species21_species9_0, 0.46, 0, 0.02, 0.14, 0.45, 0.02, 0.46, 0.35
Node_species22_species14_0, 0.67, 0, 0.07, 0.26, 0.64, 0.04, 0.67, 0.59
Node_species22_species24_0, 0.61, 0, 0.21, 0.14, 0.6, 0.08, 0.61, 0.42
Node_species25_species10_0, 0.91, 0, 0.1, 0.12, 0.91, 0, 0.91, 0.6
Node_species26_species18_0, 0.99, 0, 0.08, 0.46, 0.99, 0.04, 0.99, 0.64
Node_species27_species23_0, 0.18, 0, 0.18, 0.11, 0.18, 0.07, 0.18, 0.15
Node_species28_species2_0, 1, 0, 0.01, 0.28, 1, 0.02, 1, 0.94
Node_species3_species1_0, 1.06, 0, 0.06, 0.06, 0.98, 0.02, 1.06, 1.06
Node_species4_species22_0, 0.98, 0, 0.02, 0.84, 0.98, 0.05, 0.98, 0.98
Node_species4_species25_0, 1, 0, 0.5, 0.61, 0.97, 0, 1, 0.49
Node_species4_species6_0, 0.22, 0, 0.85, 0.05, 0.22, 0, 0.22, 0.22
Node_species5_species11_0, 0.65, 0, 0.07, 0.1, 0.65, 0, 0.65, 0.61
Node_species6_species13_0, 0.69, 0, 0.4, 0.19, 0.64, 0, 0.69, 0.68
Node_species6_species27_0, 1.01, 0, 0, 0.57, 1, 0, 1.01, 1.01
Node_species7_species5_0, 0.47, 0, 0.49, 0.03, 0.44, 0.01, 0.47, 0.27
Node_species8_species12_0, 0.31, 0, 0.09, 0.06, 0.3, 0.01, 0.31, 0.27
Node_species8_species17_0, 1.01, 0, 0.03, 0.05, 0.98, 0, 1.01, 1.01
Node_species8_species26_0, 0.92, 0, 0.13, 0.03, 0.89, 0, 0.92, 0.9
species0, 1, 0, 0.1, 0.47, 1, 0, 1, 1
species1, 1, 0, 0.98, 0.04, 1, 0, 1, 1
species10, 1, 0, 0.03, 0.17, 1, 0.02, 1, 1
species11, 1, 0, 0.1, 1.41, 1, 0, 1, 1
species12, 1, 0, 0.08, 0.68, 1, 0, 1, 1
species13, 1, 0, 0.15, 0.12, 1, 0, 1, 1
species14, 1, 0, 0.17, 0.08, 1, 0, 1, 1
species15, 1, 0, 0.02, 0.12, 1, 0, 1, 1
species16, 1, 0, 0.25, 0.06, 1, 0, 1, 1
species17, 1, 0, 0.09, 0.29, 1, 0.03, 1, 1
species18, 1, 0, 0.01, 0.01, 1, 0, 1, 1
species19, 1, 0, 0.03, 0.01, 1, 0, 1, 1
species2, 1, 0, 0.02, 0.02, 1, 0, 1, 1
species20, 1, 0, 0.01, 1, 1, 0, 1, 1
species21, 1, 0, 0.13, 0.67, 1, 0, 1, 1
species22, 1, 0, 0.23, 0.23, 1, 0, 1, 1
species23, 1, 0, 0, 0.01, 1, 0, 1, 1
species24, 1, 0, 0.04, 0.04, 1, 0, 1, 1
species25, 1, 0, 0, 0.79, 1, 0, 1, 1
species26, 1, 0, 0.01, 0.06, 1, 0, 1, 1
species27, 1, 0, 0.11, 0.19, 1, 0, 1, 1
species28, 1, 0, 0.09, 0.01, 1, 0, 1, 1
species3, 1, 0, 0, 0.04, 1, 0, 1, 1
species4, 1, 0, 0.02, 0.28, 1, 0, 1, 1
species5, 1, 0, 0.02, 0, 1, 0, 1, 1
species6, 1, 0, 0.24, 0.01, 1, 0, 1, 1
species7, 1, 0, 0.16, 0.15, 1, 0, 1, 1
species8, 1, 0, 0.06, 0.98, 1, 0, 1, 1
species9, 1, 0, 0.05, 0.44, 1, 0.04, 1, 1
