species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1, 0, 0.04, 0.05, 1, 0, 1, 1
Node_species10_species19_0, 0.78, 0, 0.11, 0.13, 0.77, 0.05, 0.78, 0.24
Node_species12_species0_0, 0.98, 0, 0.08, 0.27, 0.95, 0, 0.98, 0.95
Node_species12_species16_0, 1.03, 0, 0.07, 0.25, 1, 0, 1.03, 0.95
Node_species12_species20_0, 0.04, 0, 0, 0.02, 0.04, 0.04, 0.04, 0.04
Node_species12_species4_0, 1.3, 0, 0.03, 0.09, 0.98, 0, 1.3, 1.29
Node_species12_species7_0, 0.67, 0, 0.39, 0.38, 0.67, 0, 0.67, 0.66
Node_species16_species28_0, 0.1, 0, 0, 0, 0.1, 0.05, 0.1, 0.09
Node_species19_species15_0, 0.72, 0, 0.1, 0.08, 0.68, 0.04, 0.72, 0.72
Node_species20_species21_0, 0.99, 0, 0.08, 0.66, 0.99, 0, 0.99, 0.94
Node_species21_species9_0, 1.02, 0, 0.26, 0.18, 1, 0, 1.02, 1
Node_species22_species14_0, 0.97, 0, 0.04, 0.12, 0.95, 0, 0.97, 0.78
Node_species22_species24_0, 1.03, 0, 0.04, 0.09, 1, 0.01, 1.03, 1.02
Node_species25_species10_0, 0.99, 0, 0.07, 0.54, 0.97, 0, 0.99, 0.98
Node_species26_species18_0, 1, 0, 0.35, 0.11, 1, 0, 1, 0.96
Node_species27_species23_0, 1.23, 0, 0.12, 0.14, 0.98, 0, 1.23, 1.19
Node_species28_species2_0, 0.56, 0, 0, 0.08, 0.56, 0.43, 0.56, 0.54
Node_species3_species1_0, 0.19, 0, 1, 0.14, 0.18, 0.01, 0.19, 0.19
Node_species4_species22_0, 1.01, 0, 0.05, 0.53, 0.92, 0, 1.01, 0.85
Node_species4_species25_0, 1, 0, 0.02, 0.87, 1, 0, 1, 0.99
Node_species4_species6_0, 1.27, 0, 0.05, 0.08, 0.95, 0, 1.27, 1.1
Node_species5_species11_0, 1.03, 0, 0.04, 0.11, 1, 0, 1.03, 1.01
Node_species6_species13_0, 0.93, 0, 0.11, 0.08, 0.93, 0.24, 0.93, 0.86
Node_species6_species27_0, 0.72, 0, 0.01, 0.07, 0.71, 0.05, 0.72, 0.71
Node_species7_species5_0, 0.99, 0, 0.05, 0.08, 0.96, 0.02, 0.99, 0.95
Node_species8_species12_0, 0.18, 0, 0.03, 0.02, 0.18, 0.02, 0.18, 0.16
Node_species8_species17_0, 1.02, 0, 0.04, 0.12, 0.97, 0, 1.02, 1.02
Node_species8_species26_0, 1.04, 0, 0.02, 0.11, 0.98, 0, 1.04, 1.02
species0, 1, 0, 0.03, 0, 1, 0, 1, 1
species1, 1, 0, 0.15, 0.03, 1, 0, 1, 1
species10, 1, 0, 0.23, 1.82, 1, 0, 1, 1
species11, 1, 0, 0.6, 0.17, 1, 0, 1, 1
species12, 1, 0, 0.09, 0.01, 1, 0, 1, 1
species13, 1, 0, 0.03, 0.05, 1, 0, 1, 1
species14, 1, 0, 0.05, 0.1, 1, 0, 1, 1
species15, 1, 0, 0.05, 0.25, 1, 0, 1, 1
species16, 1, 0, 0.89, 0.38, 1, 0, 1, 1
species17, 1, 0, 0.04, 0.43, 1, 0, 1, 1
species18, 1, 0, 0, 0, 1, 0, 1, 1
species19, 1, 0, 0.02, 0.01, 1, 0, 1, 1
species2, 1, 0, 0.01, 0.08, 1, 0.03, 1, 1
species20, 1, 0, 0.23, 0.08, 1, 0, 1, 1
species21, 1, 0, 0, 0, 1, 0, 1, 1
species22, 1, 0, 0, 0.01, 1, 0, 1, 1
species23, 1, 0, 0, 0, 1, 0, 1, 1
species24, 1, 0, 0.09, 0.45, 1, 0, 1, 1
species25, 1, 0, 0.02, 0.09, 1, 0, 1, 1
species26, 1, 0, 0.89, 0.21, 1, 0, 1, 1
species27, 1, 0, 0.01, 0.01, 1, 0, 1, 1
species28, 1, 0, 0.05, 0.38, 1, 0, 1, 1
species3, 1, 0, 0.05, 0, 1, 0, 1, 1
species4, 1, 0, 0.06, 0.09, 1, 0, 1, 1
species5, 1, 0, 0.42, 0.29, 1, 0, 1, 1
species6, 1, 0, 0.03, 0.02, 1, 0, 1, 1
species7, 1, 0, 0.25, 1.02, 1, 0.01, 1, 1
species8, 1, 0, 0.05, 0, 1, 0, 1, 1
species9, 1, 0, 0.1, 0.47, 1, 0, 1, 1
