species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 1.01, 0, 0.02, 0.41, 1, 0, 1.01, 0.99
Node_species10_species19_0, 0.38, 0, 0.14, 0.28, 0.37, 0.01, 0.38, 0.29
Node_species12_species0_0, 0.34, 0, 0.19, 0.19, 0.33, 0.01, 0.34, 0.32
Node_species12_species16_0, 1, 0, 0.01, 0.03, 1, 0, 1, 1
Node_species12_species20_0, 0.07, 0, 0, 0, 0.07, 0.07, 0.07, 0.07
Node_species12_species4_0, 1.09, 0, 0.1, 0.22, 0.92, 0, 1.09, 1.08
Node_species12_species7_0, 0.88, 0, 0.01, 0.1, 0.87, 0.01, 0.88, 0.88
Node_species16_species28_0, 0.67, 0, 0, 0.06, 0.67, 0.6, 0.67, 0.67
Node_species19_species15_0, 0.73, 0, 0.11, 0.06, 0.72, 0.05, 0.73, 0.6
Node_species20_species21_0, 0.47, 0, 0.14, 0.11, 0.45, 0.01, 0.47, 0.38
Node_species21_species9_0, 0.99, 0, 0.16, 0.18, 0.99, 0, 0.99, 0.95
Node_species22_species14_0, 0.31, 0, 0.26, 0.17, 0.31, 0, 0.31, 0.18
Node_species22_species24_0, 1, 0, 0.01, 0.13, 1, 0, 1, 1
Node_species25_species10_0, 0.85, 0, 0.06, 0.71, 0.85, 0, 0.85, 0.85
Node_species26_species18_0, 1.01, 0, 0.9, 0.41, 1, 0.01, 1.01, 0.43
Node_species27_species23_0, 1.08, 0, 0.14, 0.43, 0.94, 0, 1.08, 0.83
Node_species28_species2_0, 0.67, 0, 0.02, 0.05, 0.66, 0, 0.67, 0.67
Node_species3_species1_0, 0.44, 0, 0.86, 0.17, 0.43, 0.01, 0.44, 0.26
Node_species4_species22_0, 0.46, 0, 0.64, 0.25, 0.41, 0.06, 0.46, 0.43
Node_species4_species25_0, 0.89, 0, 0.1, 0.25, 0.88, 0, 0.89, 0.52
Node_species4_species6_0, 0.89, 0, 0.1, 0.16, 0.87, 0, 0.89, 0.55
Node_species5_species11_0, 0.89, 0, 0.21, 0.54, 0.89, 0.02, 0.89, 0.84
Node_species6_species13_0, 1, 0, 0.02, 0.19, 0.99, 0.04, 1, 0.8
Node_species6_species27_0, 0.62, 0, 0.19, 0.06, 0.58, 0, 0.62, 0.59
Node_species7_species5_0, 1, 0, 0.02, 0.08, 1, 0, 1, 0.99
Node_species8_species12_0, 0.3, 0, 0.07, 0.09, 0.28, 0, 0.3, 0.14
Node_species8_species17_0, 0.89, 0, 0.07, 0.16, 0.86, 0, 0.89, 0.89
Node_species8_species26_0, 0.57, 0, 0.03, 0.14, 0.55, 0.02, 0.57, 0.43
species0, 1, 0, 0.03, 0.08, 1, 0, 1, 1
species1, 1, 0, 0.12, 1, 1, 0.01, 1, 1
species10, 1, 0, 0.01, 0.07, 1, 0, 1, 1
species11, 1, 0, 0.53, 0.1, 1, 0, 1, 1
species12, 1, 0, 0.01, 0.29, 1, 0, 1, 1
species13, 1, 0, 0.03, 0.01, 1, 0, 1, 1
species14, 1, 0, 0.04, 0.66, 1, 0, 1, 1
species15, 1, 0, 0.5, 0.44, 1, 0.01, 1, 1
species16, 1, 0, 0.19, 0.09, 1, 0, 1, 1
species17, 1, 0, 0.03, 0.51, 1, 0, 1, 1
species18, 1, 0, 0.01, 0.01, 1, 0, 1, 1
species19, 1, 0, 0.02, 0.12, 1, 0, 1, 1
species2, 1, 0, 0.03, 0.16, 1, 0.03, 1, 1
species20, 1, 0, 0.05, 0.17, 1, 0, 1, 1
species21, 1, 0, 0.01, 0.02, 1, 0, 1, 1
species22, 1, 0, 0.28, 0.28, 1, 0, 1, 1
species23, 1, 0, 0.02, 0.01, 1, 0, 1, 1
species24, 1, 0, 0.12, 0.71, 1, 0, 1, 1
species25, 1, 0, 0, 0.63, 1, 0, 1, 1
species26, 1, 0, 0.05, 0.56, 1, 0, 1, 1
species27, 1, 0, 0.04, 1.34, 1, 0, 1, 1
species28, 1, 0, 0.08, 0.82, 1, 0, 1, 1
species3, 1, 0, 0.33, 0.08, 1, 0, 1, 1
species4, 1, 0, 0, 0.12, 1, 0.03, 1, 1
species5, 1, 0, 0.22, 0.55, 1, 0, 1, 1
species6, 1, 0, 0, 0.07, 1, 0, 1, 1
species7, 1, 0, 0.01, 0.01, 1, 0, 1, 1
species8, 1, 0, 0.04, 0.19, 1, 0, 1, 1
species9, 1, 0, 0.06, 0.21, 1, 0, 1, 1
