species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.45, 0, 0.52, 0.09, 0.45, 0, 0.45, 0.35
Node_species10_species19_0, 0.63, 0, 0.16, 0.27, 0.62, 0.03, 0.63, 0.51
Node_species12_species0_0, 0.99, 0, 0.05, 0.28, 0.99, 0, 0.99, 0.98
Node_species12_species16_0, 0.95, 0, 0.11, 0.31, 0.95, 0.01, 0.95, 0.87
Node_species12_species20_0, 0.12, 0, 0, 0.03, 0.12, 0.12, 0.12, 0.12
Node_species12_species4_0, 0.95, 0, 0.15, 0.14, 0.89, 0, 0.95, 0.9
Node_species12_species7_0, 1, 0, 0.03, 0.15, 0.98, 0, 1, 0.88
Node_species16_species28_0, 0.18, 0, 0.03, 0.05, 0.18, 0.01, 0.18, 0.17
Node_species19_species15_0, 0.37, 0, 0, 0.06, 0.37, 0.05, 0.37, 0.33
Node_species20_species21_0, 1, 0, 0.19, 0.34, 0.99, 0.02, 1, 0.54
Node_species21_species9_0, 0.77, 0, 0.21, 0.02, 0.72, 0, 0.77, 0.73
Node_species22_species14_0, 0.61, 0, 0.2, 0.32, 0.6, 0.01, 0.61, 0.55
Node_species22_species24_0, 1, 0, 0.07, 0.34, 1, 0.01, 1, 0.95
Node_species25_species10_0, 0.81, 0, 0.56, 0.67, 0.79, 0.21, 0.81, 0.72
Node_species26_species18_0, 1, 0, 0.34, 0.12, 1, 0, 1, 0.63
Node_species27_species23_0, 0.91, 0, 0.29, 0.18, 0.86, 0, 0.91, 0.7
Node_species28_species2_0, 0.32, 0, 0.07, 0.11, 0.32, 0.09, 0.32, 0.3
Node_species3_species1_0, 0.38, 0, 0.89, 0.07, 0.33, 0.01, 0.38, 0.36
Node_species4_species22_0, 1, 0, 0.1, 0.28, 0.99, 0, 1, 0.9
Node_species4_species25_0, 0.99, 0, 0.02, 0.03, 0.99, 0.01, 0.99, 0.99
Node_species4_species6_0, 0.93, 0, 0.1, 0.26, 0.9, 0, 0.93, 0.91
Node_species5_species11_0, 1.01, 0, 0.01, 0.34, 0.99, 0, 1.01, 1.01
Node_species6_species13_0, 0.82, 0, 0.07, 0.29, 0.81, 0.08, 0.82, 0.48
Node_species6_species27_0, 0.15, 0, 0.18, 0.1, 0.15, 0.01, 0.15, 0.15
Node_species7_species5_0, 0.92, 0, 0.03, 0.25, 0.88, 0.03, 0.92, 0.89
Node_species8_species12_0, 0.46, 0, 0.01, 0.23, 0.44, 0.12, 0.46, 0.3
Node_species8_species17_0, 1.07, 0, 0.05, 0.05, 0.98, 0.01, 1.07, 1.06
Node_species8_species26_0, 0.95, 0, 0.07, 1.11, 0.94, 0, 0.95, 0.94
species0, 1, 0, 0.21, 0.12, 1, 0, 1, 1
species1, 1, 0, 0.16, 0.13, 1, 0, 1, 1
species10, 1, 0, 0.01, 0.02, 1, 0, 1, 1
species11, 1, 0, 0.1, 0.54, 1, 0, 1, 1
species12, 1, 0, 0.02, 0.65, 1, 0, 1, 1
species13, 1, 0, 0.07, 0.33, 1, 0, 1, 1
species14, 1, 0, 0.06, 0.47, 1, 0.04, 1, 1
species15, 1, 0, 0.15, 0.02, 1, 0, 1, 1
species16, 1, 0, 0.14, 0.13, 1, 0, 1, 1
species17, 1, 0, 0.1, 1.1, 1, 0.01, 1, 1
species18, 1, 0, 0.02, 0.02, 1, 0, 1, 1
species19, 1, 0, 0.01, 0.02, 1, 0.01, 1, 1
species2, 1, 0, 0.01, 0.29, 1, 0.02, 1, 1
species20, 1, 0, 0.13, 0.28, 1, 0, 1, 1
species21, 1, 0, 0.08, 0.29, 1, 0, 1, 1
species22, 1, 0, 0.02, 0.02, 1, 0, 1, 1
species23, 1, 0, 0, 0, 1, 0, 1, 1
species24, 1, 0, 0.16, 0.31, 1, 0, 1, 1
species25, 1, 0, 0.15, 0.16, 1, 0, 1, 1
species26, 1, 0, 0.22, 0.42, 1, 0, 1, 1
species27, 1, 0, 0.19, 0.07, 1, 0, 1, 1
species28, 1, 0, 0.23, 0.17, 1, 0.02, 1, 1
species3, 1, 0, 0.01, 0.28, 1, 0, 1, 1
species4, 1, 0, 0.1, 0.34, 1, 0.01, 1, 1
species5, 1, 0, 0.03, 0.08, 1, 0.01, 1, 1
species6, 1, 0, 0.26, 0.74, 1, 0.01, 1, 1
species7, 1, 0, 0.28, 0.78, 1, 0.01, 1, 1
species8, 1, 0, 0.09, 0.04, 1, 0, 1, 1
species9, 1, 0, 0.18, 0.65, 1, 0.03, 1, 1
