species_label, speciations, duplications, losses, transfers, presence, origination, copies, singletons
Node_species0_species3_0, 0.37, 0, 0.76, 0.35, 0.35, 0, 0.37, 0.35
Node_species10_species19_0, 0.88, 0, 0.09, 0.12, 0.75, 0.15, 0.88, 0.77
Node_species12_species0_0, 0.25, 0, 0.01, 0.12, 0.25, 0.01, 0.25, 0.22
Node_species12_species16_0, 1.01, 0, 0.02, 0.07, 0.98, 0, 1.01, 1
Node_species12_species20_0, 0.4, 0, 0, 0.07, 0.4, 0.4, 0.4, 0.4
Node_species12_species4_0, 0.99, 0, 0.04, 0.27, 0.96, 0, 0.99, 0.97
Node_species12_species7_0, 0.27, 0, 0.36, 0.23, 0.27, 0, 0.27, 0.23
Node_species16_species28_0, 0.9, 0, 0, 0.21, 0.9, 0.13, 0.9, 0.61
Node_species19_species15_0, 1, 0, 0, 0.12, 1, 0, 1, 1
Node_species20_species21_0, 0.95, 0, 0.24, 0.13, 0.94, 0.15, 0.95, 0.8
Node_species21_species9_0, 0.95, 0, 0.04, 0.15, 0.92, 0, 0.95, 0.95
Node_species22_species14_0, 0.89, 0, 0.09, 0.21, 0.75, 0.02, 0.89, 0.88
Node_species22_species24_0, 1, 0, 0.18, 0.21, 0.86, 0, 1, 0.97
Node_species25_species10_0, 0.52, 0, 0.58, 0.58, 0.48, 0.02, 0.52, 0.51
Node_species26_species18_0, 0.99, 0, 0.16, 0.42, 0.97, 0.01, 0.99, 0.87
Node_species27_species23_0, 0.95, 0, 0.02, 0.24, 0.94, 0, 0.95, 0.88
Node_species28_species2_0, 1, 0, 0, 0.2, 1, 0.04, 1, 0.95
Node_species3_species1_0, 0.86, 0, 0.82, 0.09, 0.85, 0, 0.86, 0.24
Node_species4_species22_0, 0.17, 0, 0.16, 0.19, 0.17, 0.01, 0.17, 0.16
Node_species4_species25_0, 0.98, 0, 0.07, 0.17, 0.96, 0.01, 0.98, 0.94
Node_species4_species6_0, 0.86, 0, 0.03, 0.37, 0.85, 0.01, 0.86, 0.63
Node_species5_species11_0, 0.91, 0, 0.16, 0.19, 0.88, 0, 0.91, 0.86
Node_species6_species13_0, 1, 0, 0, 0.01, 1, 0, 1, 1
Node_species6_species27_0, 1, 0, 0, 0.15, 1, 0, 1, 1
Node_species7_species5_0, 1, 0, 0, 0.01, 1, 0, 1, 1
Node_species8_species12_0, 0.63, 0, 0.05, 0.18, 0.53, 0.01, 0.63, 0.48
Node_species8_species17_0, 0.95, 0, 0.14, 0.07, 0.86, 0.01, 0.95, 0.95
Node_species8_species26_0, 0.31, 0, 0.11, 0.1, 0.31, 0, 0.31, 0.3
species0, 1, 0, 0.04, 0.19, 1, 0, 1, 1
species1, 1, 0, 0.05, 0.13, 1, 0, 1, 1
species10, 1, 0, 0.83, 0.7, 1, 0, 1, 1
species11, 1, 0, 0, 0, 1, 0, 1, 1
species12, 1, 0, 0.07, 0.3, 1, 0.01, 1, 1
species13, 1, 0, 0.01, 0, 1, 0, 1, 1
species14, 1, 0, 0.38, 0.44, 1, 0, 1, 1
species15, 1, 0, 0.04, 0.02, 1, 0, 1, 1
species16, 1, 0, 0.05, 0.82, 1, 0, 1, 1
species17, 1, 0, 0.19, 0.09, 1, 0, 1, 1
species18, 1, 0, 0.05, 1.6, 1, 0, 1, 1
species19, 1, 0, 0.02, 0.23, 1, 0, 1, 1
species2, 1, 0, 0.01, 0.03, 1, 0, 1, 1
species20, 1, 0, 0.13, 0.25, 1, 0, 1, 1
species21, 1, 0, 0.23, 0.08, 1, 0, 1, 1
species22, 1, 0, 0.03, 0.14, 1, 0, 1, 1
species23, 1, 0, 0.05, 0.63, 1, 0, 1, 1
species24, 1, 0, 0.28, 0.1, 1, 0, 1, 1
species25, 1, 0, 0.29, 0.16, 1, 0.01, 1, 1
species26, 1, 0, 0.05, 0.17, 1, 0, 1, 1
species27, 1, 0, 0.14, 0.18, 1, 0, 1, 1
species28, 1, 0, 0.09, 1.61, 1, 0, 1, 1
species3, 1, 0, 0.03, 0.08, 1, 0, 1, 1
species4, 1, 0, 0.03, 0.07, 1, 0, 1, 1
species5, 1, 0, 0.04, 0.09, 1, 0, 1, 1
species6, 1, 0, 0.03, 0.09, 1, 0, 1, 1
species7, 1, 0, 0.01, 0.04, 1, 0, 1, 1
species8, 1, 0, 0.13, 0.1, 1, 0, 1, 1
species9, 1, 0, 0.66, 0.53, 1, 0, 1, 1
