TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.8813788388702282	S	n6;7;n7;8;n8;9
1.911993857028475	S	n7;8;n9;10;n10;11
1.923694679252978	S	n8;9;n11;12;n12;13
1.9854867880629592	S	n11;12;n13;14;n14;15
2.225668125700548	S	n13;14;n15;16;n16;17
2.3527212424248427	L	n12;13
2.3527212424248427	T	n4;5;n4;18;n12;19
2.406050370324076	S	n5;6;n17;20;n18;21
2.502910948502324	S	n14;15;n19;22;n20;23
2.505262545903246	L	n16;17
2.505262545903246	T	n10;11;n10;24;n16;25
2.692185102669776	S	n1;2;n21;26;n22;27
2.7729943658194087	L	n19;22
2.7729943658194087	T	n18;21;n18;28;n19;29
2.7738261554119075	S	n4;18;n23;30;n24;31
2.7909555608888947	S	n21;26;n25;32;n26;33
2.9028419465601423	S	n15;16;n27;34;n28;35
2.9102591985123394	S	n22;27;n29;36;n30;37
2.9411721024977977	S	n9;10;n31;38;n32;39
2.9729747093130627	S	n28;35;n33;40;n34;41
3.0250122621232984	S	n18;28;n35;42;n36;43
3.0645693707283965	S	n32;39;n37;44;n38;45
3.1428244424253706	P	n26;33
3.146229668452691	F	n17;20
3.146229668452691	F	n16;25
3.146229668452691	F	n24;31
3.146229668452691	F	n20;23
3.146229668452691	F	n30;37
3.146229668452691	F	n35;42
3.146229668452691	F	n10;24
3.146229668452691	F	n34;41
3.146229668452691	F	n37;44
3.146229668452691	F	n31;38
3.146229668452691	F	n19;29
3.146229668452691	F	n38;45
3.146229668452691	F	n36;43
3.146229668452691	F	n26;33
3.146229668452691	F	n29;36
3.146229668452691	F	n27;34
3.146229668452691	F	n12;19
3.146229668452691	F	n23;30
3.146229668452691	F	n25;32
3.146229668452691	F	n33;40
