TIME	EVENT	NODES
0	O	Root
0.5651162994026079	S	Root;1;n1;2;n2;3
0.8705487089928268	S	n2;3;n3;4;n4;5
0.9136120164185375	S	n3;4;n5;6;n6;7
1.2342705368993974	L	n6;7
1.2972223672189198	P	n5;6
2.406050370324076	S	n5;6;n17;8;n18;9
2.470696400743951	P	n18;9
2.692185102669776	S	n1;2;n21;10;n22;11
2.7738261554119075	S	n4;5;n23;12;n24;13
2.7909555608888947	S	n21;10;n25;14;n26;15
2.803095523049667	T	n22;11;n22;16;n20;17
2.9102591985123394	S	n22;16;n29;18;n30;19
2.9964274356509972	T	n25;14;n25;20;n12;21
3.0250122621232984	S	n18;9;n35;22;n36;23
3.0843794149925725	D	n20;17;n20;24;n20;25
3.146229668452691	F	n17;8
3.146229668452691	F	n24;13
3.146229668452691	F	n20;24
3.146229668452691	F	n20;25
3.146229668452691	F	n30;19
3.146229668452691	F	n35;22
3.146229668452691	F	n36;23
3.146229668452691	F	n26;15
3.146229668452691	F	n29;18
3.146229668452691	F	n12;21
3.146229668452691	F	n23;12
3.146229668452691	F	n25;20
