TIME	EVENT	NODES
1.7297974502344884	O	n6
1.8813788388702282	S	n6;1;n7;2;n8;3
1.911993857028475	S	n7;2;n9;4;n10;5
1.923694679252978	S	n8;3;n11;6;n12;7
1.9854867880629592	S	n11;6;n13;8;n14;9
2.225668125700548	S	n13;8;n15;10;n16;11
2.4307396957448524	T	n9;4;n9;12;n10;13
2.502910948502324	S	n14;9;n19;14;n20;15
2.5510631972234505	D	n9;12;n9;16;n9;17
2.7140747092951325	T	n16;11;n16;18;n18;19
2.7994133440608624	P	n16;18
2.8767161927543508	T	n9;17;n9;20;n19;21
2.881105295454224	D	n15;10;n15;22;n15;23
2.9028419465601423	S	n15;22;n27;24;n28;25
2.9028419465601423	S	n15;23;n27;26;n28;27
2.9411721024977977	S	n9;16;n31;28;n32;29
2.9411721024977977	S	n9;20;n31;30;n32;31
2.9729747093130627	S	n28;25;n33;32;n34;33
2.9729747093130627	S	n28;27;n33;34;n34;35
3.0250122621232984	S	n18;19;n35;36;n36;37
3.0645693707283965	S	n32;29;n37;38;n38;39
3.0645693707283965	S	n32;31;n37;40;n38;41
3.146229668452691	F	n16;18
3.146229668452691	F	n20;15
3.146229668452691	F	n35;36
3.146229668452691	F	n10;13
3.146229668452691	F	n10;5
3.146229668452691	F	n34;33
3.146229668452691	F	n34;35
3.146229668452691	F	n37;38
3.146229668452691	F	n37;40
3.146229668452691	F	n31;28
3.146229668452691	F	n31;30
3.146229668452691	F	n19;14
3.146229668452691	F	n19;21
3.146229668452691	F	n38;39
3.146229668452691	F	n38;41
3.146229668452691	F	n36;37
3.146229668452691	F	n27;24
3.146229668452691	F	n27;26
3.146229668452691	F	n12;7
3.146229668452691	F	n33;32
3.146229668452691	F	n33;34
